# Wordlist

# DATA
ID	LIST_ID	CONCEPTLIST	CONCEPTID	CONCEPT	ENGLISH	AGE SCORE	AGE_SCORE	ANALYZABILITY SCORE	BENNET1976100	BORROWED SCORE	BORROWING_SCORE	CATEGORY	CHEN1996200	CHINESE	COMMON_CHINESE	COMPOSITE SCORE	CONCEPTICON_GLOSS	CONTEXT	DEFINITION	DESCRIPTION	DSS_ID	FRENCH	GERMAN	HAUSA	IDS_ID	JACHONTOV_35	LATIN	NUMBER	NUMBERINSOURCE	OCCURRENCES	OMEGAWIKI	ONTOLOGICAL_CATEGORY	PAGENUMBER	RANK	REPRESENTATION	REPRESENTATION SCORE	RUSSIAN	SEEALSO	SEMANTICFIELD	SEMANTIC_FIELD	SIMPLICITY_SCORE	SPANISH	SWADESH_100	SWADESH_200	SWADESH_GLOSS	URL	WIKTIONARY	WOLD	WOLD_ID	RELATIONS
10501		0CONCEPTICON	641	MUSHROOM													MUSHROOM		An organism belonging to a family of Basidiomycetes that are characterized by the production of spores on gills.												2444	Person/Thing						-	Agriculture and vegetation									8.98		similar
#
10502		0CONCEPTICON	642	MUSIC													MUSIC		The artistic organisation of sounds or tones that expresses ideas and emotions through the elements of rhythm, melody, harmony and tonal colour.												2445	Person/Thing						-	Modern world									23.63		similar
#
10831		0CONCEPTICON	971	MUST													MUST		To be required to do something.												419789	Person/Thing						-	Basic actions and technology									-		similar
#
11526		0CONCEPTICON	1666	MUTE													MUTE		Not making a sound.												6856	Property						-	The body									4.96		similar
#
2365	Huber-1992-374-214	Huber-1992-374	NAN	MY BOW	MY BOW																							214														MI ARCO								narrower
#
2359	Huber-1992-374-208	Huber-1992-374	NAN	MY HAND	MY HAND																							208														MI MANO								narrower
#
2688	Hou-2004-180-13	Hou-2004-180	131	Mid-autumn Festival										中秋节			FESTIVAL											13																						narrower
#
8175	Haspelmath-2009-1460-989	Haspelmath-2009-1460	1697	Monday	Monday		0.814634146341				0.536585365854	Noun					MONDAY	On Monday we go to work.		-					14.63			989							41					14	0.780487804878					http://wold.clld.org/meaning/14-63			14-63	similar
#
10362		0CONCEPTICON	502	NAIL													NAIL		A spike-shaped metal fastener used for joining wood or similar materials.												156863	Person/Thing						-	Basic actions and technology									9.5		similar
#
11756		0CONCEPTICON	1896	NAIL, KERATIN													NAIL, KERATIN		Hard keratin part growing at the end of a finger, toe or leg.												828575	Person/Thing						5529;1244402	The body									-		similar
#
10450		0CONCEPTICON	590	NAKED													NAKED		Without clothing.												160368	Property						-	The body									4.99		similar
#
2450	Huber-1992-374-301	Huber-1992-374	1405	NAME	NAME												NAME											301														NOMBRE								similar
3078	Zgraggen-1980-380-93	Zgraggen-1980-380	1405	NAME	NAME												NAME											93																						similar
11265		0CONCEPTICON	1405	NAME													NAME		Any word or phrase which designates a particular person, place, class or thing.												5995	Person/Thing						-	Speech and language									18.28		similar
#
3044	Zgraggen-1980-380-51	Zgraggen-1980-380	1347	NAPE	NAPE												NAPE OF NECK											51																						similar
#
11207		0CONCEPTICON	1347	NAPE OF NECK													NAPE OF NECK		The back part of the neck.												5862	Person/Thing						-	The body									4.281		similar
#
2480	Huber-1992-374-331	Huber-1992-374	1267	NARROW	NARROW												NARROW											331														ESTRECHO								similar
11127		0CONCEPTICON	1267	NARROW													NARROW		Having a small width.												5566	Property						-	Spatial relations									12.62		similar
#
10068		0CONCEPTICON	208	NASAL MUCUS, SNOT													NASAL MUCUS, SNOT		Mucus from the nose.												1417428	Person/Thing						-	The body									4.232		similar
#
9949		0CONCEPTICON	89	NATIVE COUNTRY													NATIVE COUNTRY		One’s country of birth.												1162698	Person/Thing						-	Social and political relations									19.12		similar
#
2466	Huber-1992-374-317	Huber-1992-374	1838	NAVEL	NAVEL												NAVEL											317														OMBLIGO								similar
3063	Zgraggen-1980-380-77	Zgraggen-1980-380	1838	NAVEL	NAVEL												NAVEL											77																						similar
11698		0CONCEPTICON	1838	NAVEL													NAVEL		A scar where the umbilical cord was attached.												7690	Person/Thing						-	The body									4.43		similar
#
2482	Huber-1992-374-333	Huber-1992-374	1942	NEAR	NEAR												NEAR											333														CERCA								similar
3238	Zgraggen-1980-380-287	Zgraggen-1980-380	1942	NEAR	NEAR												NEAR											287																						similar
11802		0CONCEPTICON	1942	NEAR													NEAR		Not far distant in time or space or degree or circumstances.												869106	Property						-	Spatial relations									12.43		similar
#
10890		0CONCEPTICON	1030	NECESSARY													NECESSARY		Needed for a purpose or a reason.												441514	Other						-	Cognition									-		similar
#
10282		0CONCEPTICON	422	NECESSITY													NECESSITY		Something that needs to be done.												1538973	Person/Thing						-	Cognition									17.45		similar
#
2170	Huber-1992-374-13	Huber-1992-374	1333	NECK	NECK												NECK											13														CUELLO								similar
3042	Zgraggen-1980-380-49	Zgraggen-1980-380	1333	NECK	NECK												NECK											49																						similar
11193		0CONCEPTICON	1333	NECK													NECK		The part of the body (found in some animals, including humans) that connects the head and the trunk.												5823	Person/Thing						-	The body									4.28		similar
#
11821		0CONCEPTICON	1961	NECKLACE													NECKLACE		An article of jewelry that is worn around the neck.												900585	Person/Thing						-	Clothing and grooming									6.75		similar
#
10503		0CONCEPTICON	643	NEED													NEED		The fact or an instance of feeling the lack of something.												2497	Person/Thing						447380	Cognition									17.45		similar
#
11242		0CONCEPTICON	1382	NEEDLE FOR SEWING													NEEDLE FOR SEWING		A thin, sharp implement used in sewing, knitting and acupuncture.												5951	Person/Thing						337519	Clothing and grooming									6.36		similar
#
10146		0CONCEPTICON	286	NEEDLE TREE													NEEDLE TREE		A needle of coniferous tree												1506160	Person/Thing						-	Agriculture and vegetation									8.993		similar
#
11192		0CONCEPTICON	1332	NEIGHBOUR													NEIGHBOUR		A person living in a house that is adjacent or nearby another person's house.												5820	Person/Thing						-	Social and political relations									19.54		similar
#
10923		0CONCEPTICON	1063	NEPHEW													NEPHEW		A child of someone's brother or sister.												454945	Person/Thing						-	Kinship									2.53		similar
#
10399		0CONCEPTICON	539	NEST													NEST		A nest is a structure built by vertebrates to hold its eggs, its offspring, or occasionally the animal itself and may be composed of organic material such as twigs, grass, and leaves, or may be a simple depression in the ground, or a hole in a rock, tree, or building.												1581551	Person/Thing						-	Animals									3.58		similar
#
3184	Zgraggen-1980-380-212	Zgraggen-1980-380	293	NETBAG	NETBAG												NETBAG											212																						similar
10153		0CONCEPTICON	293	NETBAG													NETBAG		Bag made of net used to carry things												1507431	Person/Thing						-	Basic actions and technology									9.78		similar
#
9893		0CONCEPTICON	33	NETTLE													NETTLE		The common name for between 30-45 species of flowering plants with a cosmopolitan though mainly temperate distribution. They are mostly herbaceous perennial plants, but some are annual and a few are shrubby.												1072992	Person/Thing						-	Agriculture and vegetation									8.97		similar
#
11516		0CONCEPTICON	1656	NEVER													NEVER		At no time.												6814	Other						-	Time									14.34		similar
#
2447	Huber-1992-374-298	Huber-1992-374	1231	NEW	NEW												NEW											298														NUEVO								similar
3209	Zgraggen-1980-380-244	Zgraggen-1980-380	1231	NEW	NEW												NEW											244																						similar
11091		0CONCEPTICON	1231	NEW													NEW		Recently made, created or begun.												5484	Property						-	Time									14.13		similar
#
11158		0CONCEPTICON	1298	NEWSPAPER													NEWSPAPER		A publication (usually published daily or weekly and printed on cheap, low-quality paper) that contains news and other articles.												5668	Person/Thing						-	Modern world									23.6		similar
#
11214		0CONCEPTICON	1354	NEXT													NEXT		Following in a sequence.												5875	Other						-	Miscellaneous function words									24.12		similar
#
10375		0CONCEPTICON	515	NEXT YEAR													NEXT YEAR		next year												1577374	Other						-	Time									-		similar
#
11502		0CONCEPTICON	1642	NIECE													NIECE		A daughter of someone’s brother or sister.												6735	Person/Thing						-	Kinship									2.54		similar
#
2225	Huber-1992-374-68	Huber-1992-374	1233	NIGHT	NIGHT												NIGHT											68														NOCHE								similar
3227	Zgraggen-1980-380-271	Zgraggen-1980-380	1233	NIGHT	NIGHT												NIGHT											271																						similar
11093		0CONCEPTICON	1233	NIGHT													NIGHT		The period between sunset and sunrise, when a location faces far away from the sun, thus when the sky is dark.												5486	Person/Thing						-	Time									14.42		similar
#
11343		0CONCEPTICON	1483	NINE													NINE		The ninth natural number (9).												6193	Other						6208	Quantity									13.09		similar
#
11574		0CONCEPTICON	1714	NINETEEN													NINETEEN		The cardinal number occurring after eighteen and before twenty, represented in Roman numerals as XIX and in Arabic numerals as 19.												7015	Other						-	Quantity									-		similar
#
11584		0CONCEPTICON	1724	NINETY													NINETY		The cardinal number occurring after eighty-nine and before ninety-one, represented in Roman numerals as XC and in Arabic numerals as 90.												7023	Other						-	Quantity									-		similar
#
10656		0CONCEPTICON	796	NIPPLE													NIPPLE		The projection of a mammary gland from which, on female mammals, milk can be secreted.												348030	Person/Thing						-	The body									4.412		similar
#
10127		0CONCEPTICON	267	NIT													NIT		An egg of a louse that is sometimes found in people's hair.												1505748	Person/Thing						-	Animals									3.812		similar
#
3243	Zgraggen-1980-380-292	Zgraggen-1980-380	1269	NO	NO												NO											292																						similar
11129		0CONCEPTICON	1269	NO													NO		A word used to show disagreement of something.												5568	Other						5576	Cognition									17.56		similar
#
10342		0CONCEPTICON	482	NOBLE													NOBLE		Someone of aristocratic blood.												154801	Person/Thing						-	Social and political relations									19.36		similar
#
11042		0CONCEPTICON	1182	NOISE													NOISE		Sound which is unwanted, either because of its effects on humans, its effect on fatigue or malfunction of physical equipment, or its interference with the perception or detection of other sounds.												5290	Person/Thing						1251677	Sense perception									15.44		similar
#
10833		0CONCEPTICON	973	NOODLE													NOODLE		A string or strip of pasta, especially as used in Chinese and Italian cookery.												419869	Person/Thing						-	Food and drink									-		similar
#
11458		0CONCEPTICON	1598	NORTH													NORTH		One of the four major compass points, specifically 0°, directed toward the North Pole, and conventionally upwards on a map.												6550	Person/Thing						-	Spatial relations									12.47		similar
#
2162	Huber-1992-374-5	Huber-1992-374	1221	NOSE	NOSE												NOSE											5														NARIZ								similar
3037	Zgraggen-1980-380-42	Zgraggen-1980-380	1221	NOSE	NOSE												NOSE											42																						similar
