ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	SHIFTS	SHIFT_URL	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2591-441	441	ill, sick, not well	SICK	1847	441:—:4 441:→:1 441:—:1 441:→:1	shift4065 shift2943 shift4114 shift2319	4	7
Zalizniak-2020-2591-442	442	honest	HONEST	1120	442:—:4 442:—:1 442:—:1 442:—:1	shift1431 shift2749 shift3997 shift50	4	7
Zalizniak-2020-2591-443	443	hell	HELL	878	443:—:2 443:→:2 443:—:1 443:—:1	shift2522 shift3396 shift3395 shift4283	4	6
Zalizniak-2020-2591-444	444	heat	HEAT	612	444:—:2 444:→:1 444:—:1 444:—:1	shift2953 shift2652 shift546 shift3915	4	5
Zalizniak-2020-2591-445	445	hail	HAIL	609	445:—:1 445:—:1 445:—:1 445:—:1	shift4137 shift285 shift2236 shift1053	4	4
Zalizniak-2020-2591-446	446	grey	GREY	153	446:—:2 446:—:2 446:→:2 446:→:1	shift1540 shift1541 shift3152 shift353	4	7
Zalizniak-2020-2591-447	447	greasy	GREASY	955	447:→:17 447:→:11 447:→:2 447:→:1	shift1077 shift1986 shift1681 shift3337	4	31
Zalizniak-2020-2591-448	448	grass	GRASS	606	448:→:3 448:→:2 448:→:1 448:—:1	shift804 shift4214 shift3078 shift2655	4	7
Zalizniak-2020-2591-449	449	grain, seed			449:→:2 449:→:2 449:→:1 449:—:1	shift2636 shift2634 shift2635 shift4302	4	6
Zalizniak-2020-2591-450	450	garbage	GARBAGE	909	450:—:2 450:—:1 450:→:1 450:→:1	shift1146 shift2841 shift2273 shift553	4	5
Zalizniak-2020-2591-451	451	front part	FRONT (PART)	2194	451:—:4 451:—:3 451:—:3 451:—:1	shift4092 shift2255 shift1503 shift2553	4	11
Zalizniak-2020-2591-452	452	fool	FOOL	1438	452:—:30 452:—:3 452:—:1 452:—:1	shift2679 shift15 shift262 shift4236	4	35
Zalizniak-2020-2591-453	453	fearful, dreadful	DREADFUL	528	453:→:15 453:—:4 453:→:3 453:—:0	shift938 shift3673 shift939 shift246	4	22
Zalizniak-2020-2591-454	454	eyelid	EYELID	17	454:—:28 454:—:4 454:—:4 454:—:1	shift3745 shift446 shift447 shift3748	4	37
Zalizniak-2020-2591-455	455	eyebrow	EYEBROW	1173	455:—:68 455:—:4 455:→:1 455:—:1	shift390 shift446 shift521 shift4085	4	74
Zalizniak-2020-2591-456	456	east	EAST	1877	456:—:3 456:—:1 456:—:1 456:—:0	shift2255 shift3914 shift1663 shift924	4	5
Zalizniak-2020-2591-457	457	dust	DUST	2	457:→:7 457:—:1 457:—:1 457:—:1	shift2089 shift697 shift285 shift1957	4	10
Zalizniak-2020-2591-458	458	dew	DEW	1977	458:→:4 458:→:3 458:—:3 458:—:1	shift2158 shift1297 shift681 shift2236	4	11
Zalizniak-2020-2591-459	459	deer	DEER	1936	459:→:3 459:→:2 459:—:1 459:—:1	shift3948 shift3949 shift4279 shift3856	4	7
Zalizniak-2020-2591-460	460	deaf	DEAF	996	460:→:19 460:→:1 460:—:1 460:→:0	shift792 shift3053 shift3790 shift3054	4	21
Zalizniak-2020-2591-461	461	crown (n.)	CROWN (OF HEAD)	1943	461:→:1 461:—:1 461:—:1 461:—:1	shift1970 shift3775 shift4144 shift4143	4	4
Zalizniak-2020-2591-462	462	crane (Grus)	CRANE	1830	462:→:5 462:—:3 462:→:1 462:—:1	shift1178 shift3821 shift3731 shift1006	4	10
Zalizniak-2020-2591-463	463	corpse	CORPSE	767	463:—:4 463:—:2 463:→:1 463:→:1	shift1657 shift431 shift3457 shift3465	4	8
Zalizniak-2020-2591-464	464	child	CHILD	2099	464:↔:13 464:→:3 464:—:1 464:—:1	shift2205 shift4013 shift4235 shift3906	4	18
Zalizniak-2020-2591-465	465	camel	CAMEL	1871	465:→:5 465:→:1 465:→:1 465:→:1	shift1449 shift2842 shift1878 shift3818	4	8
Zalizniak-2020-2591-466	466	bride	BRIDE	1266	466:→:5 466:—:3 466:→:2 466:→:1	shift1088 shift1085 shift1304 shift1278	4	11
Zalizniak-2020-2591-467	467	boy	BOY	1366	467:→:31 467:—:8 467:→:2 467:—:1	shift57 shift574 shift3691 shift670	4	42
Zalizniak-2020-2591-468	468	blunt	BLUNT	379	468:→:19 468:—:2 468:→:1 468:—:1	shift865 shift1792 shift3983 shift3050	4	23
Zalizniak-2020-2591-469	469	blood vessel	BLOOD VESSEL	525	469:—:5 469:→:3 469:—:2 469:—:1	shift1020 shift1877 shift615 shift3973	4	11
Zalizniak-2020-2591-470	470	bishop (chess)			470:—:4 470:—:3 470:—:2 470:—:1	shift3815 shift3812 shift3816 shift3811	4	10
Zalizniak-2020-2591-471	471	bile, gall	BILE	1780	471:—:13 471:→:4 471:—:2 471:—:2	shift886 shift3073 shift2231 shift1557	4	21
Zalizniak-2020-2591-472	472	berry	BERRY	904	472:—:4 472:—:1 472:→:1 472:→:1	shift1049 shift3016 shift1058 shift1060	4	7
Zalizniak-2020-2591-473	473	beginning	BEGINNING	1557	473:—:3 473:—:3 473:—:2 473:—:1	shift1503 shift4091 shift100 shift1579	4	9
Zalizniak-2020-2591-474	474	beech	BEECH	1950	474:—:1 474:—:1 474:—:1 474:—:1	shift2418 shift2457 shift2419 shift2423	4	4
Zalizniak-2020-2591-475	475	ahead			475:—:9 475:—:1 475:—:1 475:→:1	shift710 shift3761 shift3762 shift3215	4	12
Zalizniak-2020-2591-476	476	North	NORTH	1598	476:—:6 476:—:5 476:—:5 476:—:1	shift918 shift636 shift1048 shift3669	4	17
Zalizniak-2020-2591-477	477	Gipsy, Gypsy	GIPSY	532	477:→:3 477:→:2 477:→:2 477:→:1	shift1606 shift1605 shift1603 shift1604	4	8
Zalizniak-2020-2591-478	478	wooden object			478:—:4 478:→:2 478:→:1	shift1657 shift3149 shift2369	3	7
Zalizniak-2020-2591-479	479	witch, sorceress	MAGICIAN	2137	479:→:5 479:↔:3 479:—:2	shift3132 shift3962 shift3963	3	10
Zalizniak-2020-2591-480	480	wild, untamed	UNTAMED OR WILD	2230	480:→:3 480:→:2 480:→:1	shift1570 shift1139 shift1569	3	6
Zalizniak-2020-2591-481	481	wife	WIFE	1199	481:—:2 481:—:1 481:—:1	shift4281 shift4305 shift4304	3	4
Zalizniak-2020-2591-482	482	wheel	WHEEL	710	482:→:7 482:—:2 482:—:2	shift411 shift456 shift1481	3	11
Zalizniak-2020-2591-483	483	vessel			483:→:11 483:→:2 483:→:1	shift1010 shift1779 shift338	3	14
Zalizniak-2020-2591-484	484	unripe (fruit)	UNRIPE	1958	484:→:7 484:—:1 484:—:1	shift3993 shift3426 shift3967	3	9
Zalizniak-2020-2591-485	485	uncle (mother's brother)	MATERNAL UNCLE (MOTHER'S BROTHER)	2692	485:—:3 485:—:1 485:—:1	shift3703 shift3702 shift3870	3	5
Zalizniak-2020-2591-486	486	turnip (Brassica rapa var. rapa)	TURNIP	3062	486:→:1 486:—:1 486:—:1	shift4197 shift1961 shift427	3	3
Zalizniak-2020-2591-487	487	to worry, be agitated	WORRY	150	487:—:2 487:—:2 487:→:1	shift1501 shift1802 shift2593	3	5
Zalizniak-2020-2591-488	488	to wet, moisten	MOISTEN	28	488:→:3 488:→:2 488:→:2	shift770 shift1274 shift1273	3	7
Zalizniak-2020-2591-489	489	to walk, to go	WALK	1443	489:—:3 489:—:1 489:→:1	shift658 shift4127 shift1463	3	5
Zalizniak-2020-2591-490	490	to understand	UNDERSTAND	1536	490:—:2 490:→:1 490:—:1	shift251 shift1492 shift3858	3	4
Zalizniak-2020-2591-491	491	to try, to attempt	TRY	1812	491:↔:23 491:—:1 491:—:1	shift4 shift3773 shift264	3	25
Zalizniak-2020-2591-492	492	to tremble	SHIVER	52	492:→:20 492:→:2 492:—:1	shift1167 shift2427 shift3062	3	23
Zalizniak-2020-2591-493	493	to tickle	TICKLE (SOMEBODY)	3647	493:→:3 493:→:2 493:—:1	shift3162 shift3123 shift4116	3	6
Zalizniak-2020-2591-494	494	to suffer	SUFFER	1101	494:↔:21 494:—:10 494:—:1	shift1164 shift137 shift245	3	32
Zalizniak-2020-2591-495	495	to steal	STEAL	713	495:—:2 495:→:1 495:—:1	shift2121 shift3106 shift2802	3	4
Zalizniak-2020-2591-496	496	to sit down	SIT DOWN	1649	496:→:5 496:→:2 496:→:1	shift1317 shift2166 shift1780	3	8
Zalizniak-2020-2591-497	497	to shut, to close	SHUT	1046	497:—:3 497:→:1 497:→:1	shift2076 shift2077 shift3243	3	5
Zalizniak-2020-2591-498	498	to shout	SHOUT	715	498:→:7 498:→:3 498:—:2	shift654 shift2675 shift833	3	12
Zalizniak-2020-2591-499	499	to shine			499:→:2 499:—:1 499:—:1	shift1075 shift1356 shift3776	3	4
Zalizniak-2020-2591-500	500	to shave	SHAVE	231	500:→:2 500:→:2 500:—:1	shift1125 shift2777 shift659	3	5
Zalizniak-2020-2591-501	501	to shake	SHAKE	1909	501:→:4 501:→:1 501:→:1	shift1261 shift1242 shift111	3	6
Zalizniak-2020-2591-502	502	to separate	SEPARATE	1359	502:→:3 502:—:1 502:—:1	shift1791 shift3896 shift3897	3	5
Zalizniak-2020-2591-503	503	to scratch (when itches)	SCRATCH	1436	503:→:2 503:—:1 503:—:1	shift1324 shift690 shift659	3	4
Zalizniak-2020-2591-504	504	to rub	RUB	1449	504:→:2 504:—:2 504:—:1	shift2736 shift2354 shift3329	3	5
Zalizniak-2020-2591-505	505	to rotate (tr.)			505:—:2 505:→:1 505:→:1	shift735 shift2314 shift318	3	4
Zalizniak-2020-2591-506	506	to return (intr.)	COME BACK	581	506:→:3 506:→:2 506:→:1	shift2877 shift2902 shift3478	3	6
Zalizniak-2020-2591-507	507	to respect	RESPECT (SOMEBODY)	385	507:—:15 507:—:10 507:→:4	shift2174 shift2 shift1513	3	29
Zalizniak-2020-2591-508	508	to repeat	REPEAT	880	508:→:2 508:→:1 508:—:1	shift1775 shift3486 shift1689	3	4
Zalizniak-2020-2591-509	509	to remember	REMEMBER	707	509:—:6 509:—:1 509:—:1	shift3734 shift2261 shift2323	3	8
Zalizniak-2020-2591-510	510	to regret	REGRET	1875	510:—:2 510:—:2 510:→:1	shift1212 shift1536 shift1255	3	5
Zalizniak-2020-2591-511	511	to push	PUSH	1452	511:—:6 511:→:1 511:→:1	shift1695 shift3167 shift1705	3	8
Zalizniak-2020-2591-512	512	to present, gift			512:—:4 512:→:2 512:—:1	shift241 shift1862 shift227	3	7
Zalizniak-2020-2591-513	513	to plough	PLOUGH	1921	513:↔:18 513:→:3 513:—:2	shift1163 shift1336 shift2524	3	23
Zalizniak-2020-2591-514	514	to make noise	MAKE NOISE	2895	514:→:6 514:→:6 514:→:1	shift2370 shift66 shift2289	3	13
Zalizniak-2020-2591-515	515	to listen	LISTEN	1608	515:→:2 515:→:1 515:—:1	shift2722 shift2686 shift77	3	4
Zalizniak-2020-2591-516	516	to light, to kindle (the fire)	LIGHT (IGNITE)	737	516:→:6 516:→:3 516:→:2	shift2053 shift2617 shift3309	3	11
Zalizniak-2020-2591-517	517	to inhabit, live	DWELL (LIVE, RESIDE)	363	517:—:4 517:↔:2 517:—:1	shift983 shift582 shift1839	3	7
Zalizniak-2020-2591-518	518	to imitate	IMITATE	117	518:—:2 518:—:1 518:—:1	shift4270 shift729 shift4058	3	4
Zalizniak-2020-2591-519	519	to hope	HOPE (SOMETHING)	3212	519:—:3 519:—:1 519:—:1	shift981 shift1921 shift2585	3	5
Zalizniak-2020-2591-520	520	to hew	HEW	553	520:→:2 520:→:2 520:—:2	shift2098 shift2657 shift2368	3	6
Zalizniak-2020-2591-521	521	to grow up	GROW UP	552	521:→:3 521:—:3 521:—:1	shift2855 shift641 shift2856	3	7
Zalizniak-2020-2591-522	522	to grow numb	BECOME NUMB	2216	522:—:2 522:→:1 522:—:1	shift2717 shift3052 shift3293	3	4
Zalizniak-2020-2591-523	523	to go around			523:→:2 523:→:2 523:—:1	shift2534 shift1865 shift4078	3	5
Zalizniak-2020-2591-524	524	to forgive	FORGIVE	1528	524:—:4 524:—:2 524:—:1	shift241 shift138 shift2054	3	7
Zalizniak-2020-2591-525	525	to forget	FORGET	1523	525:→:12 525:—:1 525:—:1	shift3610 shift189 shift3058	3	14
Zalizniak-2020-2591-526	526	to feel pity			526:→:5 526:—:2 526:→:1	shift1429 shift1212 shift2578	3	8
Zalizniak-2020-2591-527	527	to fear	FEAR (BE AFRAID)	1419	527:—:15 527:—:2 527:—:1	shift2174 shift1514 shift245	3	18
Zalizniak-2020-2591-528	528	to divide into several parts	DIVIDE	1119	528:—:8 528:→:3 528:—:2	shift3975 shift3484 shift3061	3	13
Zalizniak-2020-2591-529	529	to dance	DANCE	1879	529:—:1 529:—:1 529:—:0	shift3507 shift3823 shift3641	3	2
Zalizniak-2020-2591-530	530	to crawl	CRAWL	96	530:→:9 530:→:2 530:—:1	shift259 shift2159 shift4289	3	12
Zalizniak-2020-2591-531	531	to cough	COUGH	879	531:—:3 531:—:2 531:→:1	shift1236 shift1241 shift2307	3	6
Zalizniak-2020-2591-532	532	to correct	CORRECT (SOMETHING OR SOMEBODY)	2231	532:→:3 532:—:1 532:→:1	shift1544 shift1653 shift178	3	5
Zalizniak-2020-2591-533	533	to copulate	COPULATE	549	533:↔:4 533:—:1 533:—:1	shift2931 shift3642 shift2788	3	6
Zalizniak-2020-2591-534	534	to castrate, geld	GELD	29	534:—:2 534:—:2 534:→:1	shift645 shift735 shift3481	3	5
Zalizniak-2020-2591-535	535	to burst, break	BREAK (DESTROY OR GET DESTROYED)	680	535:—:1 535:—:1 535:→:1	shift2213 shift64 shift78	3	3
Zalizniak-2020-2591-536	536	to burn (tr.)	BURN (SOMETHING)	141	536:→:4 536:→:3 536:—:1	shift1330 shift2501 shift2728	3	8
Zalizniak-2020-2591-537	537	to braid, plait, weave	BRAID (VERB)	3295	537:→:9 537:→:2 537:→:1	shift761 shift2196 shift174	3	12
Zalizniak-2020-2591-538	538	to bend	BEND	2004	538:→:2 538:→:1 538:→:1	shift3331 shift3352 shift3067	3	4
Zalizniak-2020-2591-539	539	to become infected			539:—:3 539:—:2 539:—:1	shift1357 shift95 shift3919	3	6
Zalizniak-2020-2591-540	540	to be enough			540:—:2 540:—:1 540:→:1	shift362 shift2505 shift1896	3	4
Zalizniak-2020-2591-541	541	to answer	ANSWER	1275	541:→:7 541:—:1 541:—:1	shift2313 shift3220 shift2766	3	9
Zalizniak-2020-2591-542	542	to ache	ACHE	1815	542:—:2 542:→:1 542:—:1	shift408 shift1623 shift1559	3	4
Zalizniak-2020-2591-543	543	thunder	THUNDER	1150	543:→:2 543:—:1 543:—:1	shift2381 shift2537 shift3268	3	4
Zalizniak-2020-2591-544	544	threshold	THRESHOLD	1727	544:→:2 544:→:1 544:—:1	shift2290 shift1634 shift1596	3	4
Zalizniak-2020-2591-545	545	thorn	THORN	124	545:—:4 545:→:2 545:→:1	shift2391 shift1346 shift2971	3	7
Zalizniak-2020-2591-546	546	thief	THIEF	1160	546:—:1 546:—:1 546:—:1	shift253 shift261 shift107	3	3
Zalizniak-2020-2591-547	547	tasteless	TASTELESS	1771	547:↔:2 547:→:2 547:—:1	shift2894 shift157 shift249	3	5
Zalizniak-2020-2591-548	548	sword	SWORD	1535	548:—:1 548:—:1 548:→:1	shift2409 shift2656 shift1497	3	3
Zalizniak-2020-2591-549	549	swamp	SWAMP	1145	549:—:3 549:→:1 549:→:0	shift386 shift3090 shift4087	3	4
Zalizniak-2020-2591-550	550	stove	STOVE	859	550:—:9 550:→:1 550:→:1	shift1263 shift3179 shift2760	3	11
Zalizniak-2020-2591-551	551	storm	STORM	858	551:→:4 551:→:3 551:→:1	shift63 shift1320 shift3289	3	8
Zalizniak-2020-2591-552	552	stem (of a plant)	PLANT STEM	2628	552:—:3 552:—:1 552:—:1	shift3580 shift895 shift3900	3	5
Zalizniak-2020-2591-553	553	square (of a town)			553:—:6 553:→:2 553:—:1	shift3924 shift1140 shift4291	3	9
Zalizniak-2020-2591-554	554	soon	SOON	703	554:→:4 554:—:1 554:—:1	shift356 shift201 shift355	3	6
Zalizniak-2020-2591-555	555	snow	SNOW	784	555:—:2 555:—:2 555:—:1	shift1691 shift4277 shift4286	3	5
Zalizniak-2020-2591-556	556	snail	SNAIL	1543	556:—:3 556:—:2 556:—:1	shift2558 shift1434 shift4040	3	6
Zalizniak-2020-2591-557	557	skilful, dexterous	DEXTEROUS	1824	557:—:4 557:—:2 557:—:1	shift115 shift2781 shift225	3	7
Zalizniak-2020-2591-558	558	simple	EASY	686	558:→:2 558:—:2 558:—:1	shift1925 shift1612 shift201	3	5
Zalizniak-2020-2591-559	559	sign, designation	SIGN	1720	559:→:4 559:→:3 559:→:1	shift192 shift3493 shift662	3	8
Zalizniak-2020-2591-560	560	shoulder-blade, scapula	SHOULDERBLADE	172	560:—:1 560:—:1 560:—:1	shift117 shift112 shift410	3	3
Zalizniak-2020-2591-561	561	ship, vessel	SHIP	740	561:↔:13 561:→:5 561:→:3	shift2647 shift1980 shift2772	3	21
Zalizniak-2020-2591-562	562	shine (n.)	SHINE (EMITTED LIGHT)	2236	562:—:5 562:→:2 562:→:1	shift134 shift388 shift2896	3	8
Zalizniak-2020-2591-563	563	shallow	SHALLOW	193	563:→:2 563:—:1 563:→:1	shift2253 shift1519 shift327	3	4
Zalizniak-2020-2591-564	564	servant	SERVANT	255	564:→:10 564:→:5 564:—:2	shift272 shift1082 shift263	3	17
Zalizniak-2020-2591-565	565	seed (n.)	SEED	714	565:→:4 565:—:3 565:—:1	shift3077 shift705 shift1552	3	8
Zalizniak-2020-2591-566	566	second (adj.)	SECOND	1384	566:—:2 566:—:1 566:→:1	shift4075 shift4305 shift3421	3	4
Zalizniak-2020-2591-567	567	scanty, not numerous	SCANTY	542	567:→:1 567:→:1 567:→:1	shift2599 shift2598 shift2597	3	3
Zalizniak-2020-2591-568	568	salty	SALTY	1091	568:—:2 568:—:1 568:—:0	shift17 shift3878 shift1426	3	3
Zalizniak-2020-2591-569	569	salt	SALT	1274	569:→:11 569:↔:3 569:→:2	shift1154 shift2572 shift1518	3	16
Zalizniak-2020-2591-570	570	sail (n.)	SAILCLOTH	786	570:→:8 570:—:2 570:—:1	shift1979 shift3690 shift255	3	11
Zalizniak-2020-2591-571	571	rib	RIB	801	571:→:1 571:→:1 571:—:1	shift531 shift530 shift3747	3	3
Zalizniak-2020-2591-572	572	resin; pitch, tar	RESIN	664	572:—:2 572:—:1 572:—:1	shift2522 shift2956 shift3322	3	4
Zalizniak-2020-2591-573	573	ravine	RAVINE	1930	573:—:3 573:—:1 573:—:1	shift1451 shift1468 shift3368	3	5
Zalizniak-2020-2591-574	574	ram	RAM	1344	574:→:10 574:→:1 574:→:1	shift2701 shift841 shift1081	3	12
Zalizniak-2020-2591-575	575	rainbow	RAINBOW	1733	575:—:5 575:—:1 575:—:1	shift1457 shift3892 shift1054	3	7
Zalizniak-2020-2591-576	576	rabid	RABID	2203	576:—:5 576:—:1 576:—:1	shift1619 shift3051 shift3895	3	7
Zalizniak-2020-2591-577	577	puppy (of a dog)	PUPPY	74	577:→:9 577:—:3 577:→:1	shift172 shift1019 shift3165	3	13
Zalizniak-2020-2591-578	578	pregnant	PREGNANT	1123	578:→:2 578:—:1 578:—:1	shift1404 shift3994 shift3877	3	4
Zalizniak-2020-2591-579	579	power, authority			579:—:11 579:→:4 579:—:1	shift678 shift223 shift3862	3	16
Zalizniak-2020-2591-580	580	plant (biol.)	PLANT (VEGETATION)	653	580:→:7 580:→:7 580:—:2	shift2671 shift2672 shift2074	3	16
Zalizniak-2020-2591-581	581	pigeon (Columba)	DOVE	1853	581:—:4 581:→:3 581:→:2	shift1002 shift2407 shift3904	3	9
Zalizniak-2020-2591-582	582	peak of mountain	SUMMIT	1614	582:↔:21 582:—:7 582:—:1	shift515 shift519 shift4144	3	29
Zalizniak-2020-2591-583	583	palate	PALATE	540	583:—:6 583:—:1 583:—:1	shift617 shift2223 shift3346	3	8
Zalizniak-2020-2591-584	584	owl	OWL	735	584:—:2 584:—:1 584:—:1	shift3963 shift802 shift1484	3	4
Zalizniak-2020-2591-585	585	other	OTHER	197	585:—:1 585:→:1 585:→:1	shift3097 shift962 shift961	3	3
Zalizniak-2020-2591-586	586	opening, hole	HOLE	1667	586:—:1 586:→:1 586:→:1	shift2227 shift145 shift2299	3	3
Zalizniak-2020-2591-587	587	oil (food)	OIL (ORGANIC SUBSTANCE)	1484	587:→:2 587:—:1 587:→:1	shift331 shift3322 shift2985	3	4
Zalizniak-2020-2591-588	588	now	NOW	1376	588:→:1 588:→:1 588:—:1	shift4192 shift4193 shift915	3	3
Zalizniak-2020-2591-589	589	new	NEW	1231	589:—:1 589:→:1 589:→:1	shift576 shift3383 shift3587	3	3
Zalizniak-2020-2591-590	590	narrow, close			590:—:15 590:→:2 590:—:1	shift548 shift1931 shift271	3	18
Zalizniak-2020-2591-591	591	mushroom	MUSHROOM	641	591:→:3 591:—:2 591:—:1	shift3799 shift1027 shift1026	3	6
Zalizniak-2020-2591-592	592	muddy, turbid (of water) (?)			592:→:3 592:—:2 592:→:1	shift2026 shift1540 shift3454	3	6
Zalizniak-2020-2591-593	593	monkey	MONKEY	1350	593:→:10 593:→:7 593:↔:2	shift2119 shift1920 shift3038	3	19
Zalizniak-2020-2591-594	594	mirror	MIRROR	1171	594:—:4 594:→:2 594:—:0	shift3981 shift1672 shift4102	3	6
Zalizniak-2020-2591-595	595	merry, funny, cheerful	MERRY	1976	595:—:3 595:—:3 595:→:2	shift119 shift2242 shift2392	3	8
Zalizniak-2020-2591-596	596	memory	MEMORY	1018	596:—:2 596:—:1 596:—:1	shift51 shift1685 shift52	3	4
Zalizniak-2020-2591-597	597	market	MARKET	633	597:→:8 597:—:6 597:→:2	shift1592 shift3924 shift1383	3	16
Zalizniak-2020-2591-598	598	lung	LUNG	688	598:—:6 598:—:2 598:→:1	shift1898 shift2173 shift3566	3	9
Zalizniak-2020-2591-599	599	low (size)	LOW (HEIGHT)	2191	599:—:8 599:→:7 599:—:2	shift902 shift936 shift2873	3	17
Zalizniak-2020-2591-600	600	lord	LORD	3153	600:→:13 600:→:5 600:—:1	shift3221 shift273 shift4200	3	19
Zalizniak-2020-2591-601	601	long (period of time)	FOR A LONG TIME	418	601:—:22 601:—:2 601:→:0	shift1186 shift233 shift3464	3	24
Zalizniak-2020-2591-602	602	liver	LIVER	1224	602:—:12 602:—:6 602:—:1	shift2714 shift1898 shift3553	3	19
Zalizniak-2020-2591-603	603	lead, plumbum	LEAD (CHEMICAL ELEMENT)	627	603:—:11 603:↔:7 603:→:6	shift1055 shift2380 shift3303	3	24
Zalizniak-2020-2591-604	604	kidney	KIDNEY	489	604:—:2 604:—:1 604:—:1	shift4095 shift4094 shift4096	3	4
Zalizniak-2020-2591-605	605	key (of a door)	KEY	1472	605:→:4 605:—:1 605:—:1	shift999 shift1595 shift1543	3	6
Zalizniak-2020-2591-606	606	joint, articulation	JOINT	999	606:→:5 606:→:4 606:—:0	shift1358 shift779 shift365	3	9
Zalizniak-2020-2591-607	607	intact	INTACT	220	607:—:7 607:→:2 607:→:1	shift1035 shift2493 shift2970	3	10
Zalizniak-2020-2591-608	608	inflated	INFLATED	535	608:→:7 608:→:1 608:→:1	shift96 shift398 shift396	3	9
Zalizniak-2020-2591-609	609	in vain	IN VAIN	1765	609:—:15 609:—:2 609:—:0	shift1838 shift663 shift3857	3	17
Zalizniak-2020-2591-610	610	honey	HONEY	942	610:→:3 610:—:1 610:—:1	shift784 shift2710 shift3838	3	5
Zalizniak-2020-2591-611	611	high (location)	HIGH	1265	611:→:6 611:→:5 611:—:1	shift2544 shift2083 shift2872	3	12
Zalizniak-2020-2591-612	612	hawthorn	HAWTHORN	1168	612:→:1 612:→:1 612:→:1	shift2445 shift2446 shift2447	3	3
Zalizniak-2020-2591-613	613	happy	HAPPY	1495	613:—:3 613:→:1 613:—:1	shift4128 shift1500 shift4113	3	5
Zalizniak-2020-2591-614	614	handle, gripe	HANDLE	1254	614:—:7 614:→:1 614:—:1	shift3628 shift2998 shift3629	3	9
Zalizniak-2020-2591-615	615	gold	GOLD	1369	615:↔:6 615:—:6 615:—:4	shift821 shift2804 shift2376	3	16
Zalizniak-2020-2591-616	616	genuine, true	TRUE	1657	616:→:1 616:→:1 616:—:1	shift3846 shift1846 shift50	3	3
Zalizniak-2020-2591-617	617	frost	FROST	2034	617:—:2 617:—:1 617:—:1	shift4277 shift631 shift4283	3	4
