ID	NUMBER	RELATION	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOSS	GERMAN	WORD_RESPONSE	SIMILARITY_MEAN	POS
Scheible-2014-5052-1393	1393	SYN			conventional	konventionell	normal	6.8	ADJ
Scheible-2014-5052-1394	1394	SYN	704	CLEAN	clean	sauber	reinlich	9	ADJ
Scheible-2014-5052-1395	1395	SYN			cleverly	geschickt	fähig	8.2	ADJ
Scheible-2014-5052-1396	1396	SYN			relaxed	locker	lose	9.2	ADJ
Scheible-2014-5052-1397	1397	SYN			exaggerated	übertrieben	maßlos	7.8	ADJ
Scheible-2014-5052-1398	1398	SYN			highly toxic	hochgiftig	giftig	7.8	ADJ
Scheible-2014-5052-1399	1399	SYN			noticeably	merklich	feststellbar	7.8	ADJ
Scheible-2014-5052-1400	1400	SYN			unanimously	übereinstimmend	passend	8.8	ADJ
Scheible-2014-5052-1401	1401	SYN	2316	FREE	free	frei	autonom	8.2	ADJ
Scheible-2014-5052-1402	1402	SYN			downright	richtiggehend	wirklich	7.4	ADJ
Scheible-2014-5052-1403	1403	SYN			inviolable	unantastbar	tabu	8.8	ADJ
Scheible-2014-5052-1404	1404	SYN			cheerful	heiter	froh	9	ADJ
Scheible-2014-5052-1405	1405	SYN	712	RICH	rich	reichhaltig	umfangreich	7.8	ADJ
Scheible-2014-5052-1406	1406	SYN			transfer	übertragen	indirekt	4.8	ADJ
Scheible-2014-5052-1407	1407	SYN			droll	drollig	niedlich	8.6	ADJ
Scheible-2014-5052-1408	1408	SYN			Middle High German	mittelhochdeutsch	hochdeutsch	4.4	ADJ
Scheible-2014-5052-1409	1409	SYN			excessive	überhöht	rasant	4.2	ADJ
Scheible-2014-5052-1410	1410	SYN			harmoniously	harmonisch	passend	6.8	ADJ
Scheible-2014-5052-1411	1411	SYN			downright	richtiggehend	wahrheitsgemäß	5	ADJ
Scheible-2014-5052-1412	1412	SYN	3053	TIGHT	tight	stramm	angespannt	7.4	ADJ
Scheible-2014-5052-1413	1413	SYN			hierarchic	hierarchisch	gegliedert	5.4	ADJ
Scheible-2014-5052-1414	1414	SYN			representative	repräsentativ	angemessen	3.2	ADJ
Scheible-2014-5052-1415	1415	SYN			not free	unfrei	begrenzt	4.8	ADJ
Scheible-2014-5052-1416	1416	SYN			imaginable	vorstellbar	imaginär	7	ADJ
Scheible-2014-5052-1417	1417	SYN			cheerless	freudlos	elend	7	ADJ
Scheible-2014-5052-1418	1418	SYN			germ-free	keimfrei	rein	8.8	ADJ
Scheible-2014-5052-1419	1419	SYN			opaque	undurchsichtig	trüb	8.4	ADJ
Scheible-2014-5052-1420	1420	SYN			relocated	verlegt	unauffindbar	8	ADJ
Scheible-2014-5052-1421	1421	SYN			cleverly	geschickt	begabt	7.4	ADJ
Scheible-2014-5052-1422	1422	SYN			registered	registriert	bemerkt	6	ADJ
Scheible-2014-5052-1423	1423	SYN	90	INNOCENT	innocent	unschuldig	naiv	7	ADJ
Scheible-2014-5052-1424	1424	SYN	3633	CURIOUS	curious; excited	gespannt	konzentriert	5	ADJ
Scheible-2014-5052-1425	1425	SYN			ungainly	plump	grob	6.4	ADJ
Scheible-2014-5052-1426	1426	SYN			incalculable	unübersehbar	deutlich	8	ADJ
Scheible-2014-5052-1427	1427	SYN			esthetic	ästhetisch	stilvoll	7.6	ADJ
Scheible-2014-5052-1428	1428	SYN			racist	rassistisch	fremdenfeindlich	9.6	ADJ
Scheible-2014-5052-1429	1429	SYN			unsporting	unsportlich	steif	5.6	ADJ
Scheible-2014-5052-1430	1430	SYN	706	DARK	dark	dunkel	schwarz	5.8	ADJ
Scheible-2014-5052-1431	1431	SYN			accurate	präzis	exakt	9.6	ADJ
Scheible-2014-5052-1432	1432	SYN			overfull	übervoll	überladen	9	ADJ
Scheible-2014-5052-1433	1433	SYN			refreshing	erfrischend	anregend	7.6	ADJ
Scheible-2014-5052-1434	1434	SYN			neugotisch	neugotisch	gotisch	4.2	ADJ
Scheible-2014-5052-1435	1435	SYN			gratinated	überbacken	gebacken	5	ADJ
Scheible-2014-5052-1436	1436	SYN	1674	POOR	poor	arm	benachteiligt	5.8	ADJ
Scheible-2014-5052-1437	1437	SYN	1633	FLAT	flat	platt	banal	6	ADJ
Scheible-2014-5052-1438	1438	SYN			Satanic	satanisch	unheilig	6	ADJ
Scheible-2014-5052-1439	1439	SYN			noble	edel	fein	7.8	ADJ
Scheible-2014-5052-1440	1440	SYN			racist	rassistisch	feindlich	4.8	ADJ
Scheible-2014-5052-1441	1441	SYN			unjustified	unberechtigt	unerlaubt	7.2	ADJ
Scheible-2014-5052-1442	1442	SYN	1674	POOR	poor	arm	mittellos	8.8	ADJ
Scheible-2014-5052-1443	1443	SYN			plastic	plastisch	dreidimensional	7.8	ADJ
Scheible-2014-5052-1444	1444	SYN			incompatible	inkompatibel	unpassend	9	ADJ
Scheible-2014-5052-1445	1445	SYN	207	SPARSE	sparse	spärlich	wenig	9.2	ADJ
Scheible-2014-5052-1446	1446	SYN	1279	FAT (OBESE)	fat	fett	dick	9	ADJ
Scheible-2014-5052-1447	1447	SYN			refreshing	erfrischend	belebend	7.6	ADJ
Scheible-2014-5052-1448	1448	SYN			quick	fix	schnell	7.6	ADJ
Scheible-2014-5052-1449	1449	SYN			vigorously	energisch	entschlossen	7.2	ADJ
Scheible-2014-5052-1450	1450	SYN			obvious	naheliegend	offensichtlich	9.2	ADJ
Scheible-2014-5052-1451	1451	SYN			apathetic	teilnahmslos	apathisch	9.6	ADJ
Scheible-2014-5052-1452	1452	SYN			funny	witzig	lustig	9.6	ADJ
Scheible-2014-5052-1453	1453	SYN			done	erledigt	fertig	8.8	ADJ
Scheible-2014-5052-1454	1454	SYN	1633	FLAT	flat	platt	flach	9.8	ADJ
Scheible-2014-5052-1455	1455	SYN			barren	unfruchtbar	steril	8.2	ADJ
Scheible-2014-5052-1456	1456	SYN	1725	CORRECT (RIGHT)	correct	richtig	korrekt	10	ADJ
Scheible-2014-5052-1457	1457	SYN			ready talk	gesprächsbereit	kommunikativ	9.4	ADJ
Scheible-2014-5052-1458	1458	SYN			esthetic	ästhetisch	schön	9	ADJ
Scheible-2014-5052-1459	1459	SYN	1564	LAZY	lazy	faul	träge	9	ADJ
Scheible-2014-5052-1460	1460	SYN	704	CLEAN	clean	sauber	rein	9.6	ADJ
Scheible-2014-5052-1461	1461	SYN			unclean	unrein	schmutzig	9.4	ADJ
Scheible-2014-5052-1462	1462	SYN			Occidental	abendländisch	westlich	7.8	ADJ
Scheible-2014-5052-1463	1463	SYN	2504	DIFFERENT	different	verschieden	unterschiedlich	9	ADJ
Scheible-2014-5052-1464	1464	SYN			unanimously	übereinstimmend	gleich	9.6	ADJ
Scheible-2014-5052-1465	1465	SYN			chargeable	kostenpflichtig	gebührenpflichtig	9	ADJ
Scheible-2014-5052-1466	1466	SYN			accurate	präzis	genau	9.6	ADJ
Scheible-2014-5052-1467	1467	SYN			spatial	räumlich	dreidimensional	8.6	ADJ
Scheible-2014-5052-1468	1468	SYN			hierarchic	hierarchisch	strukturiert	7.4	ADJ
Scheible-2014-5052-1469	1469	SYN			droll	drollig	lustig	7	ADJ
Scheible-2014-5052-1470	1470	SYN			imaginable	vorstellbar	möglich	7.2	ADJ
Scheible-2014-5052-1471	1471	SYN			cheerless	freudlos	traurig	6.8	ADJ
Scheible-2014-5052-1472	1472	SYN			artistic	künstlerisch	kreativ	7.4	ADJ
Scheible-2014-5052-1473	1473	SYN	1552	GLOOMY	gloomy	düster	finster	9.2	ADJ
Scheible-2014-5052-1474	1474	SYN			not free	unfrei	gefangen	8.8	ADJ
Scheible-2014-5052-1475	1475	SYN			long-term	längerfristig	andauernd	7.8	ADJ
Scheible-2014-5052-1476	1476	SYN			germ-free	keimfrei	steril	9.6	ADJ
Scheible-2014-5052-1477	1477	SYN			radical	radikal	extrem	7.6	ADJ
Scheible-2014-5052-1478	1478	SYN			Middle High German	mittelhochdeutsch	deutsch	5.4	ADJ
Scheible-2014-5052-1479	1479	SYN			cheerful	heiter	fröhlich	8.8	ADJ
Scheible-2014-5052-1480	1480	SYN			fixed	fixiert	fest	8.8	ADJ
Scheible-2014-5052-1481	1481	SYN			restless	unruhig	nervös	9	ADJ
Scheible-2014-5052-1482	1482	SYN			federal-republican	bundesrepublikanisch	deutsch	5.8	ADJ
Scheible-2014-5052-1483	1483	SYN	1552	GLOOMY	gloomy	düster	dunkel	7.2	ADJ
Scheible-2014-5052-1484	1484	SYN			droll	drollig	putzig	8.8	ADJ
Scheible-2014-5052-1485	1485	SYN			noticeably	merklich	auffällig	7.2	ADJ
Scheible-2014-5052-1486	1486	SYN			incalculable	unübersehbar	auffällig	8	ADJ
Scheible-2014-5052-1487	1487	SYN	706	DARK	dark	dunkel	düster	8.2	ADJ
Scheible-2014-5052-1488	1488	SYN			artistic	künstlerisch	kunstvoll	8.6	ADJ
Scheible-2014-5052-1489	1489	SYN			undecided	unentschieden	offen	5.8	ADJ
Scheible-2014-5052-1490	1490	SYN			esthetic	ästhetisch	hübsch	7.6	ADJ
Scheible-2014-5052-1491	1491	SYN			long-term	längerfristig	langfristig	8	ADJ
Scheible-2014-5052-1492	1492	SYN	717	SWEET	sweet	süß	niedlich	8.6	ADJ
Scheible-2014-5052-1493	1493	SYN			refreshing	erfrischend	erquickend	9.2	ADJ
Scheible-2014-5052-1494	1494	SYN			representative	repräsentativ	imposant	4	ADJ
Scheible-2014-5052-1495	1495	SYN			dominant	tonangebend	bestimmend	9.4	ADJ
Scheible-2014-5052-1496	1496	SYN	2230	UNTAMED OR WILD	wild	wild	brutal	4.8	ADJ
Scheible-2014-5052-1497	1497	SYN			cleverly	geschickt	gewandt	8.2	ADJ
Scheible-2014-5052-1498	1498	SYN			naive	naiv	unvoreingenommen	4.8	ADJ
Scheible-2014-5052-1499	1499	SYN			excessive	überhöht	übermäßig	8.4	ADJ
Scheible-2014-5052-1500	1500	SYN			fixed	fixiert	verankert	8.4	ADJ
Scheible-2014-5052-1501	1501	SYN			downright	richtiggehend	geradezu	6.6	ADJ
Scheible-2014-5052-1502	1502	SYN			opaque	undurchsichtig	dubios	8	ADJ
Scheible-2014-5052-1503	1503	SYN			highly toxic	hochgiftig	hochtoxisch	10	ADJ
Scheible-2014-5052-1504	1504	SYN			radical	radikal	extremistisch	8	ADJ
Scheible-2014-5052-1505	1505	SYN			overfull	übervoll	überfüllt	9.2	ADJ
Scheible-2014-5052-1506	1506	SYN	2410	GOOD-LOOKING	attractive	attraktiv	hübsch	9.4	ADJ
Scheible-2014-5052-1507	1507	SYN			ungainly	plump	einfach	4.8	ADJ
Scheible-2014-5052-1508	1508	SYN	1396	SHARP	sharp	scharf	heiß	6.2	ADJ
Scheible-2014-5052-1509	1509	SYN			known	bekannt	vertraut	8.4	ADJ
Scheible-2014-5052-1510	1510	SYN			representative	repräsentativ	stellvertretend	8.4	ADJ
Scheible-2014-5052-1511	1511	SYN			transfer	übertragen	übergeben	7.2	ADJ
Scheible-2014-5052-1512	1512	SYN	1564	LAZY	lazy	faul	lethargisch	8.6	ADJ
Scheible-2014-5052-1513	1513	SYN			downright	richtiggehend	regelrecht	6.4	ADJ
Scheible-2014-5052-1514	1514	SYN			no classes	unterrichtsfrei	schulfrei	9.2	ADJ
Scheible-2014-5052-1515	1515	SYN			imaginable	vorstellbar	denkbar	8.6	ADJ
Scheible-2014-5052-1516	1516	SYN			biblical	biblisch	immerschon	0.6	ADJ
Scheible-2014-5052-1517	1517	SYN			modular	modular	austauschbar	4.4	ADJ
Scheible-2014-5052-1518	1518	SYN			exaggerated	übertrieben	unangemessen	5.8	ADJ
Scheible-2014-5052-1519	1519	SYN			Occidental	abendländisch	oriental	0.4	ADJ
Scheible-2014-5052-1520	1520	SYN			unstable	instabil	wackelig	9	ADJ
Scheible-2014-5052-1521	1521	SYN			inhospitable	unwirtlich	befremdlich	4.2	ADJ
Scheible-2014-5052-1522	1522	SYN	1279	FAT (OBESE)	fat	fett	beleibt	8.6	ADJ
Scheible-2014-5052-1523	1523	SYN			naive	naiv	leichtgläubig	9.8	ADJ
Scheible-2014-5052-1524	1524	SYN			Satanic	satanisch	teuflisch	10	ADJ
Scheible-2014-5052-1525	1525	SYN			French	französisch	frankophil	4.8	ADJ
Scheible-2014-5052-1526	1526	SYN			germ-free	keimfrei	sauber	9	ADJ
Scheible-2014-5052-1527	1527	SYN			inhospitable	unwirtlich	ungastlich	9.2	ADJ
Scheible-2014-5052-1528	1528	SYN	2410	GOOD-LOOKING	attractive	attraktiv	anziehend	10	ADJ
Scheible-2014-5052-1529	1529	SYN	1725	CORRECT (RIGHT)	correct	richtig	exakt	9.4	ADJ
Scheible-2014-5052-1530	1530	SYN	717	SWEET	sweet	süß	zuckrig	8	ADJ
Scheible-2014-5052-1531	1531	SYN			funny	witzig	humorvoll	10	ADJ
Scheible-2014-5052-1532	1532	SYN			furious	furios	rasend	8.6	ADJ
Scheible-2014-5052-1533	1533	SYN	1633	FLAT	flat	platt	fertig	4.8	ADJ
Scheible-2014-5052-1534	1534	SYN			exaggerated	übertrieben	übermäßig	9.2	ADJ
Scheible-2014-5052-1535	1535	SYN			federal-republican	bundesrepublikanisch	demokratisch	3.2	ADJ
Scheible-2014-5052-1536	1536	SYN			chargeable	kostenpflichtig	unfrei	5.8	ADJ
Scheible-2014-5052-1537	1537	SYN	207	SPARSE	sparse	spärlich	kaum	7.4	ADJ
Scheible-2014-5052-1538	1538	SYN	1674	POOR	poor	arm	bedürftig	9	ADJ
Scheible-2014-5052-1539	1539	SYN			live	lebend	lebendig	9	ADJ
Scheible-2014-5052-1540	1540	SYN			not free	unfrei	eingesperrt	9.4	ADJ
Scheible-2014-5052-1541	1541	SYN			vigorously	energisch	kraftvoll	9.2	ADJ
Scheible-2014-5052-1542	1542	SYN			incompatible	inkompatibel	ungeeignet	8.4	ADJ
Scheible-2014-5052-1543	1543	SYN			gratinated	überbacken	gratiniert	8.4	ADJ
Scheible-2014-5052-1544	1544	SYN			cheerless	freudlos	trist	10	ADJ
Scheible-2014-5052-1545	1545	SYN			neugotisch	neugotisch	neogotisch	7.4	ADJ
Scheible-2014-5052-1546	1546	SYN			undecided	unentschieden	unentschlossen	8.2	ADJ
Scheible-2014-5052-1547	1547	SYN	2504	DIFFERENT	different	verschieden	anders	9.8	ADJ
Scheible-2014-5052-1548	1548	SYN	1425	GREEN	green	grün	alternativ	5	ADJ
Scheible-2014-5052-1549	1549	SYN			registered	registriert	angemeldet	9.2	ADJ
Scheible-2014-5052-1550	1550	SYN	90	INNOCENT	innocent	unschuldig	keusch	7	ADJ
Scheible-2014-5052-1551	1551	SYN			hierarchic	hierarchisch	geordnet	7	ADJ
Scheible-2014-5052-1552	1552	SYN			racist	rassistisch	rechtsradikal	8.2	ADJ
Scheible-2014-5052-1553	1553	SYN			opaque	undurchsichtig	intransparent	10	ADJ
Scheible-2014-5052-1554	1554	SYN			horny	geil	scharf	7.6	ADJ
Scheible-2014-5052-1555	1555	SYN			live	lebend	vital	7.4	ADJ
Scheible-2014-5052-1556	1556	SYN	3053	TIGHT	tight	stramm	aufrecht	6.2	ADJ
Scheible-2014-5052-1557	1557	SYN			bottomless	bodenlos	abgründig	7.4	ADJ
Scheible-2014-5052-1558	1558	SYN	712	RICH	rich	reichhaltig	gehaltvoll	9.4	ADJ
Scheible-2014-5052-1559	1559	SYN			unjustified	unberechtigt	illegal	9	ADJ
Scheible-2014-5052-1560	1560	SYN	2316	FREE	free	frei	gratis	8.8	ADJ
Scheible-2014-5052-1561	1561	SYN			neugotisch	neugotisch	spätromantisch	2.4	ADJ
Scheible-2014-5052-1562	1562	SYN	3053	TIGHT	tight	stramm	betrunken	3.2	ADJ
Scheible-2014-5052-1563	1563	SYN			indignantly	empört	echauffiert	6	ADJ
Scheible-2014-5052-1564	1564	SYN			conventional	konventionell	traditionell	6.8	ADJ
Scheible-2014-5052-1565	1565	SYN			protective	schützend	vorbeugend	7.6	ADJ
Scheible-2014-5052-1566	1566	SYN			harmoniously	harmonisch	friedlich	8	ADJ
Scheible-2014-5052-1567	1567	SYN			highly toxic	hochgiftig	toxisch	8.6	ADJ
Scheible-2014-5052-1568	1568	SYN	1396	SHARP	sharp	scharf	geschliffen	6.8	ADJ
Scheible-2014-5052-1569	1569	SYN			shrewd	gewitzt	durchtrieben	7.2	ADJ
Scheible-2014-5052-1570	1570	SYN			artistically	kunstvoll	geschickt	6	ADJ
Scheible-2014-5052-1571	1571	SYN			apathetic	teilnahmslos	emotionslos	8	ADJ
Scheible-2014-5052-1572	1572	SYN	3633	CURIOUS	curious; excited	gespannt	aufgeregt	8	ADJ
Scheible-2014-5052-1573	1573	SYN			spatial	räumlich	regional	4.4	ADJ
Scheible-2014-5052-1574	1574	SYN	1631	FAST	fast	schnell	kurz	4.6	ADJ
Scheible-2014-5052-1575	1575	SYN			relocated	verlegt	verloren	6.8	ADJ
Scheible-2014-5052-1576	1576	SYN			noble	edel	wertvoll	7.6	ADJ
Scheible-2014-5052-1577	1577	SYN			operational	operativ	ausführend	6.8	ADJ
Scheible-2014-5052-1578	1578	SYN			unjustified	unberechtigt	unbefugt	8	ADJ
Scheible-2014-5052-1579	1579	SYN			relocated	verlegt	verschoben	6.6	ADJ
Scheible-2014-5052-1580	1580	SYN			French	französisch	oral	5.6	ADJ
Scheible-2014-5052-1581	1581	SYN			Middle High German	mittelhochdeutsch	germanisch	2.2	ADJ
Scheible-2014-5052-1582	1582	SYN			inviolable	unantastbar	unberührbar	8	ADJ
Scheible-2014-5052-1583	1583	SYN	706	DARK	dark	dunkel	unbeleuchtet	7.6	ADJ
Scheible-2014-5052-1584	1584	SYN			artistically	kunstvoll	künstlerisch	7.6	ADJ
Scheible-2014-5052-1585	1585	SYN			barren	unfruchtbar	infertil	8.2	ADJ
Scheible-2014-5052-1586	1586	SYN			noble	edel	nobel	8.6	ADJ
Scheible-2014-5052-1587	1587	SYN			registered	registriert	eingeschrieben	8.6	ADJ
Scheible-2014-5052-1588	1588	SYN			no classes	unterrichtsfrei	ungebildet	0.6	ADJ
Scheible-2014-5052-1589	1589	SYN			shrewd	gewitzt	pfiffig	9	ADJ
Scheible-2014-5052-1590	1590	SYN			mild	mild	mäßig	5.6	ADJ
Scheible-2014-5052-1591	1591	SYN			lush	üppig	ausladend	7.6	ADJ
Scheible-2014-5052-1592	1592	SYN			ready talk	gesprächsbereit	offen	6.8	ADJ
Scheible-2014-5052-1593	1593	SYN			noticeably	merklich	spürbar	8.8	ADJ
Scheible-2014-5052-1594	1594	SYN			inviolable	unantastbar	unnahbar	7.4	ADJ
Scheible-2014-5052-1595	1595	SYN	1425	GREEN	green	grün	grünlich	7.6	ADJ
Scheible-2014-5052-1596	1596	SYN			relaxed	locker	leicht	7	ADJ
Scheible-2014-5052-1597	1597	SYN			protective	schützend	schirmend	7.6	ADJ
Scheible-2014-5052-1598	1598	SYN			biblical	biblisch	christlich	5.8	ADJ
Scheible-2014-5052-1599	1599	SYN			conventional	konventionell	herkömmlich	9.4	ADJ
Scheible-2014-5052-1600	1600	SYN			unsporting	unsportlich	untrainiert	9	ADJ
Scheible-2014-5052-1601	1601	SYN			cleverly	geschickt	gesendet	4.6	ADJ
Scheible-2014-5052-1602	1602	SYN			accurate	präzis	gründlich	7.2	ADJ
Scheible-2014-5052-1603	1603	SYN			unsporting	unsportlich	unbeweglich	5.2	ADJ
Scheible-2014-5052-1604	1604	SYN			bottomless	bodenlos	unendlich	7.8	ADJ
Scheible-2014-5052-1605	1605	SYN			operational	operativ	chirurgisch	7.2	ADJ
Scheible-2014-5052-1606	1606	SYN			dominant	tonangebend	leitend	8	ADJ
Scheible-2014-5052-1607	1607	SYN			quick	fix	flott	8	ADJ
Scheible-2014-5052-1608	1608	SYN			obvious	naheliegend	ähnlich	5.2	ADJ
Scheible-2014-5052-1609	1609	SYN			incalculable	unübersehbar	offensichtlich	8.6	ADJ
Scheible-2014-5052-1610	1610	SYN			furious	furios	leidenschaftlich	4.4	ADJ
Scheible-2014-5052-1611	1611	SYN			mild	mild	sanft	8.2	ADJ
Scheible-2014-5052-1612	1612	SYN			excessive	überhöht	exorbitant	9	ADJ
Scheible-2014-5052-1613	1613	SYN			indignantly	empört	angespannt	2.2	ADJ
Scheible-2014-5052-1614	1614	SYN			ungainly	plump	unbeholfen	8.6	ADJ
Scheible-2014-5052-1615	1615	SYN	1631	FAST	fast	schnell	flott	8.6	ADJ
Scheible-2014-5052-1616	1616	SYN			harmoniously	harmonisch	ausgewogen	8	ADJ
Scheible-2014-5052-1617	1617	SYN			relaxed	locker	lässig	8	ADJ
Scheible-2014-5052-1618	1618	SYN	90	INNOCENT	innocent	unschuldig	schuldlos	9.2	ADJ
Scheible-2014-5052-1619	1619	SYN	2316	FREE	free	frei	ungebunden	9.2	ADJ
Scheible-2014-5052-1620	1620	SYN			unstable	instabil	ungefestigt	7.6	ADJ
Scheible-2014-5052-1621	1621	SYN			unclean	unrein	unsauber	9.4	ADJ
Scheible-2014-5052-1622	1622	SYN			done	erledigt	getan	9.6	ADJ
Scheible-2014-5052-1623	1623	SYN	712	RICH	rich	reichhaltig	üppig	9.2	ADJ
Scheible-2014-5052-1624	1624	SYN			transfer	übertragen	transferieren	9.4	ADJ
Scheible-2014-5052-1625	1625	SYN	2230	UNTAMED OR WILD	wild	wild	ungezähmt	9.6	ADJ
Scheible-2014-5052-1626	1626	SYN			known	bekannt	geläufig	8.4	ADJ
Scheible-2014-5052-1627	1627	SYN			plastic	plastisch	bildlich	6.6	ADJ
Scheible-2014-5052-1628	1628	SYN			overfull	übervoll	überschritten	4.6	ADJ
Scheible-2014-5052-1629	1629	SYN	3633	CURIOUS	curious; excited	gespannt	straff	8.4	ADJ
Scheible-2014-5052-1630	1630	SYN			modular	modular	bausteinförmig	8.2	ADJ
Scheible-2014-5052-1631	1631	SYN			restless	unruhig	ruhelos	8.8	ADJ
Scheible-2014-5052-1632	1632	SYN			lush	üppig	reichlich	9.4	ADJ
Scheible-2014-5052-1633	1633	SYN			cheerful	heiter	frohgemut	9	ADJ
Scheible-2014-5052-1634	1634	SYN			Satanic	satanisch	diabolisch	9.2	ADJ
Scheible-2014-5052-1635	1635	SYN			unanimously	übereinstimmend	deckungsgleich	8.2	ADJ
Scheible-2014-5052-1636	1636	SYN			horny	geil	erregt	8.6	ADJ
Scheible-2014-5052-1637	1637	SYN			racist	rassistisch	ausländerfeindlich	9.6	ADJ
Scheible-2014-5052-1638	1638	SYN	704	CLEAN	clean	sauber	blank	7.6	ADJ
Scheible-2014-5052-1639	1639	ANT			rejection	Ablehnung	Annahme	8.4	N
Scheible-2014-5052-1640	1640	ANT			motto	Devise	Länderwährung	1.8	N
Scheible-2014-5052-1641	1641	ANT			department store	Kaufhaus	Tante-Emma-Laden	7.8	N
Scheible-2014-5052-1642	1642	ANT			rocket	Rakete	U-Boot	4	N
Scheible-2014-5052-1643	1643	ANT			rejection	Ablehnung	Zustimmung	9.8	N
Scheible-2014-5052-1644	1644	ANT			motto	Devise	Landeswährung	1.8	N
Scheible-2014-5052-1645	1645	ANT			core	Kern	Hülle	9	N
Scheible-2014-5052-1646	1646	ANT			investigation	Recherche	Behauptung	3.4	N
Scheible-2014-5052-1647	1647	ANT			cut off	Abschneiden	Ankleben	9	N
Scheible-2014-5052-1648	1648	ANT			protein	Eiweiß	Eigelb	7.4	N
Scheible-2014-5052-1649	1649	ANT			core	Kern	Peripherie	7	N
Scheible-2014-5052-1650	1650	ANT			investigation	Recherche	Unwissenheit	4.8	N
Scheible-2014-5052-1651	1651	ANT			cut off	Abschneiden	Annähen	8.4	N
Scheible-2014-5052-1652	1652	ANT			protein	Eiweiß	Kohlenhydrat	5	N
Scheible-2014-5052-1653	1653	ANT			killer	Killer	Opfer	9.4	N
Scheible-2014-5052-1654	1654	ANT			register	Register	Durcheinander	5	N
Scheible-2014-5052-1655	1655	ANT			Agency	Agentur	Gericht	2.8	N
Scheible-2014-5052-1656	1656	ANT	2465	DISGUST	disgust	Ekel	Anziehung	8.6	N
Scheible-2014-5052-1657	1657	ANT			killer	Killer	Seelsorger	5.4	N
Scheible-2014-5052-1658	1658	ANT			register	Register	Notizen	1.8	N
Scheible-2014-5052-1659	1659	ANT			Agency	Agentur	Vermittlungspartner	0.8	N
Scheible-2014-5052-1660	1660	ANT	2465	DISGUST	disgust	Ekel	Zuneigung	8.8	N
Scheible-2014-5052-1661	1661	ANT			parish	Kirchengemeinde	Atheisten	6.4	N
Scheible-2014-5052-1662	1662	ANT			regression	Regression	Fortschritt	6.8	N
Scheible-2014-5052-1663	1663	ANT			Alb	Alb	Meer	4.6	N
Scheible-2014-5052-1664	1664	ANT			decision-making authority	Entscheidungskompetenz	Entscheidungsunfähigkeit	8	N
Scheible-2014-5052-1665	1665	ANT			parish	Kirchengemeinde	Nichtgläubige	6.2	N
Scheible-2014-5052-1666	1666	ANT			regression	Regression	Progression	9	N
Scheible-2014-5052-1667	1667	ANT			Alb	Alb	Tal	6.4	N
Scheible-2014-5052-1668	1668	ANT			decision-making authority	Entscheidungskompetenz	Politiker	1.6	N
Scheible-2014-5052-1669	1669	ANT			legal action	Klage	Rechtsspruch	5	N
Scheible-2014-5052-1670	1670	ANT			restoration	Restaurierung	Verfall	8.4	N
Scheible-2014-5052-1671	1671	ANT			Answering machine	Anrufbeantworter	Anrufumleitung	3.6	N
Scheible-2014-5052-1672	1672	ANT			explosion	Explosion	Fügung	2	N
Scheible-2014-5052-1673	1673	ANT			legal action	Klage	Zufriedenheit	7.4	N
Scheible-2014-5052-1674	1674	ANT			restoration	Restaurierung	Zerstörung	8.6	N
Scheible-2014-5052-1675	1675	ANT			Answering machine	Anrufbeantworter	Standleitung	2.4	N
Scheible-2014-5052-1676	1676	ANT			explosion	Explosion	Implosion	9.6	N
Scheible-2014-5052-1677	1677	ANT			complex	Komplex	Einfachheit	8.4	N
Scheible-2014-5052-1678	1678	ANT	3062	TURNIP	turnip	Rübe	Kartoffel	2.2	N
Scheible-2014-5052-1679	1679	ANT	597	PHYSICIAN	doctor	Arzt	Patient	9	N
Scheible-2014-5052-1680	1680	ANT	227	FISH	fish	Fisch	Fahrrad	2.8	N
Scheible-2014-5052-1681	1681	ANT			complex	Komplex	Haus	2	N
Scheible-2014-5052-1682	1682	ANT	3062	TURNIP	turnip	Rübe	Möhrenkraut	3.4	N
Scheible-2014-5052-1683	1683	ANT	597	PHYSICIAN	doctor	Arzt	Scharlatan	5.8	N
Scheible-2014-5052-1684	1684	ANT	227	FISH	fish	Fisch	Vogel	6.4	N
Scheible-2014-5052-1685	1685	ANT			condom	Kondom	Nacktheit	2.2	N
Scheible-2014-5052-1686	1686	ANT			loop	Schleife	Gerade	8.8	N
Scheible-2014-5052-1687	1687	ANT			nuclear weapon	Atomwaffe	Feuerwaffe	3	N
Scheible-2014-5052-1688	1688	ANT			curse	Fluch	Gebet	8.4	N
Scheible-2014-5052-1689	1689	ANT			condom	Kondom	Pille	2.6	N
Scheible-2014-5052-1690	1690	ANT			loop	Schleife	Viereck	4.6	N
Scheible-2014-5052-1691	1691	ANT			nuclear weapon	Atomwaffe	Vakuumwaffe	2.2	N
Scheible-2014-5052-1692	1692	ANT			curse	Fluch	Segen	10	N
Scheible-2014-5052-1693	1693	ANT	1066	CRIME	crime	Kriminalität	Friedlichkeit	7	N
Scheible-2014-5052-1694	1694	ANT			schoolbook	Schulbuch	Lektüre	2	N
Scheible-2014-5052-1695	1695	ANT			resolution	Auflösung	Gründung	8	N
Scheible-2014-5052-1696	1696	ANT			Fulda	Fulda	Bremen	2.6	N
Scheible-2014-5052-1697	1697	ANT	1066	CRIME	crime	Kriminalität	Sicherheit	8	N
