ID	NUMBER	ITALIAN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORD_LENGTH	POS	ACCURACY_LD_MEAN	LD_RT_MEAN	ACCURACY_NAMING_MEAN	NAMING_RT_MEAN	LD_RT_ZSCORE	NAMING_RT_ZSCORE	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_MIN	PERCEPTUAL_STRENGTH_MEAN	VECTOR_MAGNITUDE
Vergallito-2020-1121-991	991	stupido	stupid	1518	STUPID	7	a	1	586.2	1	531.7727273	-0.3116873526	-0.1168337526	3.87	0.13	0.4	0.16	3.69	a	45.33333333	3.87	0.13	1.65	5.366143867
Vergallito-2020-1121-992	992	stupito	astonished			7	a	1	571.1333333	1	564.2307692	-0.4198893434	0.1199833774	3.84	0.18	0.41	0.23	4.07	v	44.55899198	4.07	0.18	1.746	5.618175861
Vergallito-2020-1121-993	993	stupro	rape	953	RAPE	6	n	1	616.4666667	1	578	0.0905171028	0.208345189	3.44	0.49	2.68	0.88	4	v	30.54830287	4	0.49	2.298	6.002541129
Vergallito-2020-1121-994	994	successo	success			8	n	1	596.8	1	524.1724138	-0.4044499389	-0.131552417	2.84	0.54	0.68	0.44	3.42	v	37.62626263	3.42	0.44	1.584	4.550780153
Vergallito-2020-1121-995	995	sudiciume	grime			9	n	0.8	884.125	1	672.2692308	1.448328712	0.8328695977	0.45	0.52	3	3.66	4.38	v	32.72273106	4.38	0.45	2.402	6.484820738
Vergallito-2020-1121-996	996	sughero	cork			7	n	0.9	730.8148148	1	547.7407407	0.6621419764	0.2065428641	0.49	0.46	4.19	2	4.65	v	35.53859203	4.65	0.46	2.358	6.605323611
Vergallito-2020-1121-997	997	suicidio	suicide			8	n	1	563.5666667	1	583.5862069	-0.4531616527	0.04808722892	2.26	0.19	0.89	0.39	3.68	v	47.09851552	3.68	0.19	1.482	4.430609439
Vergallito-2020-1121-998	998	suora	nun			5	n	1	591.8333333	1	520.5185185	-0.2378287229	-0.2124123528	2.73	0.02	1.75	0.51	4.88	v	49.14054601	4.88	0.02	1.978	5.881351885
Vergallito-2020-1121-999	999	svestito	naked	590	NAKED	8	a	0.9	729.037037	1	639.3076923	0.666804253	0.6861592842	0.61	0.32	3.77	0.54	4.89	v	45.11352419	4.89	0.32	2.026	6.236272925
Vergallito-2020-1121-1000	1000	t-shirt	t-shirt			7	n	0.9	667.2222222	1	638.6333333	0.3173888748	0.5718485925	0.36	0.07	4.4	1.18	4.74	v	43.44186047	4.74	0.07	2.15	6.584413414
Vergallito-2020-1121-1001	1001	tabacco	tobacco	974	TOBACCO	7	n	1	555.4666667	1	496.6296296	-0.4892993389	-0.3117729627	0.58	3.47	3.11	4.53	4.48	o	24.427953	4.53	0.58	3.234	7.914587797
Vergallito-2020-1121-1002	1002	tagliere	chopping_board			8	n	1	672.7333333	1	543.2916667	0.18470802	0.04486255286	0.98	0.63	4.14	1.04	4.74	v	35.6461405	4.74	0.63	2.306	6.484296415
Vergallito-2020-1121-1003	1003	taglio	cut			6	n	1	587	1	528.7	-0.3342087601	-0.04206623258	1.19	0.14	4.16	0.28	4.54	v	42.67701261	4.54	0.14	2.062	6.279434688
Vergallito-2020-1121-1004	1004	talento	talent	4084	TALENT	7	n	0.9666666667	607.6896552	1	505.7037037	-0.2492498049	-0.2857994151	3.46	1.67	1.51	1.14	3.82	v	23.10344828	3.82	1.14	2.32	5.738693231
Vergallito-2020-1121-1005	1005	tappeto	carpet			7	n	1	653.8666667	1	490.6	0.007912664194	-0.3126382758	0.75	0.02	4.09	0.96	4.77	v	44.85363551	4.77	0.02	2.118	6.400429673
Vergallito-2020-1121-1006	1006	tavolo	table	1775	TABLE	6	n	1	620.1	1	517.1153846	-0.3775208635	-0.1854865478	0.96	0.16	4.35	0.42	4.79	v	43.35205993	4.79	0.16	2.136	6.556691239
Vergallito-2020-1121-1007	1007	taxi	taxi			4	n	1	570.4333333	1	499.3571429	-0.3470504159	-0.4238492616	3.16	0	2.67	1.25	4.81	v	40.45416316	4.81	0	2.378	6.466304973
Vergallito-2020-1121-1008	1008	teglia	baking_pan			6	n	0.8333333333	750.2916667	1	557.1923077	0.5824419126	0.1526021532	1.19	0.67	4.18	0.95	4.72	v	34.58582408	4.72	0.67	2.342	6.5206058
Vergallito-2020-1121-1009	1009	temperino	pencil_sharpener			9	n	0.9333333333	618.9285714	0.9642857143	508.2962963	0.02680264651	-0.3795732982	2.19	0.11	4.32	0.61	4.72	v	38.57740586	4.72	0.11	2.39	6.791251726
Vergallito-2020-1121-1010	1010	tempesta	storm	858	STORM	8	n	1	598.8666667	1	492.7931034	-0.173614817	-0.4343430116	4.33	0.07	1.02	1.54	4.65	v	39.44875108	4.65	0.07	2.322	6.617272852
Vergallito-2020-1121-1011	1011	tempo	time	892	TIME	5	n	0.9333333333	565.1071429	1	469.76	-0.4462859948	-0.6080277429	1.65	0.19	0.47	0.32	2.47	v	44.70588235	2.47	0.19	1.02	3.030313515
Vergallito-2020-1121-1012	1012	tenda	curtains	2621	CURTAIN	5	n	0.9	530.2222222	1	513.4615385	-0.5924345465	-0.2037193836	0.58	0.02	3.6	0.77	4.79	v	48.87295082	4.79	0.02	1.952	6.069085598
Vergallito-2020-1121-1013	1013	tenero	tender			6	a	1	559.6	1	529.8076923	-0.5185137038	-0.1190439491	2.47	2.12	3.28	0.53	3.75	v	26.50205761	3.75	0.53	2.43	5.974705014
Vergallito-2020-1121-1014	1014	tennis	tennis			6	n	0.9666666667	577.862069	1	524.6296296	-0.2894128819	-0.2469512872	3.28	0.12	2.35	0.56	4.56	v	40.84636615	4.56	0.12	2.174	6.115758334
Vergallito-2020-1121-1015	1015	teoria	theory	2433	THEORY	6	n	0.8666666667	623.4230769	1	550.0769231	0.04578185542	0.02004058909	2.98	0.14	0.18	0.14	1.98	a	52.39852399	2.98	0.14	1.084	3.587812704
Vergallito-2020-1121-1016	1016	termite	termite	883	TERMITE	7	n	0.6666666667	792.95	1	681.7142857	0.9287407626	0.7506955567	1.43	0.17	1.61	0.22	3.87	v	50.68493151	3.87	0.17	1.46	4.437476761
Vergallito-2020-1121-1017	1017	termometro	thermometer	3104	THERMOMETER	10	n	0.9666666667	690.8275862	1	613.037037	0.4973362561	0.5436999787	0.75	0.11	3.82	0.12	4.77	v	48.6938349	4.77	0.11	1.914	6.159082724
Vergallito-2020-1121-1018	1018	terra	earth	1228	EARTH (SOIL)	5	n	1	558.4666667	1	504.9230769	-0.4229637521	-0.252789969	1.16	0.81	4.23	2.89	4.7	v	28.20884699	4.7	0.81	2.758	7.09483615
Vergallito-2020-1121-1019	1019	terrazzo	terrace			8	n	1	623.4333333	1	528.6153846	0.0701894945	-0.1357529528	0.84	0.07	2.04	0.7	4.75	v	55.71428571	4.75	0.07	1.68	5.284373189
Vergallito-2020-1121-1020	1020	terrificante	terrible			12	a	0.9666666667	719.6551724	1	584.9285714	0.6834306008	0.1944148997	4.12	1.28	1.4	1.26	4.49	v	25.73705179	4.49	1.26	2.51	6.505420817
Vergallito-2020-1121-1021	1021	terrorista	terrorist			10	n	0.9666666667	643.5172414	1	534.8	0.2002426696	-0.05431717751	3.32	0.04	0.95	0.25	3.89	v	45.56213018	3.89	0.04	1.69	5.207792239
Vergallito-2020-1121-1022	1022	terrorizzato	terrified			12	a	1	694.8	1	562.5	0.4931789116	0.1814305038	4	0.07	1.12	0.35	4.33	v	43.16109422	4.33	0.07	1.974	6.010881799
Vergallito-2020-1121-1023	1023	teso	stiff			4	a	0.8333333333	624.84	1	497.8888889	0.01728825903	-0.5021419784	2.46	0	3.14	0.23	3.98	v	40.57084608	3.98	0	1.962	5.639547854
Vergallito-2020-1121-1024	1024	tesoro	treasure			6	n	1	558.9333333	1	511.2142857	-0.6210863382	-0.3935601771	1.05	0.25	3.25	0.36	4.71	v	46.36174636	4.71	0.25	1.924	5.834483696
Vergallito-2020-1121-1025	1025	tessuto	fabric			7	n	1	571.7333333	1	518.8846154	-0.442960663	-0.2809221223	0.61	0.09	4.68	1.09	4.73	v	41.42857143	4.73	0.09	2.24	6.770790205
Vergallito-2020-1121-1026	1026	testa	head	1256	HEAD	5	n	0.9666666667	552.1724138	1	486.0344828	-0.5189073848	-0.5759332313	0.53	0.14	4.14	0.58	4.77	v	45.57086614	4.77	0.14	2.032	6.366270494
Vergallito-2020-1121-1027	1027	tetro	dreary			5	a	0.8333333333	705.72	1	541.48	0.5808086288	-0.09618789521	2.6	0.23	0.42	0.46	4.46	v	51.7747858	4.46	0.23	1.634	5.205045629
Vergallito-2020-1121-1028	1028	tetto	roof	769	ROOF	5	n	0.9666666667	549.2758621	1	492.4074074	-0.4713496534	-0.3783503847	0.47	0.02	2.58	0.14	4.72	v	59.26860025	4.72	0.02	1.586	5.401453508
Vergallito-2020-1121-1029	1029	tigre	tiger	846	TIGER	5	n	1	599.3666667	1	554.875	-0.2648143103	0.09837403104	3.89	0.16	2.84	0.89	4.91	v	37.43104807	4.91	0.16	2.538	6.937110349
Vergallito-2020-1121-1030	1030	timido	timid	487	SHY	6	a	1	629.5	1	535.9130435	-0.1147967586	0.09370465244	3.42	0.09	0.7	0.09	4	v	47.10843373	4	0.09	1.66	5.310612017
Vergallito-2020-1121-1031	1031	tomba	tomb	1773	GRAVE	5	n	1	545.5666667	1	489.3703704	-0.6346021804	-0.458915865	0.7	0.04	2.91	0.93	4.66	v	50	4.66	0.04	1.848	5.616066239
Vergallito-2020-1121-1032	1032	topo	mouse	1491	MOUSE	4	n	1	571.3666667	1	481.5384615	-0.3671082562	-0.5200681293	3.32	0.23	3.37	1.34	4.79	v	34.94252874	4.79	0.23	2.61	6.868180254
Vergallito-2020-1121-1033	1033	tornado	tornado	2532	TORNADO	7	n	0.9666666667	686.2413793	1	518.6296296	0.3455225807	-0.1916500892	3.82	0.04	1	0.27	4.46	v	46.08967675	4.46	0.04	1.918	5.963094834
Vergallito-2020-1121-1034	1034	torre	tower	1671	TOWER	5	n	0.9333333333	561.6785714	1	494.6428571	-0.5445460661	-0.4675361217	0.37	0.02	2.82	0.21	4.82	v	58.25242718	4.82	0.02	1.648	5.600553544
Vergallito-2020-1121-1035	1035	torta	cake	2408	CAKE	5	n	1	586.1333333	1	465.2307692	-0.3985841644	-0.7883188731	0.46	4.86	3.98	4.16	4.84	g	24.04371585	4.86	0.46	3.66	8.966760842
Vergallito-2020-1121-1036	1036	tortura	torture			7	n	0.9666666667	599.2758621	1	550.5714286	-0.2127760532	0.0008960457098	3.58	0.12	2.26	0.53	4.14	v	37.81749765	4.14	0.12	2.126	5.946335006
Vergallito-2020-1121-1037	1037	tossico	toxic			7	a	0.9	579.1851852	1	503.2962963	-0.4476687243	-0.3623671129	1.13	2.91	1.27	3.25	2.95	o	18.41876629	3.25	1.13	2.302	5.533796165
Vergallito-2020-1121-1038	1038	tradire	betray	1902	BETRAY	7	v	1	582.9333333	1	492.5714286	-0.3461359988	-0.3621667812	2.74	0.19	1.07	0.47	3.44	v	41.08723135	3.44	0.19	1.582	4.554459353
Vergallito-2020-1121-1039	1039	traditore	traitor			9	n	0.9666666667	575.6896552	1	516.4827586	-0.2671264486	-0.1410918719	3.28	0.04	0.58	0.19	3.35	v	44.48924731	3.35	0.04	1.488	4.728107444
Vergallito-2020-1121-1040	1040	tragedia	tragedy	2434	TRAGEDY	8	n	0.9666666667	616.6896552	1	487.6923077	-0.06046572368	-0.3689597524	3.74	0.25	0.6	0.33	4.07	v	42.4916574	4.07	0.25	1.798	5.575293714
Vergallito-2020-1121-1041	1041	tram	tram			4	n	0.9666666667	623.5172414	1	516.3	-0.03186577711	-0.1901275204	4.11	0.02	3.07	1.54	4.82	v	35.39823009	4.82	0.02	2.712	7.20565056
Vergallito-2020-1121-1042	1042	tramonto	sunset	2295	SUNSET	8	n	0.9666666667	647.8275862	1	509.5714286	0.03024597758	-0.2746540844	0.6	0.02	0.12	0.3	4.98	v	82.39202658	4.98	0.02	1.204	5.02645004
Vergallito-2020-1121-1043	1043	trampolino	skijump			10	n	0.9333333333	643.25	1	539.2857143	0.1840312074	-0.04907016195	1.74	0.04	3.42	0.14	4.72	v	46.52087475	4.72	0.04	2.012	6.084702129
Vergallito-2020-1121-1044	1044	tranquillo	leisurely			10	a	0.9666666667	565.4137931	1	534.4137931	-0.3697333635	-0.06672706342	3.75	0.39	1.32	0.56	4.04	v	36.28230616	4.04	0.39	2.012	5.708957873
Vergallito-2020-1121-1045	1045	trauma	trauma	3965	TRAUMA	6	n	1	571.0666667	1	519.2142857	-0.3855797071	-0.2246599665	2.82	0.44	2.04	0.65	3.49	v	32.30932203	3.49	0.44	1.888	4.991011921
Vergallito-2020-1121-1046	1046	treno	train	900	TRAIN	5	n	1	596.1	1	491.6923077	-0.2453762272	-0.3042864871	4.58	0.02	2.95	1.7	4.84	v	34.20865862	4.84	0.02	2.818	7.482974008
Vergallito-2020-1121-1047	1047	trionfante	triumphant			10	a	0.9333333333	701.2142857	1	599.9615385	0.5165766157	0.4191350344	3.54	0.33	0.46	0.23	4.07	v	44.49594438	4.07	0.23	1.726	5.428618609
Vergallito-2020-1121-1048	1048	trionfo	triumph			7	n	0.8666666667	633.1153846	1	561.5384615	0.09823477839	0.1463060826	3.26	0.53	0.84	0.37	3.81	v	39.04653802	3.81	0.37	1.762	5.1251439
Vergallito-2020-1121-1049	1049	triste	sad	699	SAD	6	a	0.9666666667	576.5517241	0.9642857143	508.7083333	-0.3783722002	-0.2904874343	3.95	0.32	0.63	0.18	4.26	v	43.68308351	4.26	0.18	1.868	5.855066182
Vergallito-2020-1121-1050	1050	trofeo	trophy			6	n	0.9666666667	650.2068966	1	542.72	0.1556573949	0.03996190567	0.74	0.05	3.82	0.14	4.67	v	49.04458599	4.67	0.05	1.884	6.080378278
Vergallito-2020-1121-1051	1051	tromba	trumpet	775	TRUMPET	6	n	1	572.4666667	1	526.1428571	-0.3856983554	-0.2970967391	4.75	0.23	3.86	0.23	4.63	a	32.99270073	4.75	0.23	2.74	7.681458195
Vergallito-2020-1121-1052	1052	tronco	trunk	2667	TORSO	6	n	1	565.5333333	0.9642857143	490.0357143	-0.4339440043	-0.4510100824	0.8	0.18	4.29	1.23	4.68	v	40.25044723	4.68	0.18	2.236	6.518573464
Vergallito-2020-1121-1053	1053	truffa	fraud	4081	FRAUD	6	n	0.9333333333	593.0357143	1	554.5555556	-0.1141370667	0.04526387468	2.77	0.32	0.46	0.37	3.37	v	41.83813443	3.37	0.32	1.458	4.413694597
Vergallito-2020-1121-1054	1054	tuffatore	diver			9	n	0.8333333333	784.8	0.9642857143	680.7307692	0.903352783	0.882924815	3.23	0.04	1.25	0.6	4.51	v	46.41744548	4.51	0.04	1.926	5.718137809
Vergallito-2020-1121-1055	1055	tumore	tumor			6	n	1	535.1	1	526.0714286	-0.5329575445	-0.3231865499	0.75	0.05	1.25	0.19	2.21	v	48.53932584	2.21	0.05	0.89	2.654750459
Vergallito-2020-1121-1056	1056	turbato	upset			7	a	1	662.6	1	543.5333333	0.1621664667	-0.104176356	3.5	0.23	0.57	0.43	3.95	v	42.85714286	3.95	0.23	1.736	5.330590962
Vergallito-2020-1121-1057	1057	uccello	bird	937	BIRD	7	n	1	580.7333333	1	570.6551724	-0.4052409413	0.1957895247	4.05	1.09	3.18	0.96	4.82	v	27.37588652	4.82	0.96	2.82	7.201180459
Vergallito-2020-1121-1058	1058	ufficio	office	2430	OFFICE	7	n	1	586.7	1	627.9259259	-0.1498473205	0.6160898232	2.49	0.11	2.12	0.93	4.61	v	43.85964912	4.61	0.11	2.052	5.729188424
Vergallito-2020-1121-1059	1059	ulcera	ulcer	1189	ULCER	6	n	0.8333333333	666.16	1	642.5	0.3357749548	0.7355471899	0.32	0.16	2.02	0.16	2.02	v	39.74358974	2.02	0.16	0.936	2.883470132
Vergallito-2020-1121-1060	1060	ulivo	olive_tree			5	n	0.8666666667	665.9615385	1	602.3913043	0.1333753854	0.4466251785	0.54	0.75	3.51	2.63	4.68	v	34.18662263	4.68	0.54	2.422	6.480239193
Vergallito-2020-1121-1061	1061	umano	humane			5	a	0.9666666667	553.5862069	1	530.6086957	-0.5606353388	-0.151351206	4.18	1.25	3.64	2.55	4.54	v	20.35891089	4.54	1.25	3.232	7.707048722
Vergallito-2020-1121-1062	1062	umile	humble	4069	HUMBLE	5	a	0.9666666667	569.7931034	1	507.8	-0.3714742867	-0.4449919358	3.23	0.46	0.72	0.42	3.67	v	38.23529412	3.67	0.42	1.7	4.980783071
Vergallito-2020-1121-1063	1063	umiliare	humiliate			8	v	0.9333333333	616.1428571	1	646.5357143	-0.00779657123	0.6835016896	3.7	0.19	0.91	0.3	3.63	a	40.20618557	3.7	0.19	1.746	5.274571073
Vergallito-2020-1121-1064	1064	unità	unit			5	n	1	541.4	1	601.4	-0.5099130987	0.4281744159	2.04	0.26	2.14	0.1	3.94	v	45.28301887	3.94	0.1	1.696	4.93380178
Vergallito-2020-1121-1065	1065	uomo	man	1554	MAN	4	n	1	504.1	1	489.6086957	-0.8547330711	-0.4356916744	3.75	0.63	3.39	2.16	4.79	v	28.26086957	4.79	0.63	2.944	7.318551769
Vergallito-2020-1121-1066	1066	uovo	egg	744	EGG	4	n	1	560.4666667	1	490.5185185	-0.5722100954	-0.5945587827	1.19	4.67	4.3	3.25	4.81	v	19.86827662	4.81	1.19	3.644	8.684100414
Vergallito-2020-1121-1067	1067	uragano	hurricane			7	n	0.9333333333	605.8571429	1	530.3103448	-0.01090732825	-0.273944113	3.82	0.12	1.04	0.68	4.58	v	43.5546875	4.58	0.12	2.048	6.093209335
Vergallito-2020-1121-1068	1068	urina	urine	1142	URINE	5	n	0.9666666667	608.862069	1	507.826087	-0.04451554852	-0.1743747632	2.53	0.53	1.79	3.91	4.61	v	30.51608078	4.61	0.53	2.674	6.813670083
Vergallito-2020-1121-1069	1069	urlo	scream	2522	SCREAM (NOISE)	4	n	0.9333333333	598.4285714	1	499.8695652	-0.1193424049	-0.3417795576	4.95	0.02	0.14	0.04	1.88	a	70.12802276	4.95	0.02	1.406	5.297027468
Vergallito-2020-1121-1070	1070	usanza	custom	1747	CUSTOM	6	n	0.9	682.8148148	1	547.5172414	0.2835440315	-0.1249871904	2.84	1.09	0.98	1.02	3.4	v	25.93783494	3.4	0.98	1.866	4.776452659
Vergallito-2020-1121-1071	1071	utensile	utensil			8	n	0.9333333333	726	1	589.962963	0.6997477709	0.2308893085	1.86	0.12	4.42	0.42	4.74	v	39.96539792	4.74	0.12	2.312	6.756803978
Vergallito-2020-1121-1072	1072	utile	useful			5	a	1	589.9666667	1	595.4444444	-0.2184374772	0.3362806749	2.04	0.38	1.57	0.5	3.41	v	38.35443038	3.41	0.38	1.58	4.318448796
Vergallito-2020-1121-1073	1073	vacanza	holiday			7	n	1	546.2666667	1	486.9642857	-0.603174675	-0.5196399498	2.77	1.41	1.39	1.66	3.73	v	21.35036496	3.73	1.39	2.192	5.316164031
Vergallito-2020-1121-1074	1074	vagina	vagina	1836	VAGINA	6	n	1	569.1666667	1	547.2592593	-0.4337461377	-0.02910763287	1.02	2.11	4.3	2.54	4.63	v	24.7260274	4.63	1.02	2.92	7.202152456
Vergallito-2020-1121-1075	1075	vaiolo	smallpox	1054	SMALLPOX	6	n	0.6333333333	663.7368421	1	603.862069	0.1467552775	0.3445371165	0.53	0.09	1	0.42	3.36	v	60.55555556	3.36	0.09	1.08	3.571414286
Vergallito-2020-1121-1076	1076	valanga	avalanche			7	n	0.9	630	1	556.0714286	0.1284302796	0.002504791515	3.95	0.16	1.79	0.56	4.72	v	40.78711986	4.72	0.16	2.236	6.436163453
Vergallito-2020-1121-1077	1077	vampiro	vampire			7	n	0.9666666667	571.4137931	1	517.5172414	-0.2709931153	-0.2233677332	1.28	0.07	0.74	0.21	2.98	v	55.11363636	2.98	0.07	1.056	3.333976605
Vergallito-2020-1121-1078	1078	vandalo	vandal			7	n	0.9	640.7777778	1	509.3703704	0.1059888616	-0.2223859367	2.58	0.04	1.02	0.53	4.25	v	50	4.25	0.04	1.684	5.103116695
Vergallito-2020-1121-1079	1079	vanità	vanity			6	n	1	572.0666667	0.9642857143	480.8888889	-0.4582824686	-0.5315242491	3.15	0.25	0.54	0.62	3.67	v	41.55528554	3.67	0.25	1.646	4.912219458
Vergallito-2020-1121-1080	1080	vantaggio	advantage			9	n	0.9666666667	632.9655172	1	537.5925926	-0.1144889463	-0.03162834513	2.11	0.14	0.46	0.14	2.81	v	47.17314488	2.81	0.14	1.132	3.549507008
Vergallito-2020-1121-1081	1081	vasca	bathtub	4027	BATHTUB	5	n	1	555.4666667	1	496.3333333	-0.5153648055	-0.4630691917	1.32	0.05	3.88	0.7	4.7	v	43.66197183	4.7	0.05	2.13	6.275292822
Vergallito-2020-1121-1082	1082	vaso	vase	3746	VASE	4	n	0.9666666667	548.3448276	1	517.4285714	-0.5955044314	-0.2370941688	0.93	0.05	4.09	0.42	4.77	v	46.00389864	4.77	0.05	2.052	6.365909205
Vergallito-2020-1121-1083	1083	vecchiume	mildew			9	n	0.8333333333	852.64	1	600.7037037	1.293767447	0.3007484512	1.21	0.89	2.21	2.62	4.34	v	30.6122449	4.34	0.89	2.254	5.730645688
Vergallito-2020-1121-1084	1084	veicolo	vehicle	2549	VEHICLE	7	n	0.9666666667	632	1	556.5185185	0.1025370554	0.06828578545	3.74	0	3.49	1.63	4.74	v	34.85294118	4.74	0	2.72	7.161857301
Vergallito-2020-1121-1085	1085	veleno	poison	655	POISON	6	n	1	604.6666667	1	477.2692308	-0.1179456094	-0.5106698624	0.37	3.39	0.74	2.39	2.65	g	31.65618449	3.39	0.37	1.908	4.991112101
Vergallito-2020-1121-1086	1086	veloce	quick			6	a	1	557.2666667	1	489.6296296	-0.5395415087	-0.4699376436	3.04	0.07	1.32	0.12	4.46	v	48.7236404	4.46	0.07	1.802	5.558318091
Vergallito-2020-1121-1087	1087	verde	green	1425	GREEN	5	a	0.9333333333	577.8214286	1	504.6785714	-0.4924497963	-0.3710105352	0.4	0.6	0.54	0.6	4.89	v	63.86913229	4.89	0.4	1.406	5.008363006
Vergallito-2020-1121-1088	1088	vergine	virgin	2298	VIRGIN	7	a	0.9666666667	584.2758621	1	544.4814815	-0.3129142718	-0.08641862049	1.11	0.32	1.89	0.28	2.04	v	31.20567376	2.04	0.28	1.128	3.024334638
Vergallito-2020-1121-1089	1089	vergognato	shamed			10	a	0.9666666667	671.1034483	1	586.9285714	0.2509734046	0.07324799056	2.79	0.19	0.49	0.28	3.74	v	47.3965287	3.74	0.19	1.498	4.703860117
Vergallito-2020-1121-1090	1090	verità	truth	1638	TRUTH	6	n	0.9666666667	539.9310345	1	517.7857143	-0.724696261	-0.2937900216	3.56	0.35	0.63	0.37	2.98	a	40.68441065	3.56	0.35	1.578	4.712780496
Vergallito-2020-1121-1091	1091	vescica	blister	1584	BLISTER	7	n	1	647.0333333	1	586.7931034	0.1593062218	0.2442942624	0.47	0.04	2.42	0.3	2.61	v	44.00684932	2.61	0.04	1.168	3.602915486
Vergallito-2020-1121-1092	1092	vespa	wasp	1517	WASP	5	n	0.9666666667	617.862069	1	498.4285714	-0.1968499357	-0.4409310021	3.95	0.07	2.96	0.3	4.74	v	38.85191348	4.74	0.07	2.404	6.850299264
Vergallito-2020-1121-1093	1093	vestito	clothing	1895	CLOTHES	7	n	1	641.9666667	1	551.9230769	0.02495747161	-0.08513317122	0.6	0.02	4.3	1.04	4.88	v	44.83394834	4.88	0.02	2.168	6.614106138
Vergallito-2020-1121-1094	1094	vetro	glass			5	n	1	573.4	1	492.6428571	-0.539695124	-0.3947169616	2.26	0.12	4.12	0.05	4.77	v	41.69611307	4.77	0.05	2.264	6.697148647
Vergallito-2020-1121-1095	1095	viaggiare	travel	3665	TRAVEL	9	v	1	582.0333333	1	571	-0.3455064034	0.1287087804	2.82	1.56	1.67	1.84	3.96	v	20.25316456	3.96	1.56	2.37	5.678212747
Vergallito-2020-1121-1096	1096	viaggio	voyage			7	n	1	597.1333333	1	555.7586207	-0.3225192998	-0.008741946067	2.72	1.23	1.54	1.67	3.96	v	24.55035971	3.96	1.23	2.224	5.454667726
Vergallito-2020-1121-1097	1097	viale	avenue			5	n	0.9	678.1111111	1	573.1034483	0.2305869949	0.2431079438	1.75	0.05	1.16	0.98	4.67	v	53.65853659	4.67	0.05	1.722	5.213434568
Vergallito-2020-1121-1098	1098	vicolo	alley			6	n	0.9333333333	686.5	1	597.8076923	0.3586011173	0.2527517877	1.12	0	0.86	0.74	4.58	v	62.73972603	4.58	0	1.46	4.84953606
Vergallito-2020-1121-1099	1099	vigliacco	louse			9	a	1	618.8666667	1	628.2592593	0.03321284312	0.5483249214	3.05	0.09	0.3	0.18	3.65	v	48.96836314	3.65	0.09	1.454	4.770272529
Vergallito-2020-1121-1100	1100	vigoroso	vigorous			8	a	0.9666666667	621.5517241	1	567.3461538	-0.05830509815	0.2594227694	1.98	0.56	2.75	0.54	4.11	v	35.91549296	4.11	0.54	1.988	5.383326109
Vergallito-2020-1121-1101	1101	villaggio	village	930	VILLAGE	9	n	0.9666666667	687.4137931	1	622.2962963	0.1571999434	0.5380774033	2.89	0.18	1.16	1.12	4.68	v	44.86540379	4.68	0.18	2.006	5.734710106
Vergallito-2020-1121-1102	1102	villetta	cottage			8	n	0.9	754.6666667	1	686.7407407	0.7583459038	1.044797278	0.81	0.04	1.77	0.58	4.81	v	59.5505618	4.81	0.04	1.602	5.221407856
Vergallito-2020-1121-1103	1103	vincere	win	866	WIN	7	v	1	581.6666667	1	604.8275862	-0.4179288921	0.2794849586	3.12	0.46	0.88	0.42	3.53	v	36.97978597	3.53	0.42	1.682	4.832980447
Vergallito-2020-1121-1104	1104	vincitore	champion			9	a	1	620.4666667	1	541.3333333	-0.1658352722	0.01078941041	3.32	0.25	1.04	0.28	4.11	v	42.88888889	4.11	0.25	1.8	5.39786995
Vergallito-2020-1121-1105	1105	vino	wine	1524	WINE	4	n	0.9666666667	544.2758621	1	512.5652174	-0.5165506102	-0.2738942014	0.95	4.96	1.89	4.21	4.58	g	24.17118746	4.96	0.95	3.318	8.232660566
Vergallito-2020-1121-1106	1106	violento	violent			8	a	0.9666666667	532.5172414	1	520.5769231	-0.6458085119	-0.1980037542	3.95	0.47	2.72	0.71	4.47	v	32.46753247	4.47	0.47	2.464	6.611111858
Vergallito-2020-1121-1107	1107	violino	violin	4023	VIOLIN	7	n	1	599.8666667	1	511.7692308	-0.1394392541	-0.1129056239	4.81	0.04	3.79	0.33	4.49	a	35.43833581	4.81	0.04	2.692	7.600710493
Vergallito-2020-1121-1108	1108	virtù	virtue			5	n	0.9333333333	554.7142857	1	495.16	-0.4919198487	-0.3627479995	2.86	0.35	0.33	0.27	2.96	v	39.73412112	2.96	0.27	1.354	4.15277016
Vergallito-2020-1121-1109	1109	vista	vision			5	n	0.9333333333	616.3214286	1	606.862069	-0.08614085325	0.309169155	0.19	0.02	0.04	0.05	4.7	v	93.6	4.7	0.02	1	4.704317166
Vergallito-2020-1121-1110	1110	vita	life	210	LIFE	4	n	0.9666666667	591.6551724	1	601.5185185	-0.333670645	0.3243733808	3.29	2	2.66	2.27	3.88	v	13.33333333	3.88	2	2.82	6.488990677
Vergallito-2020-1121-1111	1111	vittima	victim			7	n	0.9333333333	556.1785714	1	583.2592593	-0.4140588488	0.3187162081	3.05	0.02	1.27	0.2	3.96	v	46.35294118	3.96	0.02	1.7	5.161143284
