ID	NUMBER	PICTURE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ITALIAN	SPANISH	GERMAN	WESTERNFLEMISH	FRENCH	H_INDEX_ENGLISH	MODAL_NAME_ENGLISH	VALID_RESPONSES_ENGLISH	NUMBER_DIFFERENT_RESPONSES_ENGLISH	UNKNOWN_RESPONSES_ENGLISH	VISUAL_COMPLEXITY_ENGLISH	H_INDEX_ITALIAN	MODAL_NAME_ITALIAN	VALID_RESPONSES_ITALIAN	NUMBER_DIFFERENT_RESPONSES__ITALIAN	UNKNOWN_RESPONSES__ITALIAN	IDIOSYNCRATIC_RESPONSES__ITALIAN	VISUAL_COMPLEXITY__ITALIAN	H_INDEX_SPANISH	MODAL_NAME_SPANISH	VALID_RESPONSES_SPANISH	NUMBER_DIFFERENT_RESPONSES_SPANISH	UNKNOWN_RESPONSES_SPANISH	IDIOSYNCRATIC_RESPONSES_SPANISH	VISUAL_COMPLEXITY_SPANISH	H_INDEX_GERMAN	MODAL_NAME_GERMAN	VALID_RESPONSES_GERMAN	NUMBER_DIFFERENT_RESPONSES_GERMAN	UNKNOWN_RESPONSES_GERMAN	IDIOSYNCRATIC_RESPONSES_GERMAN	VISUAL_COMPLEXITY_GERMAN	H_INDEX_WESTERNFLEMISH	MODAL_NAME_WESTERNFLEMISH	VALID_RESPONSES_WESTERNFLEMISH	NUMBER_DIFFERENT_RESPONSES_WESTERNFLEMISH	UNKNOWN_RESPONSES_WESTERNFLEMISH	IDIOSYNCRATIC_RESPONSES_WESTERNFLEMISH	VISUAL_COMPLEXITY_WESTERNFLEMISH	H_INDEX_FRENCH	MODAL_NAME_FRENCH	VALID_RESPONSES_FRENCH	NUMBER_DIFFERENT_RESPONSES_FRENCH	UNKNOWN_RESPONSES_FRENCH	IDIOSYNCRATIC_RESPONSES_FRENCH	VISUAL_COMPLEXITY_FRENCH
Dunabeitia-2018-750-370	370	PICTURE_370	1538	SCORPION	scorpion	scorpione	escorpión	skorpion	schorpioen	scorpion	0.39785271	93.68421053	95	3	3	2.76	0.147310667	97.89473684	95	2	3	2	2.33	0.448554554	92.70833333	96	3	2	2	2.58	0.752978068	86.73469388	98	4	1	1	2.76	0.371232327	92.85714286	93.33333333	2	5	1.666666667	3.1	0.388508824	93.87755102	98	3	1	1	2.686868687
Dunabeitia-2018-750-37	37	PICTURE_37			doughnut	ciambella	donuts	donut	donut	donut	0.0	100.0	99	1	0	2.31	0.597080278	90.52631579	95	4	2	3	2.07	0.46708144	92	100	3	0	0	2.07	0.391569417	93.81443299	97	3	1	2	2.23	0	100	93.33333333	1	1.666666667	5	2.366666667	1.12420278	49.48453608	97	3	0	3	2
Dunabeitia-2018-750-369	369	PICTURE_369	1462	POT	pot	pentola	cazuela	topf	kookpot	casserole	1.3584051	60.20408163	98	3	1	2.29	0.284545683	95.95959596	99	3	1	0	1.93	1.231789011	64	100	4	0	0	1.9	0.609840305	85	100	2	0	0	2.14	1.341442412	61.01694915	98.33333333	4	0	1.666666667	2.35	1.756006761	63.44086022	93	7	3	4	1.98989899
Dunabeitia-2018-750-368	368	PICTURE_368			fan	ventaglio	abanico	faecher	waaier	éventail	0.0	100.0	97	1	3	2.29	0.0	100	99	1	1	0	1.94	0	100	100	1	0	0	1.97	0	100	99	1	0	1	2.37	0	100	96.66666667	1	1.666666667	1.666666667	2.423728814	0.249882293	95.83333333	96	2	4	0	1.919191919
Dunabeitia-2018-750-367	367	PICTURE_367	945	SPEAR	spear	lancia	lanza	speer	speer	lance	1.235428329	73.4939759	83	5	11	2.060606061	0.574439517	89.13043478	92	3	6	2	1.808080808	1.155655283	78.49462366	93	6	4	3	1.8	1.269503313	73.91304348	92	5	3	5	1.87	0.7582104	87.03703704	91.52542373	4	3.389830508	5.084745763	1.830508475	1.830229909	63.95348837	86	8	11	3	1.717171717
Dunabeitia-2018-750-366	366	PICTURE_366	946	BLOOD	blood	sangue	sangre	blut	bloed	sang	1.69890036	49.48453608	97	4	2	2.31	1.289375959	70.21276596	94	4	4	2	2.14	1.97620464	50.51546392	97	7	1	2	2.24	1.853200715	54.63917526	97	7	0	3	2.18	1.771503772	54.71698113	91.37931034	5	1.724137931	6.896551724	2.457627119	2.251544548	38.20224719	89	7	8	3	2.050505051
Dunabeitia-2018-750-365	365	PICTURE_365	1797	HEDGEHOG	hedgehog	riccio	erizo	igel	egel	hérisson	0.0	100.0	95	1	3	3.51	1.09629092	73.19587629	97	3	2	1	2.97	0.147310667	97.89473684	95	2	5	0	3.09	0	100	100	1	0	0	3.6	0	100	98.33333333	1	1.666666667	0	3.93220339	0	100	99	1	0	1	3.050505051
Dunabeitia-2018-750-364	364	PICTURE_364			car	paraurti	parachoques	auto	bumper	pare-chocs	1.642117701	45.83333333	96	4	2	2.53	2.162096979	46.15384615	91	7	8	1	2.55	1.097308442	59.13978495	93	3	1	6	2.47	2.303185933	44.70588235	85	10	7	8	2.52	1.124850241	67.27272727	91.66666667	3	3.333333333	5	2.833333333	1.103027393	64.36781609	87	3	5	8	2.656565657
Dunabeitia-2018-750-363	363	PICTURE_363			fan	ventilatore	ventilador	ventilator	ventilator	ventilateur	0.0	100.0	99	1	1	2.64	0.14257333	97.97979798	99	2	1	0	2.49	0	100	97	1	3	0	2.48	0.144899618	97.93814433	97	2	1	2	2.65	0.238684511	96.07843137	86.44067797	2	6.779661017	6.779661017	3.137931034	0	100	98	1	2	0	2.404040404
Dunabeitia-2018-750-362	362	PICTURE_362			pool	piscina	piscina	pool	zwembad	piscine	0.0	100.0	98	1	1	2.53	0.0	100	99	1	0	1	2.19	0	100	100	1	0	0	2.1	1.478248919	63.26530612	98	4	0	2	2.85	0	100	98.33333333	1	0	1.666666667	2.55	0	100	100	1	0	0	2.121212121
Dunabeitia-2018-750-361	361	PICTURE_361	1479	DOLPHIN	dolphin	delfino	delfín	delfin	dolfijn	dauphin	0.0	100.0	100	1	0	2.9	0.0	100	100	1	0	0	2.35	0	100	99	1	0	1	2.45	0	100	99	1	0	1	2.93	0	100	98.33333333	1	1.666666667	0	3.083333333	0	100	100	1	0	0	2.484848485
Dunabeitia-2018-750-360	360	PICTURE_360			tree	albero	pino	tanne	boom	sapin	0.0	100.0	98	1	0	2.303030303	1.514408241	47.47474747	99	3	0	1	2.01	1.076297626	70	100	3	0	0	2.13	1.645712504	49	100	4	0	0	2.32	2.220858417	27.11864407	98.33333333	5	1.666666667	0	2.65	0.505248223	91	100	3	0	0	2
Dunabeitia-2018-750-36	36	PICTURE_36	2242	BEETLE	beetle	scarafaggio	cucaracha	kaefer	kever	insecte	2.102461773	39.56043956	91	5	5	2.98	1.712099806	55.43478261	92	7	2	6	2.48	2.125053281	48.38709677	93	6	4	3	2.95	1.527833823	70.52631579	95	6	2	3	2.99	2.192068164	43.39622642	88.33333333	6	8.333333333	3.333333333	3.566666667	2.195254733	36.66666667	90	7	8	2	3.03030303
Dunabeitia-2018-750-359	359	PICTURE_359	1352	KNIFE	knife	coltello	cuchillo	messer	mes	couteau	0.0	100.0	100	1	0	1.84	0.0	100	100	1	0	0	1.69	0	100	100	1	0	0	1.65	0	100	99	1	0	1	1.85	0	100	96.55172414	1	1.724137931	1.724137931	1.844827586	0	100	100	1	0	0	1.535353535
Dunabeitia-2018-750-358	358	PICTURE_358	1111	CAR	car	automobile	coche	auto	auto	voiture	0.0	100.0	100	1	0	2.6	0.948613198	63.26530612	98	2	1	1	2.33	0	100	99	1	0	1	2.44	0	100	99	1	0	1	2.94	0	100	96.61016949	1	1.694915254	1.694915254	2.966101695	0	100	100	1	0	0	2.353535354
Dunabeitia-2018-750-357	357	PICTURE_357	3090	GUITAR	guitar	chitarra	guitarra	gitarre	gitaar	guitare	0.0	100.0	99	1	1	2.7	0.0	100	100	1	0	0	2.22	0	100	100	1	0	0	2.29	0.14257333	97.97979798	99	2	0	1	2.65	0	100	100	1	0	0	2.883333333	0	100	100	1	0	0	2.303030303
Dunabeitia-2018-750-356	356	PICTURE_356			pawn	pedone	peón	schachfigur	pion	pion	1.485371313	45.16129032	93	3	6	2.25	1.420839672	44.21052632	95	3	5	0	2.02	0.906618668	84.69387755	98	5	0	2	1.96	2.033470027	43.43434343	99	7	1	0	2.14	1.240763506	65.45454545	93.22033898	3	0	6.779661017	2.389830508	0.533781422	91.86046512	86	4	3	11	1.898989899
Dunabeitia-2018-750-355	355	PICTURE_355			deer	cerbiatto	ciervo	reh	hert	biche	1.269225705	73.86363636	88	5	11	2.68	2.948727406	21.17647059	85	9	9	6	2.6	1.807278055	63.0952381	84	7	6	10	2.55	2.153552474	41.75824176	91	8	3	6	2.61	1.922504228	56.8627451	85	6	10	5	3	3.087258011	23.86363636	88	12	7	5	2.505050505
Dunabeitia-2018-750-354	354	PICTURE_354	1502	GOAT	goat	capra	cabra	ziege	geit	chèvre	0.286838905	95.91836735	98	3	1	2.84	0.62671424	88	100	3	0	0	2.49	0.291548959	95.83333333	96	3	1	3	2.62	0.197453004	96.93877551	98	2	0	2	2.81	0	100	96.66666667	1	1.666666667	1.666666667	3.1	0.445050304	92.78350515	97	3	0	3	2.545454545
Dunabeitia-2018-750-353	353	PICTURE_353			T-shirt	maglietta	camiseta	t-shirt	t-shirt	tee-shirt	0.694816731	85.0	100	3	0	1.96	0.791516298	83	100	3	0	0	1.7	0.194391858	97	100	2	0	0	1.828282828	0.910655959	78	100	3	0	0	2.19	0	100	96.61016949	1	1.694915254	1.694915254	2.220338983	0	100	100	1	0	0	1.686868687
Dunabeitia-2018-750-352	352	PICTURE_352	1971	FAN (OBJECT)	fan	elica	hélice	ventilator	schroef	hélice	1.135287371	74.46808511	94	4	4	2.38	1.16514918	53.19148936	94	3	4	2	2.23	1.357684657	53.76344086	93	3	5	2	2.15	2.208242027	37.20930233	86	6	7	7	2.26	1.668333241	50	66.66666667	4	21.66666667	11.66666667	2.55	0.793267106	82.41758242	91	3	5	4	2.151515152
Dunabeitia-2018-750-351	351	PICTURE_351	1791	BUTTERFLY	butterfly	farfalla	mariposa	schmetterling	vlinder	papillon	0.141440543	98.0	100	2	0	3.22	0.0	100	98	1	1	1	2.808080808	0	100	99	1	1	0	2.78	0	100	100	1	0	0	3.4	0	100	100	1	0	0	3.75	0	100	100	1	0	0	2.97979798
Dunabeitia-2018-750-350	350	PICTURE_350	4068	BIBLE	bible	bibbia	biblia	bibel	bijbel	bible	0.0	100.0	100	1	0	2.1	0.199023775	96.90721649	97	2	0	3	1.85	0	100	100	1	0	0	1.76	0.426342091	93	100	3	0	0	2.03	0	100	98.30508475	1	1.694915254	0	2.06779661	0	100	99	1	0	1	1.717171717
Dunabeitia-2018-750-35	35	PICTURE_35	1247	EAR	ear	orecchio	oreja	ohr	oor	oreille	0.141440543	98.0	100	2	0	2.38	0.0	100	99	1	0	1	2.05	0	100	99	1	0	1	2.070707071	0.194391858	97	100	2	0	0	2.35	0.357646706	93.22033898	98.33333333	2	1.666666667	0	2.316666667	0	100	100	1	0	0	1.97979798
Dunabeitia-2018-750-349	349	PICTURE_349	1596	LOCK	lock	lucchetto	candado	schloss	slot	cadenas	0.999699543	51.02040816	98	2	1	2.09	0.0	100	99	1	0	1	1.73	0.199023775	96.90721649	97	2	1	2	1.7	0.327444919	94	100	2	0	0	1.84	0.760785993	77.96610169	98.33333333	2	0	1.666666667	2	0.14257333	97.97979798	99	2	0	1	1.575757576
Dunabeitia-2018-750-348	348	PICTURE_348	1385	PEPPER	pepper	peperone	pimiento	paprika	paprika	poivron	0.14257333	97.97979798	99	2	0	2.31	0.0	100	97	1	1	2	1.84	0.334944487	95	100	3	0	0	1.89	0	100	100	1	0	0	2.13	0	100	98.33333333	1	0	1.666666667	2.333333333	0.32984607	93.93939394	99	2	0	1	1.727272727
Dunabeitia-2018-750-347	347	PICTURE_347	1559	MONEY	money	soldi	dinero	geld	geld	argent	0.541188403	90.0	100	3	0	3.11	2.084094439	43.15789474	95	7	3	2	3.21	0.86235472	82.9787234	94	4	1	5	3.07	0.981875448	80	90	4	0	10	3.4	1.354414976	65.38461538	88.13559322	4	1.694915254	10.16949153	3.745762712	1.830371087	63.33333333	90	8	2	8	3.141414141
Dunabeitia-2018-750-346	346	PICTURE_346	2653	NET (FOR CATCHING)	net	rete	red	netz	net	filet	0.0	100.0	95	1	3	2.505050505	0.0	100	97	1	3	0	2.484848485	0.15374218	97.77777778	90	2	5	5	2.45	0.202249425	96.84210526	95	2	0	5	2.62	0.569961376	86.53846154	86.66666667	2	8.333333333	5	3.166666667	0.77624058	85.86956522	92	4	5	3	2.535353535
Dunabeitia-2018-750-345	345	PICTURE_345			grape	prugna	uva	pflaume	druif	raisin	1.461420314	70.78651685	89	6	7	2.54	2.001911825	38.29787234	94	6	4	2	2.56	0.92980147	83.51648352	91	5	3	6	2.414141414	1.820123634	46.15384615	91	5	2	7	2.54	1.533860755	61.2244898	81.66666667	4	10	8.333333333	2.816666667	1.629972507	45.45454545	77	5	18	5	2.242424242
Dunabeitia-2018-750-344	344	PICTURE_344	849	SPRING (OF WATER)	fountain	fontana	fuente	brunnen	fontein	fontaine	2.071910905	55.95238095	84	8	12	2.797979798	0.892338681	69.07216495	97	2	2	1	2.55	0	100	99	1	0	1	2.42	0.53881685	91.66666667	96	4	0	4	3.08	2.622195119	43.75	80	9	8.333333333	11.66666667	3.1	0.357355743	94.56521739	92	3	5	3	2.464646465
Dunabeitia-2018-750-343	343	PICTURE_343	1321	BOTTLE	bottle	bottiglia	botella	flasche	fles	bouteille	0.0	100.0	99	1	0	1.74	0.0	100	100	1	0	0	1.43	0	100	100	1	0	0	1.4	0.47853391	92	100	3	0	0	1.62	0	100	98.33333333	1	0	1.666666667	1.566666667	0.340254161	94.89795918	98	3	0	2	1.323232323
Dunabeitia-2018-750-342	342	PICTURE_342	1233	NIGHT	night	notte	noche	nacht	nacht	nuit	1.85368064	57.77777778	90	6	3	2.88	1.321161782	73.03370787	89	6	5	6	2.92	1.074741813	82.10526316	95	6	0	5	3.05	0.978548467	82.41758242	91	5	0	9	3.05	1.116118214	80	84.74576271	5	5.084745763	10.16949153	3.457627119	0.845842786	87.20930233	86	6	2	12	2.838383838
Dunabeitia-2018-750-341	341	PICTURE_341			flipper	pinna	aleta	flosse	zwemvlies	palme	0.0	100.0	83	1	14	2.828282828	0.0	100	96	1	4	0	2.57	0	100	98	1	2	0	2.73	1.311557298	63.04347826	92	3	5	3	2.81	0.542390501	90.56603774	88.33333333	3	5	6.666666667	3.016666667	0	100	97	1	2	1	2.414141414
Dunabeitia-2018-750-340	340	PICTURE_340	1171	MIRROR	mirror	specchio	espejo	spiegel	spiegel	miroir	0.0	100.0	100	1	0	2.262626263	0.0	100	99	1	1	0	1.91	0	100	100	1	0	0	2.03	0	100	100	1	0	0	2.24	0	100	98.33333333	1	1.666666667	0	2.366666667	0	100	99	1	0	1	2.01010101
Dunabeitia-2018-750-34	34	PICTURE_34			cupcake	pasticcino	pastel	cupcake	cupcake	gâteau	2.04088419	38.04347826	92	6	4	2.53	2.279320713	36.17021277	94	7	3	3	2.38	2.381040365	41	100	9	0	0	2.3	2.514957192	34.40860215	93	8	1	6	2.38	2.873380092	34.48275862	98.30508475	10	0	1.694915254	2.766666667	1.983374602	42.70833333	96	6	2	2	2.262626263
Dunabeitia-2018-750-339	339	PICTURE_339			backpack	zaino	mochila	rucksack	rugzak	sac-à-dos	1.559951925	41.41414141	99	3	0	2.565656566	0.195909271	96.96969697	99	2	0	1	2.08	0	100	100	1	0	0	2.21	0	100	99	1	0	1	2.56	0.213579815	96.61016949	98.33333333	2	1.666666667	0	2.683333333	1.146902566	68	100	3	0	0	2.525252525
Dunabeitia-2018-750-338	338	PICTURE_338	2982	GIFT	present	regalo	regalo	geschenk	cadeau	cadeau	0.718129519	85.0	100	3	0	2.31	1.14455313	73.73737374	99	4	0	1	1.93	0	100	98	1	0	2	1.85	0.14372617	97.95918367	98	2	0	2	2.25	0.743801968	85.45454545	93.22033898	3	1.694915254	5.084745763	2.254237288	0	100	99	1	0	1	1.787878788
Dunabeitia-2018-750-337	337	PICTURE_337			monster	mostro	monstruo	monster	monster	monstre	1.642032575	54.54545455	66	5	31	3.34	0.695969586	86.66666667	75	3	21	4	3.17	1.371057153	69.87951807	83	5	12	5	3.393939394	1.616642278	65	80	7	8	12	3.28	0.991760148	75	67.79661017	3	22.03389831	10.16949153	4.084745763	0.870934842	83.75	80	4	15	5	3.525252525
Dunabeitia-2018-750-336	336	PICTURE_336	3405	RULER	ruler	righello	regla	lineal	meetlat	règle	0.0	100.0	97	1	2	1.89	0.202249425	96.84210526	95	2	3	2	1.9	0	100	100	1	0	0	1.6	0	100	96	1	2	2	1.72	1.24118062	62.71186441	98.33333333	3	0	1.666666667	2	0	100	100	1	0	0	1.707070707
Dunabeitia-2018-750-335	335	PICTURE_335	1245	BUTTER	butter	burro	mantequilla	butter	boter	beurre	0.297472249	94.73684211	95	2	4	2.69	0.312089566	94.38202247	89	2	9	2	2.62	0	100	92	1	5	3	2.51	0.382380675	92.55319149	94	2	4	2	2.67	0.380946586	92.59259259	91.52542373	2	5.084745763	3.389830508	2.949152542	0.14609425	97.91666667	96	2	1	3	2.242424242
Dunabeitia-2018-750-334	334	PICTURE_334			chess board	scacchiera	tablero	schachbrett	schaakbord	échiquier	1.189419763	76.84210526	95	5	3	2.31	0.986426729	77.77777778	99	3	0	1	2.212121212	0.990703465	55.67010309	97	2	0	3	1.97	0.947059648	81.81818182	99	5	0	1	2.3	0.992266639	55.17241379	98.30508475	2	0	1.694915254	2.474576271	2.205109284	38.46153846	91	7	0	9	2.111111111
Dunabeitia-2018-750-333	333	PICTURE_333			cupcake	muffin	magdalena	muffin	cupcake	muffin	1.370950594	60.0	100	3	0	2.7	1.435192616	72.16494845	97	6	0	3	2.434343434	0.545111414	89.8989899	99	3	0	1	2.5	0.757980364	86.73469388	98	4	0	2	2.72	1.624718292	51.72413793	96.66666667	4	1.666666667	1.666666667	3.116666667	1.657922472	40	95	4	0	5	2.666666667
Dunabeitia-2018-750-332	332	PICTURE_332			bird	cicogna	cigüeña	storch	ooievaar	cigogne	2.155926217	47.25274725	91	7	8	3.21	2.081486599	58.13953488	86	8	11	3	2.96	0.407705772	93.47826087	92	3	5	3	2.87	0	100	97	1	1	2	3.14	0.309543429	94.44444444	91.52542373	2	3.389830508	5.084745763	3.508474576	1.326115522	74.11764706	85	5	11	4	2.848484848
Dunabeitia-2018-750-331	331	PICTURE_331			bra	reggiseno	sujetador	buestenhalter	beha	soutien-gorge	0.0	100.0	100	1	0	2.37	0.0	100	100	1	0	0	2.09	0.365923651	93	100	2	0	0	2.16	0	100	97	1	0	3	2.45	0	100	98.33333333	1	1.666666667	0	2.616666667	0	100	97	1	0	3	2.131313131
Dunabeitia-2018-750-330	330	PICTURE_330			crocodile	coccodrillo	cocodrilo	krokodil	krokodil	crocodile	1.138344857	63.15789474	95	3	3	3.55	0.766191271	82.29166667	96	3	3	1	3	0.51659875	90.72164948	97	3	1	2	3.36	1.178614861	71.57894737	95	4	0	5	3.57	1.005988447	78.94736842	95	4	0	5	4.166666667	0.740616496	83.33333333	96	3	0	4	3.313131313
Dunabeitia-2018-750-33	33	PICTURE_33	2624	FRAME	frame	cornice	marco	bilderrahmen	kader	cadre	1.628092615	50.0	94	4	3	2.23	0.973840157	81.25	96	4	2	2	2.2	1.082289632	74	100	3	0	0	2.11	1.533320262	41.93548387	93	3	1	6	2.26	1.527466972	55.76923077	88.13559322	4	1.694915254	10.16949153	2.457627119	1.208332521	71.875	96	4	2	2	2.222222222
Dunabeitia-2018-750-329	329	PICTURE_329	1123	PREGNANT	pregnant	donna incinta	embarazada	schwanger	zwanger	femme enceinte	0.53881685	91.66666667	96	4	0	2.79	2.204554051	55.31914894	94	8	2	4	2.81	0.368556778	92.92929293	99	2	0	1	2.65	1.530196775	65.95744681	94	5	1	5	2.91	1.914884468	43.10344828	96.66666667	6	0	3.333333333	3.116666667	1.421508994	61.8556701	97	5	0	3	2.585858586
Dunabeitia-2018-750-328	328	PICTURE_328			barrells	cantina	bodega	weinkeller	wijnkelder	cave	2.00476645	42.10526316	76	7	19	2.9	0.937311017	73.68421053	95	3	3	2	2.93	1.104501784	78.72340426	94	5	4	2	2.93	1.639001774	63.91752577	97	7	0	3	3.08	2.113639929	60.71428571	93.33333333	9	0	6.666666667	3.333333333	1.23644942	59.5505618	89	3	3	8	3.070707071
Dunabeitia-2018-750-327	327	PICTURE_327	1680	HELMET	helmet	casco	casco	helm	helm	casque	0.0	100.0	97	1	1	2.84	0.0	100	100	1	0	0	2.49	0	100	100	1	0	0	2.33	0.925015874	65.97938144	97	2	1	2	2.71	0.418684311	91.52542373	100	2	0	0	2.966101695	0.587930373	85.85858586	99	2	0	1	2.323232323
Dunabeitia-2018-750-326	326	PICTURE_326	986	TOMATO	tomato	pomodoro	tomate	tomate	tomaat	tomate	0.0	100.0	99	1	0	1.94	0.0	100	99	1	1	0	1.55	0	100	100	1	0	0	1.71	0	100	100	1	0	0	1.82	0	100	100	1	0	0	1.644067797	0	100	100	1	0	0	1.353535354
Dunabeitia-2018-750-325	325	PICTURE_325	1788	TELEVISION	television	televisore	televisión	fernseher	televisie	télévision	0.14257333	97.97979798	99	2	0	2.42	0.288538514	94.94949495	99	2	1	0	2.19	0.953498582	62.62626263	99	2	0	1	2.12	0.597186217	88.88888889	99	3	0	1	2.39	1.316602436	54.38596491	96.61016949	3	1.694915254	1.694915254	2.474576271	1.809110125	50	96	5	2	2	2.101010101
Dunabeitia-2018-750-324	324	PICTURE_324			fish dish	pesce	pez	fisch	vis	poisson	0.661617906	82.82828283	99	2	0	3.12	0.0	100	100	1	0	0	2.33	0.141440543	98	100	2	0	0	2.484848485	0.841760703	78.78787879	99	3	0	1	3	0.978449329	58.62068966	98.30508475	2	1.694915254	0	3.152542373	0.40217919	92	100	2	0	0	2.454545455
Dunabeitia-2018-750-323	323	PICTURE_323	735	OWL	owl	gufo	búho	eule	uil	hibou	0.195909271	96.96969697	99	2	0	3.76	0.859275981	71.71717172	99	2	0	1	3.12	0.436469817	91	100	2	0	0	3.2	0.680077046	82	100	2	0	0	3.73	0	100	96.66666667	1	0	3.333333333	4.033333333	0.981453895	58	100	2	0	0	3.151515152
Dunabeitia-2018-750-322	322	PICTURE_322			logs	legna	leña	holz	hout	buche	1.310178101	53.06122449	98	3	0	2.84	0.820452758	86.45833333	96	5	1	3	2.51	1.229542997	67.34693878	98	3	1	1	2.62	2.062221428	55.20833333	96	7	0	4	2.96	1.574603303	59.64912281	95	4	1.666666667	3.333333333	3.233333333	1.93226106	41.05263158	95	7	1	4	2.535353535
Dunabeitia-2018-750-321	321	PICTURE_321			chair	poltrona	sillón	sessel	zetel	fauteuil	1.616159258	46.39175258	97	4	0	2.545454545	0.0	100	100	1	0	0	2.21	1.12385619	64	100	3	0	0	2.28	0.14257333	97.97979798	99	2	0	1	2.47	0.520773137	91.07142857	93.33333333	3	1.666666667	5	2.766666667	0.288538514	94.94949495	99	2	0	1	2.333333333
Dunabeitia-2018-750-320	320	PICTURE_320	1349	CHURCH	church	chiesa	iglesia	kirche	kerk	église	1.396182222	74.19354839	93	7	5	3.01	0.394683556	93.75	96	3	0	4	2.7	0.247935838	95.87628866	97	2	0	3	2.88	1.442888217	69.47368421	95	5	0	5	3.22	0.431016769	93.10344828	96.66666667	3	0	3.333333333	3.583333333	0.929831958	82.29166667	96	4	0	4	3
Dunabeitia-2018-750-32	32	PICTURE_32	1943	CROWN (OF HEAD)	crown	corona	corona	krone	kroon	couronne	0.0	100.0	98	1	0	3.35	0.0	100	100	1	0	0	3.14	0	100	100	1	0	0	3.04	0	100	100	1	0	0	3.52	0	100	98.30508475	1	1.694915254	0	3.93220339	0	100	99	1	1	0	3.272727273
Dunabeitia-2018-750-319	319	PICTURE_319	1007	COW	cow	mucca	vaca	kuh	koe	vache	0.0	100.0	100	1	0	2.84	0.14257333	97.97979798	99	2	1	0	2.4	0	100	100	1	0	0	2.65	0	100	99	1	0	1	2.88	0	100	96.66666667	1	1.666666667	1.666666667	2.983333333	0	100	100	1	0	0	2.656565657
Dunabeitia-2018-750-318	318	PICTURE_318	628	LEAF	leaf	foglia	hoja	blatt	blad	feuille	0.0	100.0	98	1	1	2.515151515	0.0	100	99	1	0	1	2.2	0	100	100	1	0	0	2.06	1.24281614	72.44897959	98	5	0	2	2.95	0.863120569	71.42857143	94.91525424	2	1.694915254	3.389830508	2.949152542	0.432883796	92.85714286	98	3	0	2	2.212121212
Dunabeitia-2018-750-317	317	PICTURE_317	1941	SOLDIER	soldier	militare	militar	soldat	soldaat	militaire	0.709512886	80.6122449	98	2	0	2.97	0.999926399	50.50505051	99	2	1	0	2.76	0.989157102	56.12244898	98	2	0	2	3.01	0.251862848	95.78947368	95	2	0	5	3.34	0.491237342	89.28571429	94.91525424	2	0	5.084745763	3.620689655	0.972143932	59.79381443	97	2	0	3	2.898989899
Dunabeitia-2018-750-316	316	PICTURE_316	598	SHELL	shell	vongola	almeja	muschel	schelp	coquillage	1.831906838	39.39393939	66	4	30	2.72	1.572323621	63.01369863	73	5	25	2	2.87	0.887558454	81.11111111	90	3	7	3	2.79	0	100	85	1	8	7	2.73	1.773242814	54.34782609	76.66666667	5	16.66666667	6.666666667	3.25	2.270222569	51.61290323	62	8	30	8	2.787878788
Dunabeitia-2018-750-315	315	PICTURE_315			spaceship	ufo	ovni	ufo	ufo	soucoupe-volante	1.292777375	62.5	96	4	0	2.83	1.641239478	51.57894737	95	4	2	3	2.515151515	1.284050049	59.5959596	99	3	0	1	2.52	0.288538514	94.94949495	99	2	0	1	2.78	0.729273942	79.62962963	90	2	6.666666667	3.333333333	3.033333333	1.96603044	54.73684211	95	6	1	4	2.494949495
Dunabeitia-2018-750-314	314	PICTURE_314			perfume	profumo	colonia	parfuem	parfum	parfum	0.873182937	85.56701031	97	5	0	2.41	0.242292189	96	100	2	0	0	2.24	0.894356323	76	100	3	0	0	2.23	0.391569417	93.81443299	97	3	1	2	2.52	0.357646706	93.22033898	100	2	0	0	2.627118644	0.388508824	93.87755102	98	3	0	2	2.222222222
Dunabeitia-2018-750-313	313	PICTURE_313			barber	parrucchiere	peluquero	friseur	kapper	coiffeur	1.116278082	53.53535354	99	3	0	3.08	1.106964116	56	100	3	0	0	3.07	0.557124684	90	100	3	0	0	3	0.296431632	95.74468085	94	3	0	6	3.36	0	100	95	1	1.666666667	3.333333333	3.683333333	0.286838905	95.91836735	98	3	0	2	2.98989899
Dunabeitia-2018-750-312	312	PICTURE_312	239	FLOWER	flower	fiore	flor	blume	bloem	fleur	0.0	100.0	97	1	0	3.25	0.0	100	96	1	1	3	2.58	0	100	97	1	1	2	2.76	0.782039287	76.76767677	99	2	0	1	3.32	0	100	96.66666667	1	1.666666667	1.666666667	3.6	0	100	96	1	2	2	2.808080808
Dunabeitia-2018-750-311	311	PICTURE_311	151	RAZOR	razor	rasoio	cuchilla	rasierer	scheermes	rasoir	0.825345966	84.21052632	95	4	3	2.42	0.74248757	78.94736842	95	2	2	3	2.21	0.603215407	85.26315789	95	2	0	5	2.12	0.43280653	93.81443299	97	4	0	3	2.36	0.939254721	64.40677966	98.33333333	2	0	1.666666667	2.816666667	0	100	97	1	1	2	1.909090909
Dunabeitia-2018-750-310	310	PICTURE_310	3088	ENVELOPE	envelope	busta	sobre	brief	envelop	enveloppe	0.989747029	76.0	100	3	0	1.68	0.821028812	81	100	3	0	0	1.42	0.661617906	82.82828283	99	2	0	1	1.24	1.238802184	57.14285714	98	3	0	2	1.39	0.778900975	83.05084746	98.33333333	3	1.666666667	0	1.35	0.557438185	87	100	2	0	0	1.181818182
