ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORDPAIR_GLOSS	WORDPAIR	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
Vulic-2020-3776-596	596	ball			ball; basket	word1-596	nouns	2.7	0.090909091	0.1	0	0.8	0.3	1.3	1	0.6	0.8	0.3	0.3	0.181818182	0.481060606	كرة	球	pêl	pall	pallo	ballon	כדור	piłka	мяч	pelota	mpira	球
Vulic-2020-3776-597	597	mood			mood; emotion	word1-597	nouns	2.6	3.181818182	2.4	3.307692308	3.8	1.2	3.8	3.2	4	2.3	3.3	1.4	3.181818182	2.922610723	مزاج	心情	hwyliau	meeleolu	tila	humeur	מצב רוח	nastrój	настроение	estado animico	hali	心情
Vulic-2020-3776-598	598	stomach	819	STOMACH	stomach; bedroom	word1-598	nouns	0.2	0	0	0	0.2	0	0.1	0.1	0	0	0.2	0	0.090909091	0.057575758	معدة	肚子	stumog	kõht	vatsa	estomac	בטן	żołądek	желудок	estómago	tumbo	肚
Vulic-2020-3776-599	599	breakfast	1322	BREAKFAST	breakfast; bacon	word1-599	nouns	1.7	0.454545455	0.7	0.615384615	0.8	1.1	1.6	1.4	1.1	0.8	0.3	0.8	0.454545455	0.843706294	فطور	早餐	brecwast	hommikusöök	aamiainen	petit déjeuner	ארוחה	śniadanie	завтрак	desayuno	chakula cha asubuhi	早餐
Vulic-2020-3776-600	600	civilization			civilization; lifestyle	word1-600	nouns	3.1	1.727272727	3.5	0.615384615	1.1	0.8	2.8	0.9	0.7	0.8	1.1	1.6	0.636363636	1.356585082	حضارة	文明	gwareiddiad	tsivilisatsioon	sivilisaatio	civilisation	ציוויליזציה	cywilizacja	цивилизация	civilización	mtindo wa maisha	文明
Vulic-2020-3776-601	601	dog	2009	DOG	dog; cat	word1-601	nouns	3.2	0.454545455	1.1	0.615384615	1.4	1.4	2.5	1.5	0.1	0.4	0.7	0.4	0.636363636	0.933857809	كلب	狗	ci	koer	koira	chien	כלב	pies	собака	perro	mbwa	狗
Vulic-2020-3776-602	602	belief			belief; concept	word1-602	nouns	2	1.272727273	3.3	1.538461538	1.9	1.1	2.9	4	1.6	1.3	2.1	0.9	1	1.909265734	ايمان	信念	cred	uskumus	uskomus	croyance	אמונה	przekonanie	верование	creencia	imani	信念
Vulic-2020-3776-603	603	pact			pact; agreement	word1-603	nouns	4.5	4.636363636	5.3	5	4.8	4.8	5.6	5.2	4.8	4.5	5.3	5.3	3.727272727	4.913636364	ميثاق	契约	cyfamod	pakt	pakti	pacte	חוזה	pakt	пакт	pacto	makubaliano	契約
Vulic-2020-3776-604	604	rain	658	RAIN (PRECIPITATION)	rain; mist	word1-604	nouns	2.3	0.818181818	1.8	1.769230769	2.6	1.8	3.3	1.8	1	2.2	0.8	0.2	0.636363636	1.560314685	مطر	雨	glaw	vihm	sade	pluie	גשם	deszcz	дождь	lluvia	mvua	雨
Vulic-2020-3776-605	605	novel			novel; writer	word1-605	nouns	2.7	0.090909091	1.3	0.307692308	1.3	0.7	2.2	1.5	0.6	1	1.3	0.4	0.454545455	0.929428904	رواية	小说	nofel	romaan	romaani	roman	רומן	powieść	роман	novela	mwandishi	小說
Vulic-2020-3776-606	606	cellphone			cellphone; telephone	word1-606	nouns	4.4	4.545454545	4.4	3.538461538	4.1	4.6	5.7	4.3	5.4	2.7	5.1	4.3	4.363636364	4.420629371	هاتف خلوي	手机	ffôn symudol	mobiiltelefon	matkapuhelin	portable	טלפון סלולרי	komórka	сотовый телефон	Teléfono móvil	simu	手提電話
Vulic-2020-3776-607	607	army	1561	ARMY	army; squad	word1-607	nouns	2.6	0.636363636	3.5	1.923076923	1.2	0.7	2.6	1.9	3	1.7	1	2.2	0.090909091	1.704195804	جيش	军队	byddin	armee	armeija	armée	צבא	armia	армия	Ejército	jeshi	軍隊
Vulic-2020-3776-608	608	deputy			deputy; officer	word1-608	nouns	2.6	1.363636364	0.9	1.692307692	0.6	0.6	2.3	2.3	1.5	2.1	1.5	0.6	0.181818182	1.303146853	نائب	副手	dirprwy	asetäitja	sijainen	adjoint	סגן	deputowany	лейтенант	diputado	ofisa	副手
Vulic-2020-3776-609	609	tree			tree; leaf	word1-609	nouns	2.8	0.272727273	1.4	0.615384615	1.2	1.4	2.4	1.6	0.7	1	1.3	0.8	0.727272727	1.117948718	شجرة	树	coeden	puu	puu	arbre	עץ	drzewo	дерево	árbol	jani	樹
Vulic-2020-3776-610	610	volleyball			volleyball; ball	word1-610	nouns	4.1	3.636363636	2.4	1.692307692	2.3	2.9	2	2.2	1.5	1.1	1.2	3	3.181818182	2.259207459	كرة طائرة	排球	pêl-foli	võrkpall	lentopallo	volley-ball	כדורעף	siatkówka	волейбол	voleibol	mpira	排球
Vulic-2020-3776-611	611	car			car; bicycle	word1-611	nouns	3.2	0.454545455	1.1	0.692307692	1.1	1.1	2.2	1.8	0.4	0.7	0.6	0.9	1.545454545	1.049358974	سيارة	汽车	car	auto	auto	voiture	מכונית	samochód	автомобиль	coche	gari	汽車
Vulic-2020-3776-612	612	sequel			sequel; camera	word1-612	nouns	0.3	0.090909091	0	0	0.1	0	0.3	0	0	0	0.2	0	0.090909091	0.065151515	تتمة	续集	dilyniant	järg	jatko-osa	suite	המשך	kontynuacja	продолжение	continuación	kamera	續集
Vulic-2020-3776-613	613	endurance			endurance; band	word1-613	nouns	1	0	0	0	0.3	0	0.2	0.2	0	0	0.1	0	0	0.066666667	قدرة التحمل	耐力	dygnwch	vastupidavus	kestävyys	longévité	סבולת	wytrzymałość	износоустойчивость	resistencia	subira	耐力
Vulic-2020-3776-614	614	nurse	1104	NURSE	nurse; scientist	word1-614	nouns	0.4	0.181818182	0.4	0.230769231	0.2	0.4	1.4	0.5	0	0.1	0.4	0.3	0.090909091	0.350291375	ممرضة	护士	nyrs	õde	sairaanhoitaja	infirmier	אחות	pielęgniarka	медбрат	enfermera	muuguzi	護士
Vulic-2020-3776-615	615	area			area; corner	word1-615	nouns	0.9	0.454545455	0.9	0.615384615	0.5	1	1.1	1.3	0.5	0	0.6	0.5	0.090909091	0.63006993	منطقة	地区	ardal	ala	alue	surface	אזור	obszar	область	zona	eneo	地區
Vulic-2020-3776-616	616	payment			payment; note	word1-616	nouns	0	1.090909091	0.1	0.615384615	1.3	0	2.8	0	0	0	0.7	1.1	0.545454545	0.687645688	دفع	付款	taliad	makse	korvaus	paiement	תשלום	opłata	оплата	pago	noti	付款
Vulic-2020-3776-617	617	juice	1499	JUICE	juice; milkshake	word1-617	nouns	2.3	0.363636364	1.1	0.692307692	1.4	1.4	2.6	2	0.7	0.4	3.4	5.2	0.636363636	1.657692308	عصير	果汁	sudd	mahl	mehu	jus	מיץ	sok	сок	jugo	sharubati	果汁
Vulic-2020-3776-618	618	wall			wall; brick	word1-618	nouns	1	0.636363636	1.2	0.615384615	1.2	0.8	2.2	1.7	0.7	1	1.3	1.8	0.818181818	1.164160839	حائظ	墙	wal	sein	seinä	mur	קיר	ściana	стена	pared	ukuta	牆
Vulic-2020-3776-619	619	cloud			cloud; fog	word1-619	nouns	3.3	2.545454545	2.5	2.846153846	2.2	2.5	3.2	2.5	1.6	1.7	2.3	3.8	1	2.390967366	غيمة	云	cymyl	pilv	pilvi	nuage	ענן	chmura	облако	nube	wingu	雲
Vulic-2020-3776-620	620	river			river; stream	word1-620	nouns	3.1	3.545454545	4.2	3.615384615	0.9	2.8	4.5	1.8	2.5	1.8	2.2	3.4	3.272727273	2.877797203	نهر	河	afon	jõgi	joki	rivière	נהר	rzeka	река	río	mto	河
Vulic-2020-3776-621	621	rail			rail; fence	word1-621	nouns	0.6	0	0.1	1.076923077	0.2	0.2	4.6	3.3	0.6	5	0.8	0	0	1.323076923	سكّة حديديّة	轨	rheilffordd	käsipuu	raide	balustrade	מעקה	poręcz	ограда	carril	reli	軌
Vulic-2020-3776-622	622	reflection			reflection; image	word1-622	nouns	2.7	3.090909091	0.7	1.923076923	1.3	1.8	4.3	1.8	2.8	1.9	1.5	1.3	3.636363636	2.170862471	انعكاس	映像	myfyrdod	peegeldus	heijastus	reflet	השתקפות	odbicie	отражение	reflexión	kioo	映像
Vulic-2020-3776-623	623	whiskey			whiskey; gin	word1-623	nouns	1.4	1.636363636	2	1.307692308	1.5	1.9	3.2	3.3	1.2	1.8	0.8	2.7	3.545454545	2.074125874	ويسكي	威士忌酒	wisgi	viski	viski	whisky	וויסקי	whisky	виски	whisky	wiski	威士忌酒
Vulic-2020-3776-624	624	horn	1393	HORN (ANATOMY)	horn; drum	word1-624	nouns	3	0.090909091	0.3	0.307692308	1.2	0	2.3	0.9	0.5	0.7	0.7	0.2	0.545454545	0.645337995	بوق	喇叭	corn	ruupor	sarvi	cor	קרן	róg	рожок	cuerno	pembe	喇叭
Vulic-2020-3776-625	625	telephone			telephone; booth	word1-625	nouns	0.5	0	0	0.538461538	1.2	0	1.5	0.6	1.3	0.9	1.2	2.4	0	0.803205128	هاتف	电话	ffôn	telefon	puhelin	téléphone	טלפון	telefon	телефон	teléfono	simu	電話
Vulic-2020-3776-626	626	parsley			parsley; muffin	word1-626	nouns	0.4	0	0.1	0	0.4	0.4	0.6	0.8	0	0.2	0.5	0	0.090909091	0.257575758	بقدونس	香芹	persli	petersell	persilja	persil	פטרוזיליה	pietruszka	петрушка	perejil	muffini	香芹
Vulic-2020-3776-627	627	money			money; diamond	word1-627	nouns	2.8	1.090909091	1	0.307692308	1.2	0.4	2.4	1.1	0.5	0.8	0.7	0.5	0.818181818	0.901398601	مال	钱	arian	raha	raha	argent	כסף	pieniądze	деньги	dinero	hela	錢
Vulic-2020-3776-628	628	sugar	862	SUGAR	sugar; honey	word1-628	nouns	2.9	2.545454545	1.8	0.692307692	2	1.9	2.9	1.9	0.5	1.1	1.4	2.6	2.363636364	1.808449883	سكر	糖	siwgr	suhkur	sokeri	sucre	סוכר	cukier	сахар	azúcar	sukari	糖
Vulic-2020-3776-629	629	clothes			clothes; cloth	word1-629	nouns	1.3	1.454545455	0.8	1.769230769	2.2	1	2.3	2.3	1.1	1.4	1.7	5.3	2.363636364	1.973951049	ملابس	衣服	dillad	riided	vaatteet	vêtement	בגדים	ubrania	одежда	ropa	nguo	衣服
Vulic-2020-3776-630	630	stomach			stomach; waist	word1-630	nouns	2.1	2.090909091	0.9	1.923076923	3	2.7	0.2	0.9	0.2	0.5	1.3	1	2.636363636	1.445862471	معدة	肚子	stumog	kõht	vatsa	estomac	קיבה	żołądek	желудок	estómago	tumbo	肚
Vulic-2020-3776-631	631	car			car; gauge	word1-631	nouns	0	0.272727273	0.1	0	1.2	0.4	0.7	0.8	0	0.9	0.4	0.1	0	0.406060606	سيارة	车	car	auto	auto	voiture	מכונית	samochód	автомобиль	coche	gari	車
Vulic-2020-3776-632	632	freedom			freedom; liberty	word1-632	nouns	3.8	4.181818182	5.5	5.230769231	5.6	2.3	4	5.6	5.1	6	1	4.3	4.727272727	4.461655012	تحرّر	自由	rhyddid	priius	vapaus	liberté	חרות	wolność	свобода	libertad	uhuru	自由
Vulic-2020-3776-633	633	attention			attention; interest	word1-633	nouns	0.6	0.272727273	2.3	2.923076923	2.9	3.4	4.6	2.3	3.9	3.9	3.8	0.6	0.909090909	2.650407925	انتباه	注意	sylw	tähelepanu	huomio	attention	קשב	uwaga	внимание	atención	uangalifu	注意
Vulic-2020-3776-634	634	cop			cop; sheriff	word1-634	nouns	3	3.818181818	2.4	3.615384615	3.5	3.5	4	4.4	3.6	4.4	3.7	5.3	3.727272727	3.83006993	شرطي	警察	plisman	võmm	kyttä	flic	שוטר	gliniarz	полицейский	policía	polisi	警察
Vulic-2020-3776-635	635	gale			gale; blanket	word1-635	nouns	2.1	0	0	0	0.5	0	0.1	0.8	0	0	0.1	0	0	0.125	عاصفة	大风	tymestl	iil	voimakas tuuli	tempête	סערה	wichura	шторм	vendaval	blanketi	大風
Vulic-2020-3776-636	636	happiness			happiness; luck	word1-636	nouns	2.6	0.818181818	0.8	0.384615385	4.6	0.5	2.6	1.1	4.1	3	0.7	0.2	0.909090909	1.642657343	سعادة	幸福	hapusrwydd	rõõm	onnellisuus	bonheur	שמחה	szczęście	счастье	felicidad	furaha	幸福
Vulic-2020-3776-637	637	source			source; box	word1-637	nouns	0.4	0	0	0	0	0	0	0	0	0	0.2	0	0.090909091	0.024242424	مصدر	来源	ffynhonnell	allikas	lähde	source	מקור	źródło	источник	fuente	sanduku	資源
Vulic-2020-3776-638	638	decade			decade; century	word1-638	nouns	3.3	0.181818182	0.4	0.692307692	1.5	1.4	3	1.6	0.7	0.3	0.7	0.4	1.090909091	0.997086247	عقد	十年	degawd	kümnend	vuosikymmen	décennie	עשור	dekada	десятилетие	década	miaka kumi	十年
Vulic-2020-3776-639	639	cat			cat; lion	word1-639	nouns	3.4	0.909090909	2.2	1.769230769	1.8	2.4	2.9	2.1	2.6	0.6	1.2	0.6	1.636363636	1.726223776	قط	猫	cath	kass	kissa	chat	חתול	kot	кот	gato	paka	貓
Vulic-2020-3776-640	640	army			army; legion	word1-640	nouns	3	4.454545455	3.5	3.153846154	3.3	2.7	3.7	2.9	3	1.8	3.2	3.5	3.363636364	3.214335664	جيش	军队	byddin	armee	armeija	armée	צבא	armia	армия	Ejército	jeshi	軍隊
Vulic-2020-3776-641	641	helicopter	2580	HELICOPTER	helicopter; plane	word1-641	nouns	4.6	2.545454545	3.1	1.615384615	2	1.9	3.3	2.8	1.6	1.5	0.9	3.8	2.272727273	2.277797203	مروحيّة	直升机	hofrennydd	helikopter	helikopteri	hélicoptère	מסוק	helikopter	вертолет	helicóptero	ndege	直升機
Vulic-2020-3776-642	642	horse			horse; colt	word1-642	nouns	4.6	3.454545455	3.8	2.692307692	3.3	3.3	4.3	2.2	3.4	2.5	2.9	4	3.454545455	3.27511655	حصان	马	ceffyl	hobune	hevonen	cheval	סוס	koń	конь	caballo	farasi	馬
Vulic-2020-3776-643	643	jeans			jeans; woman	word1-643	nouns	0.2	0.090909091	0.1	0	0.3	0	0.1	0.6	0	0.3	0.3	0	0.181818182	0.164393939	جينز	牛仔裤	jîns	teksad	farkut	jeans	ג'ינס	dżinsy	джинсы	pantalones	mwanamke	牛仔褲
Vulic-2020-3776-644	644	adversary			adversary; opponent	word1-644	nouns	5.3	5	3.1	5.384615385	5.5	3.8	5.7	4.1	5.2	3.2	4.8	1.1	5.363636364	4.354020979	عدو	对手	gwrthwynebydd	vastane	vihollinen	adversaire	יריב	przeciwnik	соперник	adversario	adui	對手
Vulic-2020-3776-645	645	ceiling			ceiling; cathedral	word1-645	nouns	0.7	0.090909091	0.1	0	1	0.1	0.5	0.8	0.5	0.3	0.4	0.2	0.090909091	0.340151515	سقف	天花板	nenfwd	lagi	sisäkatto	plafond	תקרה	sufit	потолок	techo	dari	天花板
Vulic-2020-3776-646	646	bee	665	BEE	bee; queen	word1-646	nouns	2.4	0	0.1	0.692307692	0.8	0.8	2.1	1.2	0.7	1.4	0.8	0.2	0	0.732692308	نحلة	蜜蜂	gwenynen	mesilane	mehiläinen	abeille	דבורה	pszczoła	пчела	abeja	nyuki	蜜蜂
Vulic-2020-3776-647	647	eye	1248	EYE	eye; tear	word1-647	nouns	3.1	0.454545455	0.9	0.153846154	1.4	0.9	1.8	1.5	0.6	1	1	1.4	0.636363636	0.978729604	عين	眼睛	llygad	silm	silmä	œil	עין	oko	глаз	ojo	jicho	眼睛
Vulic-2020-3776-648	648	arm			arm; wrist	word1-648	nouns	3.9	0.090909091	1.3	1.230769231	2.2	2.2	2.5	1.9	1	1.3	1	0.8	0.727272727	1.354079254	ذراع	手臂	braich	käsivars	käsivarsi	bras	זרוע	ramię	рука	brazo	mkono	手臂
Vulic-2020-3776-649	649	fence	1690	FENCE	fence; jumping	word1-649	nouns	1.4	0	0	0	0.9	0.2	2.1	0.7	0.2	0.6	0.4	0	0	0.425	سور	篱笆	ffens	aed	aita	barres	גדר	płot	забор	cerca	kuruka	籬笆
Vulic-2020-3776-650	650	book			book; information	word1-650	nouns	2.8	2	0.8	0.923076923	1.1	0.8	2.2	1.4	0.9	1.4	1.2	0.7	1	1.201923077	كتاب	书	llyfr	raamat	kirja	livre	ספר	książka	книга	libro	kitabu	書
Vulic-2020-3776-651	651	shield	1064	SHIELD	shield; buckler	word1-651	nouns	3.8	0.272727273	1.5	0.846153846	2.5	3	3.7	2.1	5.2	2.7	1.5	0	0.363636364	1.973543124	درع	屏蔽	tarian	kilp	suoja	bouclier	מגן	tarcza	щит	escudo	ngao	屏蔽
Vulic-2020-3776-652	652	god			god; spirit	word1-652	nouns	2.5	0	1.3	2.307692308	0.8	2.2	3	1.1	2.1	2.1	1.5	2.2	0	1.550641026	اله	天神	duw	jumal	jumala	dieu	אל	bóg	бог	Dios	mungu	天神
Vulic-2020-3776-653	653	communication			communication; conversation	word1-653	nouns	3.2	4.818181818	4.1	3.615384615	3.7	3.1	4.4	2.1	2.9	4.9	3.2	4.8	3	3.719463869	إتّصال	交流	cyfathrebu	suhtlus	viestintä	communication	תקשורת	komunikacja	общение	comunicación	mawasiliano	溝通
Vulic-2020-3776-654	654	area			area; region	word1-654	nouns	3.9	5.181818182	5.3	5.076923077	3.2	4.6	3	4.7	5.1	4.4	3.9	4.2	4.181818182	4.403379953	منطقة	地区	ardal	ala	alue	espace	שטח	obszar	область	zona	eneo	地區
Vulic-2020-3776-655	655	nozzle			nozzle; fluid	word1-655	nouns	0.4	0	0	0.076923077	1.2	0.1	1.7	0.9	0	0	0.4	0	0.272727273	0.387470862	فوهة	喷嘴	ffroenell	tila	suutin	jet	זרבובית	dysza	сопло	boquilla	majimaji	噴嘴
Vulic-2020-3776-656	656	communication			communication; language	word1-656	nouns	3.4	0.636363636	1.9	2.076923077	1.8	2	3.7	1.9	2.6	1.2	1.9	2.4	1.363636364	1.956410256	إتّصال	交流	cyfathrebu	suhtlus	viestintä	communication	תקשורת	komunikacja	общение	comunicación	mawasiliano	溝通
Vulic-2020-3776-657	657	runner			runner; athlete	word1-657	nouns	3.9	3.272727273	2.9	2.230769231	2.7	2.9	3.8	2.3	2.6	2	3.3	5.3	4	3.108624709	عدّاء	赛跑运动员	rhedwr	jooksja	juoksija	coureur	אצן	biegacz	бегун	corredor	mwanariadha	賽跑運動員
Vulic-2020-3776-658	658	cameo			cameo; performance	word1-658	nouns	0.9	0.090909091	3.1	1.384615385	0.8	1	3.5	0.1	0.3	0	0	1.1	0	0.947960373	كاميو	客串角色	cameo	episood	kirjallinen muotokuva	saynète	קמע	kamea	камея	camafeo	utendaji	客串角色
Vulic-2020-3776-659	659	sorrow			sorrow; shame	word1-659	nouns	0.6	1	1.3	1.076923077	1.2	1.4	2.4	1.1	0.5	0.7	0.8	0.5	2.363636364	1.19504662	حزن	悲伤	tristwch	kurbus	murhe	chagrin	צער	smutek	печаль	dolor	huzuni	悲傷
Vulic-2020-3776-660	660	corn			corn; maize	word1-660	nouns	4	5.909090909	1.3	5.307692308	1.8	5.1	3	1.6	0.9	3.5	3.4	3.7	6	3.459731935	حبوب الذرة	玉米	ŷd	vili	maissi	blé	דגן	ziarno	кукуруза	maíz	mahindi	玉米
Vulic-2020-3776-661	661	train	900	TRAIN	train; tram	word1-661	nouns	1.5	1.818181818	3	2.769230769	2	2.3	4.3	2.4	1.7	1.9	2.9	1.9	2.636363636	2.468648019	قطار	火车	trên	rong	juna	train	רכבת	pociąg	поезд	tren	tramu	火車
Vulic-2020-3776-662	662	winter	1471	WINTER	winter; summer	word1-662	nouns	2.6	0.090909091	0.8	0.384615385	1.1	1.1	2.7	1.4	0.7	0.5	0.6	0.3	0.181818182	0.821445221	الشتاء	冬天	gaeaf	talv	talvi	hiver	חורף	zima	зима	invierno	msimu wa baridi	冬天
Vulic-2020-3776-663	663	wagon			wagon; container	word1-663	nouns	2.1	0.181818182	0	0.307692308	1.8	0.2	0.4	2.6	0.1	0.1	0	0	0.090909091	0.481701632	عربة	四轮货运马车	wagen	vagun	vaunu	wagon	קרון	wóz	платформа	vagón	mkokoteni	四輪貨運馬車
Vulic-2020-3776-664	664	sonnet			sonnet; beauty	word1-664	nouns	0.7	0.090909091	0.3	0.230769231	0.7	0.2	0.8	0.4	0.2	0.1	0.5	0	0	0.293473193	سونيته	十四行诗	soned	sonett	sonetti	sonnet	סונטה	sonet	сонет	soneto	uzuri	十四行詩
Vulic-2020-3776-665	665	friend			friend; guy	word1-665	nouns	2.2	1.181818182	0.8	0.923076923	1.7	0.9	2.7	1.8	1.2	1.6	1.8	0.3	0.909090909	1.317832168	صديق	朋友	ffrind	sõber	ystävä	ami	חבר	przyjaciel	друг	amigo	rafiki	朋友
Vulic-2020-3776-666	666	gun			gun; dawn	word1-666	nouns	0.2	0	0	0	0.1	0	0.1	0	0	0	0	0	0	0.016666667	مسدّس	枪	gwn	relv	ase	pistolet	אקדח	pistolet	ружье	pistola	bunduki	槍
Vulic-2020-3776-667	667	home	2406	HOME	home; state	word1-667	nouns	1.4	0	0	0.538461538	0.6	0.1	0.1	1.3	0	0.5	0.2	0.2	0.090909091	0.302447552	بيت	家	cartref	kodu	koti	maison	בית	dom	дом	casa	nyumba	家
Vulic-2020-3776-668	668	room			room; building	word1-668	nouns	1.7	0.181818182	1.1	0.615384615	1.7	1.3	1.6	1.4	0.9	0.8	0.8	0.9	0.272727273	0.964160839	غرفة	房间	ystafell	tuba	huone	pièce	חדר	pokój	комната	habitación	jengo	房間
Vulic-2020-3776-669	669	can			can; bottle	word1-669	nouns	2.3	2.545454545	0	1.307692308	1.3	1.8	3.4	1.9	0.9	1	0	1.9	2.363636364	1.534731935	علب	罐	caniau	plekkpurk	tölkki	canette	פחית	puszka	баллончик	poder	chupa	罐
Vulic-2020-3776-670	670	fever	1534	FEVER	fever; illness	word1-670	nouns	4.4	2.272727273	3.5	2.538461538	2.2	2.6	3.5	1.9	1.4	1.3	2.1	0.2	2.363636364	2.156235431	حمة	发烧	twymyn	palavik	kuume	fièvre	חום	gorączka	жар	fiebre	homa	發燒
Vulic-2020-3776-671	671	god			god; devil	word1-671	nouns	1.1	0.090909091	0.8	0.538461538	1.2	1.3	2.5	1.8	0.1	0.4	0.6	0	0.090909091	0.78502331	إله	天神	duw	jumal	jumala	dieu	אל	bóg	бог	Dios	mungu	天神
Vulic-2020-3776-672	672	woman			woman; fur	word1-672	nouns	0.3	0	0.1	0	0.4	0	0.5	0.4	0	0.4	0.3	0	0	0.175	امرأة	女人	menyw	naine	nainen	femme	אישה	kobieta	женщина	mujer	mwanamke	女人
Vulic-2020-3776-673	673	plane			plane; sheet	word1-673	nouns	1.2	0.272727273	0	0	0.3	0	0.1	0	0.5	0	0	0	0.727272727	0.158333333	مستوى	平面	awyren	lennuk	lentokone	avion	מטוס	płaszczyzna	самолет	avión	gombo	平面
Vulic-2020-3776-674	674	beer			beer; beverage	word1-674	nouns	4.7	2.545454545	2.3	1.692307692	1.7	2.7	3.7	2	3	2.3	1.9	3.8	2.272727273	2.492540793	جعة	啤酒	cwrw	õlu	olut	bière	בירה	piwo	пиво	cerveza	bia	啤酒
Vulic-2020-3776-675	675	legend			legend; moral	word1-675	nouns	1.1	0	0.4	0.230769231	0.7	0	1.8	0.3	0.8	0.6	0.6	0	0.090909091	0.46013986	أسطورة	传说	chwedl	legend	legenda	légende	אגדה	legenda	легенда	leyenda	adili	傳說
Vulic-2020-3776-676	676	boat	1844	BOAT	boat; deck	word1-676	nouns	2.4	0.727272727	1.2	0.384615385	0.6	0.5	1.7	1.7	2.2	1.5	1	0.4	0.909090909	1.068414918	قارب	船	cwch	paat	vene	bateau	סירה	łódź	судно	bote	boti	船
Vulic-2020-3776-677	677	boat			boat; anchor	word1-677	nouns	2.3	0.545454545	1	0.307692308	1.2	0.7	2.1	1.4	1	0.9	1	1	0.636363636	0.982459207	قارب	船	cwch	paat	vene	bateau	סירה	łódź	лодка	bote	boti	船
Vulic-2020-3776-678	678	truck			truck; parcel	word1-678	nouns	0.6	0.090909091	0.7	0	1.3	0.1	0.2	0.7	1	0.3	0.6	0	0.181818182	0.431060606	شاحنة	货车	lori	veok	kuorma-auto	camion	משאית	ciężarówka	грузовик	camión	furushi	貨車
Vulic-2020-3776-679	679	door			door; floor	word1-679	nouns	0.5	0	0.1	0.076923077	1.2	0.9	0.7	1	0.4	0.6	0.9	0.1	0.363636364	0.528379953	باب	门	drws	uks	ovi	porte	דלת	drzwi	дверь	puerta	mlango	門
Vulic-2020-3776-680	680	behaviorism			behaviorism; therapy	word1-680	nouns	0.8	0	1.8	0.846153846	1	0.7	2.3	1.3	1.6	0.5	0.9	0.3	0	0.937179487	سلوكيّة	行为主义	ymddygiadaeth	biheiviorism	behaviorismi	comportementalisme	ביהביוריזם	behawioryzm	бихевиоризм	behaviorismo	tiba	行動主義
Vulic-2020-3776-681	681	mouse	1491	MOUSE	mouse; management	word1-681	nouns	0	0	0	0	0	0	0	0	0.1	0.7	0	0	0.090909091	0.074242424	فأر	老鼠	llygoden	hiir	hiiri	souris	עכבר	mysz	мышь	ratón	panya	老鼠
Vulic-2020-3776-682	682	laptop			laptop; notebook	word1-682	nouns	0.9	4.181818182	0.7	1.230769231	0.9	0.5	3.5	5.6	5.1	5.3	0.4	0	0.818181818	2.352564103	حاسوب محمول	手提电脑	gliniadur	sülearvuti	kannettava tietokone	ordinateur portable	לפטופ	laptop	лаптоп	ordenador portátil	daftari	手提電腦
Vulic-2020-3776-683	683	purse			purse; bag	word1-683	nouns	3.7	0.909090909	1.8	3.230769231	3.6	3.9	2.6	2.8	1.2	4.4	1.8	4.6	2.636363636	2.789685315	محفظة	钱包	pwrs	käekott	käsilaukku	porte-monnaie	ארנק	portmonetka	сумочка	monedero	pochi	錢包
Vulic-2020-3776-684	684	marijuana			marijuana; herb	word1-684	nouns	2.1	2.636363636	1.9	1.692307692	1.5	2.4	5.7	3	5.1	2.3	4.7	0.7	2.181818182	2.817540793	قنب هندي	大麻	mariwana	kanep	marihuana	marijuana	מריחואנה	marihuana	марихуана	marijuana	bangi	大麻
Vulic-2020-3776-685	685	pupil			pupil; president	word1-685	nouns	0.4	0	0.1	0	0.4	0.4	1.2	0.4	0	0.3	0.2	0.1	0.090909091	0.265909091	تلميذ	小学生	disgybl	õpilane	oppilas	élève	תלמיד	uczeń	ученик	alumno	mwanachuo	小學生
Vulic-2020-3776-686	686	aisle			aisle; hallway	word1-686	nouns	2.1	5.090909091	1	2.230769231	4	2.4	4	4.3	2.7	4	0.2	0.3	4.272727273	2.8745338	ممر	走道	eil	vahekäik	välikäytävä	allée	מעבר	przejście	проход	altar	ukumbi	走道
