ID	NUMBER	GLOSS	POS	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMLEX_IDS	SIMLEX_GLOSSES	LINKS	ENGLISH	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	CANTONESE	ENGLISH_IN_SOURCE	ARABIC_IN_SOURCE	CHINESE_IN_SOURCE	WELSH_IN_SOURCE	ESTONIAN_IN_SOURCE	FINNISH_IN_SOURCE	FRENCH_IN_SOURCE	HEBREW_IN_SOURCE	POLISH_IN_SOURCE	RUSSIAN_IN_SOURCE	SPANISH_IN_SOURCE	CANTONESE_IN_SOURCE	ENGLISH_SCORE	ARABIC_SCORE	CHINESE_SCORE	WELSH_SCORE	ESTONIAN_SCORE	FINNISH_SCORE	FRENCH_SCORE	HEBREW_SCORE	POLISH_SCORE	RUSSIAN_SCORE	SPANISH_SCORE	CANTONESE_SCORE	MANDARIN_ERRATUM	FRENCH_ERRATUM	RUSSIAN_ERRATUM	SPANISH_ERRATUM
Vulic-2020-2244-239	239	hungry	adjectives	1533	BE HUNGRY	1096:2 1119:1	tired thirsty	336 810	hungry	جائع	饥饿	newynog	näljane	nälkäinen	affamé	רעב	głodny	голодный	hambriento	飢餓	hungry hungry	جائع جائع	饥饿 饥饿	newynog newynog	näljane näljane	nälkäinen nälkäinen	affamé affamé	רעב רעב	głodny głodny	голодный голодный	hambriento hambriento	飢餓 飢餓	0.23076923076923078 0.8461538461538461	1.7 2.8	0.45454545454545453 1.8181818181818181	0.2 1.6	0.9 2.0	0.3 1.1	2.1 4.1	0.9 1.5	0.3 1.0	0.5 1.1	1.0 1.2	0.5454545454545454 2.090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-240	240	fever	nouns	1534	FEVER	545:2 670:1	flu illness	1397 407	fever	حمة	发热 (发烧)	twymyn	palavik	kuume	fièvre	חום	gorączka	жар	fiebre	發燒 (發熱)	fever fever	حمة حمة	发热 发烧	twymyn twymyn	palavik palavik	kuume kuume	fièvre fièvre	חום חום	gorączka gorączka	жар жар	fiebre fiebre	發熱 發燒	1.9230769230769231 2.5384615384615383	4.1 4.4	2.090909090909091 2.272727272727273	4.1 3.5	2.4 2.2	2.7 2.6	3.2 3.5	1.5 1.9	1.4 1.4	1.1 1.3	2.2 2.1	1.0 2.3636363636363638	0 0	0 0	0 0	0 0
Vulic-2020-2244-241	241	sword	nouns	1535	SWORD	474:2 775:1	throne environment	2133 1348	sword	سيف	剑	cleddyf	mõõk	miekka	épée	חרב	miecz	меч	espada	劍	sword sword	سيف سيف	剑 剑	cleddyf cleddyf	mõõk mõõk	miekka miekka	épée épée	חרב חרב	miecz miecz	меч меч	espada espada	劍 劍	0.15384615384615385 0.0	1.0 0.2	0.45454545454545453 0.36363636363636365	0.7 0.0	0.6 0.0	0.1 0.0	1.0 0.1	0.6 0.0	0.1 0.0	0.2 0.4	0.4 0.1	0.0 0.0	0 0	0 0	0 0	0 0
Vulic-2020-2244-242	242	understand	verbs	1536	UNDERSTAND	1460:2 1702:1 1310:1 1401:1	grasp know forgive listen	421 623 237 275	understand	يفهم	理解 (了解)	deall	aru saama (mõistma)	ymmärtää	comprendre	להבין	rozumieć	понимать (понять)	entender	明白	understand understand understand understand	يفهم يفهم يفهم يفهم	理解 理解 了解 了解	deall deall deall deall	aru saama aru saama mõistma mõistma	ymmärtää ymmärtää ymmärtää ymmärtää	comprendre comprendre comprendre comprendre	להבין להבין להבין להבין	rozumieć rozumieć rozumieć rozumieć	понять понимать понимать понимать	entender entender entender entender	明白 明白 明白 明白	4.076923076923077 3.0 0.7692307692307693 1.0769230769230769	5.0 2.7 2.3 1.9	4.2727272727272725 3.1818181818181817 0.6363636363636364 1.3636363636363635	0.4 2.7 0.7 1.1	5.1 3.0 2.3 1.3	4.9 3.1 1.1 1.6	5.9 3.4 2.8 2.7	3.9 2.4 1.2 1.8	5.0 2.5 2.0 1.1	2.5 1.5 2.0 0.6	0.0 3.4 1.0 1.1	1.4545454545454546 3.8181818181818183 0.36363636363636365 0.18181818181818182	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-243	243	basket	nouns	1539	BASKET	596:2	ball	367	basket	سلّة	篮子	basged	korv	kori	panier	סל	kosz	корзина	cesta	籃子	basket	سلّة	篮子	basged	korv	kori	panier	סל	kosz	корзина	cesta	籃子	0.0	2.7	0.09090909090909091	0.1	0.8	0.3	1.3	1.0	0.6	0.8	0.3	0.18181818181818182	0	0	0	0
Vulic-2020-2244-244	244	sometimes	adverbs	1544	SOMETIMES	1835:1 1807:2 1818:2 1853:1	often uniformly surely whenever	372 2173 2100 2227	sometimes	أحيانا	有时 (有时候)	weithiau	mõnikord (vahepeal)	joskus	parfois	לפעמים	czasem	иногда	a veces	有時 (有時候)	sometimes sometimes sometimes sometimes	أحيانا أحيانا أحيانا أحيانا	有时候 有时 有时 有时	weithiau weithiau weithiau weithiau	vahepeal mõnikord mõnikord vahepeal	joskus joskus joskus joskus	parfois parfois parfois parfois	לפעמים לפעמים לפעמים לפעמים	czasem czasem czasem czasem	иногда иногда иногда иногда	a veces a veces a veces a veces	有時候 有時 有時 有時	0.38461538461538464 0.0 0.07692307692307693 0.5384615384615384	3.5 0.6 0.6 1.3	2.1818181818181817 0.0 0.0 0.5454545454545454	0.4 0.0 0.0 0.3	0.7 0.6 0.2 1.4	0.9 0.1 0.3 1.1	2.5 0.7 1.3 0.5	1.7 0.5 0.1 2.1	0.6 0.0 0.0 1.3	0.8 0.1 0.3 0.1	2.4 0.2 0.9 1.0	3.1818181818181817 0.09090909090909091 0.0 0.45454545454545453	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-245	245	twice	adverbs	1546	TWICE	1845:1 1851:1 1861:2	always multiple once	309 1697 648	twice	مرتين	两次	dwywaith	kaks korda	kahdesti	deux fois	פעמיים	dwukrotnie	дважды	dos veces	兩次	twice twice twice	مرتين مرتين مرتين	两次 两次 两次	dwywaith dwywaith dwywaith	kaks korda kaks korda kaks korda	kahdesti kahdesti kahdesti	deux fois deux fois deux fois	פעמיים פעמיים פעמיים	dwukrotnie dwukrotnie dwukrotnie	дважды дважды дважды	dos veces dos veces dos veces	兩次 兩次 兩次	0.15384615384615385 1.2307692307692308 1.0	1.2 2.3 2.2	0.0 0.18181818181818182 0.6363636363636364	0.4 0.4 0.6	0.0 1.9 0.8	0.8 1.3 1.1	1.5 3.3 3.4	0.9 1.1 1.7	0.1 0.8 0.0	0.1 0.4 0.1	0.1 1.4 0.5	0.2727272727272727 0.18181818181818182 0.18181818181818182	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-246	246	soup	nouns	1547	SOUP	149:2	dinner	360	soup	حساء	汤	cawl	supp	keitto	soupe	מרק	zupa	суп	sopa	湯	soup	حساء	汤	cawl	supp	keitto	soupe	מרק	zupa	суп	sopa	湯	1.0769230769230769	3.0	0.45454545454545453	1.3	1.5	1.7	3.2	1.8	1.6	1.0	2.1	1.1818181818181819	0	0	0	0
Vulic-2020-2244-247	247	ugly	adjectives	1548	UGLY	1126:2 1262:2	crude messy	1220 1659	ugly	قبيح	丑陋 (难看)	hyll	kole	ruma	laid	מכוער	brzydki	уродливый	feo	核突	ugly ugly	قبيح قبيح	丑陋 难看	hyll hyll	kole kole	ruma ruma	laid laid	מכוער מכוער	brzydki brzydki	уродливый уродливый	feo feo	核突 核突	0.9230769230769231 0.8461538461538461	1.1 0.7	0.45454545454545453 0.6363636363636364	0.1 1.2	0.7 1.6	0.5 0.7	1.2 0.5	1.4 1.1	0.9 1.2	1.3 0.2	0.5 0.7	0.8181818181818182 0.7272727272727273	0 0	0 0	0 0	0 0
Vulic-2020-2244-248	248	man	nouns	1554	MAN	271:1 744:1 73:1 338:1 995:1 220:1 272:2 790:1 869:1	father child sentry victor suspect husband woman warrior uncle	68 428 2006 2206 2104 58 855 620 129	man	رجل	男人 (男子/人)	dyn	mees	mies	homme	גבר (איש)	mężczyzna	мужчина (человек)	hombre	男人 (人)	man man man man man man man man man	رجل رجل رجل رجل رجل رجل رجل رجل رجل	男子 人 男人 男人 男人 男人 男人 男人 男人	dyn dyn dyn dyn dyn dyn dyn dyn dyn	mees mees mees mees mees mees mees mees mees	mies mies mies mies mies mies mies mies mies	homme homme homme homme homme homme homme homme homme	גבר גבר גבר גבר איש גבר גבר גבר גבר	mężczyzna mężczyzna mężczyzna mężczyzna mężczyzna mężczyzna mężczyzna mężczyzna mężczyzna	мужчина мужчина человек человек человек мужчина мужчина мужчина мужчина	hombre hombre hombre hombre hombre hombre hombre hombre hombre	男人 人 男人 男人 男人 男人 男人 男人 男人	1.9230769230769231 0.15384615384615385 0.7692307692307693 0.6153846153846154 0.15384615384615385 1.6153846153846154 0.3076923076923077 0.5384615384615384 0.6923076923076923	3.5 1.9 1.3 0.7 1.2 3.4 2.4 2.4 2.8	2.4545454545454546 2.3636363636363638 2.0 0.36363636363636365 0.5454545454545454 3.0 0.36363636363636365 0.5454545454545454 2.272727272727273	1.9 0.2 0.6 0.2 0.7 4.1 0.2 0.3 1.0	2.1 1.2 1.3 0.5 0.9 3.5 1.1 1.8 2.1	2.6 1.1 2.2 0.3 0.3 3.6 0.9 1.3 3.0	3.3 2.5 2.7 1.3 1.5 4.1 2.8 2.3 2.6	3.0 2.0 0.6 0.8 0.8 2.9 1.6 1.8 1.5	2.3 0.1 1.1 0.3 0.5 2.1 0.2 1.3 1.7	1.4 0.7 1.1 0.9 0.2 2.7 0.4 1.4 2.1	2.0 0.8 0.9 0.7 0.4 1.8 1.5 0.9 2.3	2.6363636363636362 1.8181818181818181 1.0 0.36363636363636365 0.36363636363636365 2.272727272727273 0.6363636363636364 1.0 2.272727272727273	0 1 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0	0 0 1 1 1 0 0 0 0	0 0 0 0 0 0 0 0 0
Vulic-2020-2244-249	249	similar	adjectives	1558	SIMILAR	1137:1	alike	913	similar	مماثل	类似	tebyg	sarnane	samankaltainen	similaire	דומה	podobny	похожий	similar	類似	similar	مماثل	类似	tebyg	sarnane	samankaltainen	similaire	דומה	podobny	похожий	similar	類似	5.538461538461538	5.1	3.0	4.6	4.4	3.7	5.6	4.0	3.2	5.7	3.7	3.090909090909091	0	0	0	0
Vulic-2020-2244-250	250	money	nouns	1559	MONEY	79:1 259:1 358:1 627:1 870:1	salary pearl cash diamond capital	38 601 1076 1272 1066	money	مال	钱	arian	raha	raha	argent	כסף	pieniądze	деньги	dinero	錢	money money money money money	مال مال مال مال مال	钱 钱 钱 钱 钱	arian arian arian arian arian	raha raha raha raha raha	raha raha raha raha raha	argent argent argent argent argent	כסף כסף כסף כסף כסף	pieniądze pieniądze pieniądze pieniądze pieniądze	деньги деньги деньги деньги деньги	dinero dinero dinero dinero dinero	錢 錢 錢 錢 錢	2.769230769230769 0.23076923076923078 4.923076923076923 0.3076923076923077 3.076923076923077	4.9 2.0 5.9 2.8 4.4	4.2727272727272725 0.0 4.090909090909091 1.0909090909090908 3.5454545454545454	2.9 0.3 3.9 1.0 3.0	3.4 0.5 4.5 1.2 3.6	2.1 0.4 3.2 0.4 0.0	4.5 1.6 3.9 2.4 4.5	3.6 0.9 3.0 1.1 4.4	3.3 0.2 5.6 0.5 0.0	2.8 0.3 4.0 0.8 4.1	3.7 1.0 4.5 0.7 4.3	3.909090909090909 0.45454545454545453 5.090909090909091 0.8181818181818182 3.727272727272727	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0
Vulic-2020-2244-251	251	red	adjectives	156	RED	1162:1	blue	808	red	أحمر	红色	coch	punane	punainen	rouge	אדום	czerwony	красный	rojo	紅色	red	أحمر	红色	coch	punane	punainen	rouge	אדום	czerwony	красный	rojo	紅色	0.6153846153846154	3.0	0.18181818181818182	0.7	0.5	1.2	2.3	1.5	0.0	0.1	0.5	0.18181818181818182	0	0	0	0
Vulic-2020-2244-252	252	army	nouns	1561	ARMY	286:2 607:1 640:1	navy squad legion	1710 2064 1601	army	جيش	军队	byddin	armee	armeija	armée	צבא	armia	армия	Ejército	軍隊	army army army	جيش جيش جيش	军队 军队 军队	byddin byddin byddin	armee armee armee	armeija armeija armeija	armée armée armée	צבא צבא צבא	armia armia armia	армия армия армия	Ejército Ejército Ejército	軍隊 軍隊 軍隊	2.076923076923077 1.9230769230769231 3.1538461538461537	3.7 2.6 3.0	3.8181818181818183 0.6363636363636364 4.454545454545454	3.8 3.5 3.5	2.6 1.2 3.3	1.6 0.7 2.7	3.9 2.6 3.7	3.4 1.9 2.9	3.6 3.0 3.0	2.4 1.7 1.8	4.5 1.0 3.2	3.3636363636363638 0.09090909090909091 3.3636363636363638	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-253	253	mind (brain)	nouns	1562	MIND	772:1 813:2	brain neurosis	261 1723	mind	عقل	头脑	meddwl	meel	mieli	esprit	תודעה (נפש)	umysł	разум	mente	頭腦	mind mind	عقل عقل	头脑 头脑	meddwl meddwl	meel meel	mieli mieli	esprit esprit	תודעה נפש	umysł umysł	разум разум	mente mente	頭腦 頭腦	3.230769230769231 0.8461538461538461	5.3 2.3	4.454545454545454 0.18181818181818182	4.0 1.2	1.7 1.2	1.5 0.7	3.9 1.7	1.8 1.2	3.6 0.6	2.4 0.2	3.7 1.5	4.545454545454546 0.45454545454545453	0 0	0 0	0 0	0 0
Vulic-2020-2244-254	254	lazy	adjectives	1564	LAZY	1125:2 1188:2	busy precious	530 569	lazy	كسول	懒	diog	laisk	laiska	paresseux	עצלן	leniwy	ленивый	perezoso	懶	lazy lazy	كسول كسول	懒 懒	diog diog	laisk laisk	laiska laiska	paresseux paresseux	עצלן עצלן	leniwy leniwy	ленивый ленивый	perezoso perezoso	懶 懶	0.0 0.0	0.9 0.3	0.09090909090909091 0.09090909090909091	0.0 0.0	0.3 0.3	0.3 0.0	0.9 0.2	0.8 0.0	0.0 0.0	0.1 0.0	0.3 0.0	0.18181818181818182 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-255	255	gun	nouns	1566	GUN	11:1 215:1 480:1 666:1 754:1 839:2	trick knife cannon dawn fur people	2151 143 588 768 681 1805	gun	بندقية (مسدّس)	枪	gwn	relv	ase	pistolet (coup)	אקדח (רובה)	pistolet	ружье	pistola	槍	gun gun gun gun gun gun	بندقية بندقية بندقية مسدّس مسدّس مسدّس	枪 枪 枪 枪 枪 枪	gwn gwn gwn gwn gwn gwn	relv relv relv relv relv relv	ase ase ase ase ase ase	coup pistolet pistolet pistolet pistolet pistolet	אקדח אקדח רובה אקדח אקדח אקדח	pistolet pistolet pistolet pistolet pistolet pistolet	ружье ружье ружье ружье ружье ружье	pistola pistola pistola pistola pistola pistola	槍 槍 槍 槍 槍 槍	0.0 0.9230769230769231 2.230769230769231 0.0 0.0 0.0	0.0 2.0 2.9 0.2 0.4 0.1	0.09090909090909091 2.090909090909091 1.7272727272727273 0.0 0.0 0.0	0.0 0.7 2.3 0.0 0.1 0.1	0.4 2.5 2.4 0.1 0.6 0.1	0.0 2.9 3.1 0.0 0.0 0.0	4.2 2.9 3.1 0.1 0.1 0.4	0.2 1.8 2.6 0.0 0.0 0.6	0.1 0.7 1.4 0.0 0.0 0.0	0.1 1.1 2.0 0.0 0.1 0.1	0.2 1.7 1.3 0.0 0.1 0.1	0.0 1.9090909090909092 2.090909090909091 0.0 0.09090909090909091 0.5454545454545454	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0
Vulic-2020-2244-256	256	door	nouns	1567	DOOR	33:1 136:1 164:2 306:2 434:2 679:1 719:1 782:1 800:1 841:2	gate kitchen presence fraternity bell floor cellar corridor doorway window	554 151 1861 1409 443 288 1085 1197 1307 160	door	باب	门	drws	uks	ovi	porte	דלת	drzwi	дверь	puerta	門	door door door door door door door door door door	باب باب باب باب باب باب باب باب باب باب	门 门 门 门 门 门 门 门 门 门	drws drws drws drws drws drws drws drws drws drws	uks uks uks uks uks uks uks uks uks uks	ovi ovi ovi ovi ovi ovi ovi ovi ovi ovi	porte porte porte porte porte porte porte porte porte porte	דלת דלת דלת דלת דלת דלת דלת דלת דלת דלת	drzwi drzwi drzwi drzwi drzwi drzwi drzwi drzwi drzwi drzwi	дверь дверь дверь дверь дверь дверь дверь дверь дверь дверь	puerta puerta puerta puerta puerta puerta puerta puerta puerta puerta	門 門 門 門 門 門 門 門 門 門	2.769230769230769 0.07692307692307693 0.0 0.0 0.23076923076923078 0.07692307692307693 0.07692307692307693 0.07692307692307693 1.9230769230769231 0.38461538461538464	4.2 0.8 1.0 0.7 2.3 0.5 1.0 1.9 3.8 3.0	5.545454545454546 0.0 0.0 0.0 0.0 0.0 0.36363636363636365 0.36363636363636365 3.6363636363636362 0.45454545454545453	1.9 0.2 0.0 0.0 0.4 0.1 0.2 0.3 4.1 0.8	3.3 0.5 0.4 0.3 0.4 1.2 1.0 1.6 3.0 1.2	3.3 0.3 0.0 0.0 0.1 0.9 0.4 0.6 3.4 1.3	4.8 0.9 0.3 0.0 2.3 0.7 1.2 2.0 3.1 2.6	4.3 0.9 0.3 0.0 1.1 1.0 0.9 1.4 2.8 1.5	4.0 0.2 0.0 0.1 0.2 0.4 0.2 0.2 4.4 1.0	3.6 0.8 0.2 0.0 1.0 0.6 0.6 0.7 3.0 0.6	4.9 0.7 0.6 0.4 0.3 0.9 0.3 0.6 2.4 0.9	5.545454545454546 0.36363636363636365 0.0 0.0 0.5454545454545454 0.36363636363636365 0.18181818181818182 0.36363636363636365 3.8181818181818183 0.7272727272727273	0 0 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0
Vulic-2020-2244-257	257	arrange	verbs	1568	ARRANGE	1372:1 1391:1	require organize	1941 1766	arrange	يرتّب	安排	trefnu (gosod mewn trefn)	korraldama	järjestää	organiser	לסדר	ustalać	устраивать	organizar (gestionar)	安排	arrange arrange	يرتّب يرتّب	安排 安排	trefnu gosod mewn trefn	korraldama korraldama	järjestää järjestää	organiser organiser	לסדר לסדר	ustalać ustalać	устраивать устраивать	organizar gestionar	安排 安排	0.0 5.076923076923077	0.8 5.4	0.0 0.8181818181818182	0.0 5.9	0.7 5.4	0.0 5.4	0.4 4.9	0.3 4.9	0.5 3.5	0.0 4.6	0.3 4.5	0.18181818181818182 1.0909090909090908	0 0	0 0	0 0	0 0
Vulic-2020-2244-258	258	cheese	nouns	1569	CHEESE	965:2	bread	154	cheese	جبنة	芝士	caws	juust	juusto	fromage	גבינה	ser	сыр	queso	芝士	cheese	جبنة	芝士	caws	juust	juusto	fromage	גבינה	ser	сыр	queso	芝士	0.15384615384615385	2.3	0.2727272727272727	0.6	1.3	1.3	2.2	1.1	0.1	0.4	0.4	0.5454545454545454	0	0	0	0
Vulic-2020-2244-259	259	sell	verbs	1571	SELL	1322:2 1504:2 1559:2 1576:2	go deal borrow remind	748 1238 355 1934	sell	يبيع	卖	gwerthu	müüma	myydä	vendre	למכור	sprzedawać	продавать	vender	賣	sell sell sell sell	يبيع يبيع يبيع يبيع	卖 卖 卖 卖	gwerthu gwerthu gwerthu gwerthu	müüma müüma müüma müüma	myydä myydä myydä myydä	vendre vendre vendre vendre	למכור למכור למכור למכור	sprzedawać sprzedawać sprzedawać sprzedawać	продавать продавать продавать продавать	vender vender vender vender	賣 賣 賣 賣	0.0 1.3846153846153846 0.07692307692307693 0.0	0.3 1.9 1.5 0.3	0.0 2.8181818181818183 0.5454545454545454 0.0	0.0 0.8 0.3 0.0	0.3 3.5 0.6 0.0	0.2 3.3 0.3 0.0	0.4 0.8 1.2 0.4	0.1 4.0 1.4 0.0	0.0 5.3 0.0 0.0	0.8 4.9 0.1 0.1	0.1 0.9 0.4 0.0	0.09090909090909091 0.9090909090909091 0.09090909090909091 0.0	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-260	260	float	verbs	1574	FLOAT	1625:2	sing	90	float	يطفو	浮动	arnofio	hõljuma	kellua	flotter	לרחף	unosić się	плавать	flotador	浮動	float	يطفو	浮动	arnofio	hõljuma	kellua	flotter	לרחף	unosić się	плавать	flotador	浮動	0.0	0.1	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.1	0.0	0.0	0	0	0	0
Vulic-2020-2244-261	261	brain	nouns	1583	BRAIN	772:2 963:2	mind nerve	253 519	brain	مخ	大脑 (脑)	ymennydd	aju	aivot	cerveau	מוח	mózg	мозг (мозги)	cerebro	腦 (大腦)	brain brain	مخ مخ	大脑 脑	ymennydd ymennydd	aju aju	aivot aivot	cerveau cerveau	מוח מוח	mózg mózg	мозги мозг	cerebro cerebro	大腦 腦	3.230769230769231 0.5384615384615384	5.3 3.0	4.454545454545454 1.8181818181818181	4.0 0.9	1.7 1.8	1.5 1.9	3.9 2.2	1.8 0.7	3.6 0.7	2.4 1.0	3.7 1.0	4.545454545454546 1.0909090909090908	0 0	0 0	0 0	0 0
Vulic-2020-2244-262	262	blister	nouns	1584	BLISTER	997:2	illustration	1524	blister	تبثر	起泡	pothell	vill	rakko	ampoule	שלפוחית	pęcherz	волдырь	ampolla	起泡	blister	تبثر	起泡	pothell	vill	rakko	ampoule	שלפוחית	pęcherz	волдырь	ampolla	起泡	0.0	0.2	0.0	0.0	0.1	0.0	0.3	0.0	0.0	0.0	0.0	0.09090909090909091	0	0	0	0
Vulic-2020-2244-263	263	smell	verbs	1586	SMELL (PERCEIVE)	1481:1 1664:2	spoil stink	838 264	smell	يشم	闻 (发出气味)	ogleuo (arogli)	lõhnama (haistma)	haistaa (haista)	sentir	להריח	śmierdzieć	понюхать (нюхать)	oler	發出氣味 (聞)	smell smell	يشم يشم	闻 发出气味	arogli ogleuo	haistma lõhnama	haistaa haista	sentir sentir	להריח להריח	śmierdzieć śmierdzieć	нюхать понюхать	oler oler	聞 發出氣味	0.07692307692307693 3.6153846153846154	1.1 1.5	0.0 2.5454545454545454	0.0 4.0	0.0 2.6	0.1 5.5	0.2 4.0	0.1 0.9	1.2 5.7	0.0 0.4	0.0 2.7	0.0 2.5454545454545454	0 0	0 0	0 0	0 0
Vulic-2020-2244-264	264	stink	verbs	1587	SMELL (STINK)	1664:1	smell	263	stink	ينتن	发出恶臭	drewi	haisema	löyhkätä	puer	להסריח	cuchnąć	вонять	apestar	發出惡臭	stink	ينتن	发出恶臭	drewi	haisema	löyhkätä	puer	להסריח	cuchnąć	вонять	apestar	發出惡臭	3.6153846153846154	1.5	2.5454545454545454	4.0	2.6	5.5	4.0	0.9	5.7	0.4	2.7	2.5454545454545454	0	0	0	0
Vulic-2020-2244-265	265	wait	verbs	1590	WAIT (FOR)	1578:2 1445:2 1688:1	leave pause stay	334 1799 866	wait	ينتظر	等待	disgwyl (aros)	ootama	odottaa	attendre	להמתין	czekać	ждать (подождать)	esperar	等待	wait wait wait	ينتظر ينتظر ينتظر	等待 等待 等待	disgwyl aros disgwyl	ootama ootama ootama	odottaa odottaa odottaa	attendre attendre attendre	להמתין להמתין להמתין	czekać czekać czekać	подождать ждать ждать	esperar esperar esperar	等待 等待 等待	0.0 3.3846153846153846 2.230769230769231	0.8 1.8 2.0	0.36363636363636365 2.3636363636363638 1.1818181818181819	0.0 5.0 5.0	0.2 1.4 1.1	0.3 1.7 1.9	1.3 2.9 2.9	0.4 1.0 2.3	0.0 5.0 1.8	0.2 0.7 0.7	0.4 2.9 2.3	0.0 0.9090909090909091 0.5454545454545454	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-266	266	chest	nouns	1592	CHEST	499:2	body	214	chest	صدر	胸部	brest	rind	rintakehä	poitrine	חזה	klatka piersiowa	грудь	pecho	胸部	chest	صدر	胸部	brest	rind	rintakehä	poitrine	חזה	klatka piersiowa	грудь	pecho	胸部	0.8461538461538461	2.9	2.0	1.0	1.9	2.3	2.5	1.6	1.8	1.4	1.1	1.7272727272727273	0	0	0	0
Vulic-2020-2244-267	267	flour	nouns	1594	FLOUR	1016:2	bread	154	flour	طحين	小麦粉	blawd	jahu	jauho	farine	קמח	mąka	мука	harina	小麥粉	flour	طحين	小麦粉	blawd	jahu	jauho	farine	קמח	mąka	мука	harina	小麥粉	0.6923076923076923	3.5	1.7272727272727273	1.0	1.2	1.4	2.6	1.5	0.6	1.3	1.1	0.6363636363636364	0	0	0	0
Vulic-2020-2244-268	268	south	nouns	1595	SOUTH	747:1	north	271	south	جنوب	南	de	lõuna	etelä	sud	דרום	południe	юг	sur	南	south	جنوب	南	de	lõuna	etelä	sud	דרום	południe	юг	sur	南	0.6153846153846154	2.5	0.18181818181818182	0.8	1.2	1.2	2.6	1.5	0.2	0.4	0.5	1.2727272727272727	0	0	0	0
Vulic-2020-2244-269	269	lock	nouns	1596	LOCK	844:2	key	210	lock	قفل	锁	clo	lukk	lukko	verrou	מנעול	zamek	замок	candado	鎖	lock	قفل	锁	clo	lukk	lukko	verrou	מנעול	zamek	замок	candado	鎖	0.38461538461538464	3.4	0.8181818181818182	1.1	1.5	0.9	2.7	1.5	0.4	0.9	2.4	1.0	0	0	0	0
Vulic-2020-2244-270	270	plane	nouns	1597	AIRPLANE	337:1 459:1 641:2	jet airport helicopter	1574 909 505	plane	طائرة	飞机	awyren	lennuk	lentokone	avion	מטוס	samolot	самолет	avión	飛機	plane plane plane	طائرة طائرة طائرة	飞机 飞机 飞机	awyren awyren awyren	lennuk lennuk lennuk	lentokone lentokone lentokone	avion avion avion	מטוס מטוס מטוס	samolot samolot samolot	самолет самолет самолет	avión avión avión	飛機 飛機 飛機	4.6923076923076925 0.38461538461538464 1.6153846153846154	4.2 3.2 4.6	3.5454545454545454 1.0909090909090908 2.5454545454545454	4.6 1.9 3.1	1.1 1.4 2.0	4.1 1.0 1.9	4.3 2.7 3.3	1.4 1.4 2.8	4.1 1.1 1.6	1.5 1.1 1.5	0.0 1.4 0.9	3.3636363636363638 0.6363636363636364 2.272727272727273	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-271	271	north	nouns	1598	NORTH	593:1 747:2	west south	353 268	north	شمال	北方 (北)	gogledd	põhi	pohjoinen	nord	צפון	północ	север	norte	北	north north	شمال شمال	北方 北	gogledd gogledd	põhi põhi	pohjoinen pohjoinen	nord nord	צפון צפון	północ północ	север север	norte norte	北 北	1.0 0.6153846153846154	3.2 2.5	0.18181818181818182 0.18181818181818182	1.1 0.8	1.0 1.2	1.1 1.2	2.5 2.6	1.9 1.5	0.8 0.2	0.3 0.4	0.5 0.5	0.09090909090909091 1.2727272727272727	0 0	0 0	0 0	0 0
