ID	NUMBER	FRENCH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	POS	PICTURE_SOURCE	PICTURE_NUMBER	VALENCE_ALL_MEAN	AROUSAL_ALL_MEAN	VALENCE_MALE_MEAN	AROUSAL_MALE_MEAN	VALENCE_FEMALE_MEAN	AROUSAL_FEMALE_MEAN	NUMBER_LETTERS	NUMBER_PHONEMES	NUMBER_SYLLABLES	SUBTLEX_FREQ	BOKS_FREQ	IMAGEABILITY_MEAN
Monnier-2014-1031-147	147	cake	fruit cake			NOUN			6.18918918918919	4.51351351351351	5.94117647058824	4.58823529411765	6.4	4.45	4	3	1	2.57	1.69	6.4
Monnier-2014-1031-148	148	calculatrice	calculator			NOUN			4.37662337662338	3.8961038961039	4.77777777777778	3.22222222222222	4.32352941176471	3.98529411764706	12	11	4	0.51	0.34	6.7
Monnier-2014-1031-149	149	calendrier 	calendar	CALENDAR	1967	NOUN	B	62	5.08	3.58	4.5	3.55555555555556	5.40625	3.59375	10	9	4	5.37	12.84	6.61
Monnier-2014-1031-150	150	calme	quietness			NOUN			7.32432432432432	3.24324324324324	7.64705882352941	3.64705882352941	7.05	2.9	5	4	1	105.08	52.03	3.22
Monnier-2014-1031-151	151	calorie	calorie			NOUN			3.26582278481013	4.87341772151899	4.75	3.375	3.09859154929577	5.04225352112676	7	6	3	0.15	0	2.5
Monnier-2014-1031-152	152	caméra	camera	CAMERA	2618	NOUN			5.75324675324675	4.54545454545455	5.41666666666667	4.25	5.81538461538462	4.6	6	6	3	41.64	4.39	6.72
Monnier-2014-1031-153	153	camion	truck	TRUCK	4011	NOUN	AF	242	4.48648648648649	3.21621621621622	4.58823529411765	3.64705882352941	4.4	2.85	6	5	2	50.06	30.27	6.73
Monnier-2014-1031-154	154	canapé	couch	SOFA	3099	NOUN	AF	67	6.40540540540541	3.37837837837838	6.23529411764706	3.23529411764706	6.55	3.5	6	6	3	17.66	17.97	5.63
Monnier-2014-1031-155	155	canard	duck	DUCK	1360	NOUN	AF	81	5.13513513513514	3.40540540540541	5.41176470588235	2.70588235294118	4.9	4	6	5	2	15.46	16.15	6.81
Monnier-2014-1031-156	156	canne 	cane	WALKING STICK	1296	NOUN	B	66	4.21621621621622	3.08108108108108	4.29411764705882	3.11764705882353	4.15	3.05	5	3	1	10.21	26.62	6.2
Monnier-2014-1031-157	157	canon	cannon	CANNON	3202	NOUN			4.77922077922078	5.94805194805195	4.88888888888889	6.11111111111111	4.76470588235294	5.92647058823529	5	4	2	14.89	28.65	6.22
Monnier-2014-1031-158	158	capacité	capacity			NOUN			7.18987341772152	5.18987341772152	6.5	4.5	7.26760563380282	5.26760563380282	8	8	4	9.42	8.38	2.26
Monnier-2014-1031-159	159	cape	cape	CAPE	1662	NOUN			5.97297297297297	4	6.05882352941176	4.29411764705882	5.9	3.75	4	3	1	5.4	10.34	5.65
Monnier-2014-1031-160	160	capuche 	hood			NOUN	B	68	5.18918918918919	3.21621621621622	5.47058823529412	2.88235294117647	4.95	3.5	7	5	2	1.53	0.61	4.87
Monnier-2014-1031-161	161	caravane	trailer			NOUN			5.16883116883117	4.4025974025974	5.33333333333333	4.41666666666667	5.13846153846154	4.4	8	7	3	10.34	5.14	5.33
Monnier-2014-1031-162	162	carnet 	pad			NOUN	B	73	4.45945945945946	3.02702702702703	4.35294117647059	2.88235294117647	4.55	3.15	6	5	2	11.06	24.66	6.04
Monnier-2014-1031-163	163	carotte	carrot	CARROT	3085	NOUN	AF	48	5.96	3.88	5.5	4.16666666666667	6.21875	3.71875	7	5	2	2.45	2.97	6.98
Monnier-2014-1031-164	164	carré	square	SQUARE	850	NOUN			5.28	2.8	5.5	3.72222222222222	5.15625	2.28125	5	4	2	3.48	25.07	6.22
Monnier-2014-1031-165	165	carrosse 	carriage	CARRIAGE	2620	NOUN	B	74	5.5945945945946	3.45945945945946	5	3.41176470588235	6.1	3.5	8	5	2	2.59	3.72	5.91
Monnier-2014-1031-166	166	cartable	schoolbag			NOUN			4.88311688311688	3.64935064935065	4.77777777777778	4.22222222222222	4.89705882352941	3.57352941176471	8	7	2	1.54	9.32	6.53
Monnier-2014-1031-167	167	carte 	playing card			NOUN	B	75	6.13513513513514	3.86486486486486	6	4.05882352941176	6.25	3.7	5	4	1	96.11	60.95	6.38
Monnier-2014-1031-168	168	cartouche  	cartridge			NOUN	B	76	4.5	3.94736842105263	4.82352941176471	4.76470588235294	4.23809523809524	3.28571428571429	9	6	2	1.76	2.91	5.36
Monnier-2014-1031-169	169	case	square			NOUN			4.67567567567568	2.97297297297297	5.35294117647059	3.11764705882353	4.1	2.85	4	3	1	4.41	9.46	4.5
Monnier-2014-1031-170	170	casque	helmet	HELMET	1680	NOUN	AF	96	5.2972972972973	3.59459459459459	5.35294117647059	3.23529411764706	5.25	3.9	6	4	1	12.11	21.62	6.55
Monnier-2014-1031-171	171	casquette	cap	CAP	1288	NOUN	AF	46	5.18421052631579	3.15789473684211	5.23529411764706	3.11764705882353	5.14285714285714	3.19047619047619	9	6	2	8.64	34.39	6.85
Monnier-2014-1031-172	172	casserole	pot			NOUN	AF	179	4.64864864864865	3.10810810810811	4.58823529411765	3.17647058823529	4.7	3.05	9	7	3	2.91	16.22	6.33
Monnier-2014-1031-173	173	cassette 	cassette			NOUN	B	78	5.18918918918919	3.18918918918919	5.05882352941176	3.41176470588235	5.3	3	8	5	2	23.55	4.05	6.52
Monnier-2014-1031-174	174	castor	beaver	BEAVER	1194	NOUN			5.67088607594937	3.78481012658228	5.375	2.75	5.70422535211268	3.90140845070423	6	6	2	2.4	1.08	6.81
Monnier-2014-1031-175	175	catalyse	catalysis			NOUN			4.53896103896104	4.07922077922078	4.66666666666667	3.25	4.51538461538462	4.23230769230769						
Monnier-2014-1031-176	176	catholique	Catholic			NOUN			4.61038961038961	3.93506493506493	3.77777777777778	5.33333333333333	4.72058823529412	3.75	10	7	3	2.57	5.95	
Monnier-2014-1031-177	177	cauchemar	nightmare			NOUN			2.08108108108108	6.27027027027027	2.70588235294118	5.88235294117647	1.55	6.6	9	7	3	26.8	19.66	4.33
Monnier-2014-1031-178	178	ceinture	belt	BELT	772	NOUN	AF	26	5.4	3.3	5.83333333333333	4.33333333333333	5.15625	2.71875	8	5	2	19.41	32.23	6.62
Monnier-2014-1031-179	179	céleri	celery			NOUN			4.54430379746835	2.9620253164557	4.25	2.75	4.57746478873239	2.98591549295775	6	6	3	1.43	0.81	6.79
Monnier-2014-1031-180	180	cendrier	ashtray	ASHTRAY	4028	NOUN	AF	10	3.27027027027027	4.86486486486487	3.17647058823529	5.29411764705882	3.35	4.5	8	7	3	3.86	10.95	6.6
Monnier-2014-1031-181	181	cercle 	circle	CIRCLE	1467	NOUN	B	81	5.47297297297297	3.02702702702703	5.55882352941176	3.05882352941176	5.4	3	6	5	1	17.77	42.43	6.53
Monnier-2014-1031-182	182	cerf	deer	DEER	1936	NOUN	AF	71	6.45945945945946	4.08108108108108	6.58823529411765	4.41176470588235	6.35	3.8	4	3	1	6.17	20.27	6.43
Monnier-2014-1031-183	183	cerf-volant	kite	KITE (TOY)	4032	NOUN	AF	129	5.91891891891892	3.97297297297297	6	3.05882352941176	5.85	4.75	11	7	3	1.4	1.22	6.86
Monnier-2014-1031-184	184	cerise	cherry	CHERRY	2765	NOUN	AF	54	7.24324324324324	5.08108108108108	7.35294117647059	4.70588235294118	7.15	5.4	6	5	2	2.75	3.31	6.84
Monnier-2014-1031-185	185	certain	sure	CERTAIN	509	ADJ			6	4.27272727272727	6.08333333333333	4.41666666666667	5.98461538461538	4.24615384615385	7	5	2	65.2	102.16	
Monnier-2014-1031-186	186	cerveau	brain	BRAIN	1583	NOUN			6.71428571428571	5.20779220779221	7	4	6.67647058823529	5.36764705882353	7	5	2	57.67	28.92	6.48
Monnier-2014-1031-187	187	chagrin	grief	GRIEF	1668	NOUN			1.9	4.1	2.66666666666667	4.77777777777778	1.46875	3.71875	7	5	2	20.39	38.72	3.87
Monnier-2014-1031-188	188	chaîne	chain	CHAIN	1627	NOUN	AF	52	4.23684210526316	3.63157894736842	3.76470588235294	4.70588235294118	4.61904761904762	2.76190476190476	6	3	1	28.4	43.24	6.27
Monnier-2014-1031-189	189	chaise	chair	CHAIR	1476	NOUN	AF	53	5.40540540540541	2.75675675675676	5.76470588235294	3.11764705882353	5.1	2.45	6	3	1	32.7	86.35	6.85
Monnier-2014-1031-190	190	chaleur	heat	HEAT	612	NOUN			7.16216216216216	5.43243243243243	6.52941176470588	4.23529411764706	7.7	6.45	7	5	2	38.77	112.23	4.2
Monnier-2014-1031-191	191	chambre	room	ROOM	1450	NOUN			7.14	4.94	7	5.77777777777778	7.21875	4.46875	7	4	1	263.93	380.07	6.15
Monnier-2014-1031-192	192	chameau	camel	CAMEL	1871	NOUN	AF	43	5.67567567567568	4.18918918918919	5.17647058823529	3.58823529411765	6.1	4.7	7	4	2	7.21	5.41	6.72
Monnier-2014-1031-193	193	champ 	field	FIELD	212	NOUN			6.22	4	5.88888888888889	4.5	6.40625	3.71875	5	2	1	38.05	51.76	6.28
Monnier-2014-1031-194	194	champignon	mushroom	MUSHROOM	641	NOUN	AF	150	5.40540540540541	3.52777777777778	5.58823529411765	3.58823529411765	5.25	3.47368421052632	10	6	3	3.34	3.99	6.69
Monnier-2014-1031-195	195	chance	chance			NOUN			7.76	6.54	7.33333333333333	5.88888888888889	8	6.90625	6	3	1	334.02	114.05	2.63
Monnier-2014-1031-196	196	changement	change			NOUN			5.88607594936709	6.26582278481013	5.5	4.625	5.92957746478873	6.45070422535211	10	6	3	27	26.28	2.62
Monnier-2014-1031-197	197	chant	melody	MELODY	4054	NOUN			6.66	5	6.44444444444444	4.66666666666667	6.78125	5.1875	5	2	1	17.64	28.38	4.84
Monnier-2014-1031-198	198	chaos	chaos	CHAOS	4056	NOUN			2.05194805194805	6.77922077922078	4.16666666666667	7	1.66153846153846	6.73846153846154	5	3	2	11.3	10.2	3.51
Monnier-2014-1031-199	199	chapeau	hat	HAT	771	NOUN	AF	118	5.45945945945946	2.91891891891892	5.94117647058824	3.35294117647059	5.05	2.55	7	4	2	48.61	72.91	6.76
Monnier-2014-1031-200	200	chariot	cart	CART	122	NOUN			4.92207792207792	3.46753246753247	5.11111111111111	4.33333333333333	4.89705882352941	3.35294117647059	7	5	2	12.12	8.45	6.3
Monnier-2014-1031-201	201	charrette	wagon			NOUN	AF	249	5.28	3.56	5.27777777777778	4	5.28125	3.3125	9	5	2	6.63	16.82	6.19
Monnier-2014-1031-202	202	chasse	hunting			NOUN			3.27027027027027	4.05405405405405	4.29411764705882	3.82352941176471	2.4	4.25	6	3	1	46.8	53.38	5.4
Monnier-2014-1031-203	203	chat	cat	CAT	1208	NOUN	AF	49	6.26315789473684	5.21052631578947	5.70588235294118	5.35294117647059	6.71428571428571	5.0952380952381	4	2	1	57.71	59.26	6.91
Monnier-2014-1031-204	204	châtaigne	chestnut	CHESTNUT	2318	NOUN	B	186	6.18421052631579	3.94736842105263	6.11764705882353	3.88235294117647	6.23809523809524	4	9	5	2	0.55	0.88	3.36
Monnier-2014-1031-205	205	château 	castle	FORTRESS	1938	NOUN	B	86	6.86	5.52	7	6.05555555555556	6.78125	5.21875	7	4	2	40.51	63.38	6.84
Monnier-2014-1031-206	206	chaud	warm	WARM	1232	ADJ			7.36708860759494	5.21518987341772	5.75	4.75	7.54929577464789	5.26760563380282	5	2	1	50.2	46.42	4.8
Monnier-2014-1031-207	207	chaussette	sock	SOCK	1522	NOUN	AF	211	4.67567567567568	2.54054054054054	4.29411764705882	3	5	2.15	10	5	2	3.29	4.39	6.57
Monnier-2014-1031-208	208	chaussure	shoe	SHOE	1381	NOUN	AF	204	6.92105263157895	4.52631578947368	6.23529411764706	3.17647058823529	7.47619047619048	5.61904761904762	9	5	2	12.49	8.78	6.66
Monnier-2014-1031-209	209	cheminée	chimney	CHIMNEY	1305	NOUN	AF	270	6.15789473684211	4.07894736842105	6.23529411764706	3.35294117647059	6.0952380952381	4.66666666666667	8	6	3	9.99	36.28	6.7
Monnier-2014-1031-210	210	chemise	shirt	SHIRT	1622	NOUN	AF	203	5.91891891891892	3.40540540540541	6.17647058823529	3.64705882352941	5.7	3.2	7	5	2	36.48	74.59	6.7
Monnier-2014-1031-211	211	chemisier	blouse	BLOUSE	4018	NOUN	AF	29	6.31578947368421	4.26315789473684	6.41176470588235	4.82352941176471	6.23809523809524	3.80952380952381	9	7	3	3.77	6.76	5.14
Monnier-2014-1031-212	212	chenille	caterpillar	CATERPILLAR	2247	NOUN	AF	50	4.24	4.14	4.55555555555556	4.77777777777778	4.0625	3.78125	8	5	2	1.38	2.5	6.71
Monnier-2014-1031-213	213	cheval	horse	HORSE	615	NOUN	AF	121	6.02	4.86	4.83333333333333	4.22222222222222	6.6875	5.21875	6	5	2	85.42	110.27	6.9
Monnier-2014-1031-214	214	cheveux	hair	HAIR	1040	NOUN	AF	113	6.42105263157895	3.89210526315789	6	3.58235294117647	6.76190476190476	4.14285714285714	6	4	2	5.11	7.5	6.6
Monnier-2014-1031-215	215	chèvre	goat	GOAT	1502	NOUN	AF	107	5.30555555555556	3.55555555555556	5.8125	2.9375	4.9	4.05	6	4	1	8.26	10.14	6.94
Monnier-2014-1031-216	216	chien	dog	DOG	2009	NOUN	AF	73	6.71052631578947	4.97368421052632	6.52941176470588	4.64705882352941	6.85714285714286	5.23809523809524	5	3	1	158.77	117.64	6.97
Monnier-2014-1031-217	217	chiffre	number	NUMBER	1356	NOUN			4.67567567567568	3.81081081081081	5.17647058823529	4	4.25	3.65	7	4	1	9.38	12.7	5.5
Monnier-2014-1031-218	218	chignon 	bun			NOUN	B	87	5.18947368421053	3.56842105263158	4.70588235294118	3.11764705882353	5.58095238095238	3.93333333333333	7	4	2	1.29	11.76	5.15
Monnier-2014-1031-219	219	chiot	puppy	PUPPY	74	NOUN			7.34	6.06	6.38888888888889	4.44444444444444	7.875	6.96875	5	3	1	3.98	1.49	6.39
Monnier-2014-1031-220	220	chips	potato chip			NOUN			6.83783783783784	5.02702702702703	6.94117647058824	5.11764705882353	6.75	4.95	5	4	1	6.72	0.95	6.7
Monnier-2014-1031-221	221	chocolat	chocolate			NOUN			7.68	6.12	7.22222222222222	5.94444444444444	7.9375	6.21875	8	6	3	27.74	30.61	6.58
Monnier-2014-1031-222	222	chou	cabbage	CABBAGE	774	NOUN	AF	137	5.54054054054054	3.72972972972973	5.11764705882353	3.41176470588235	5.9	4	4	2	1	25.5	13.99	6.2
Monnier-2014-1031-223	223	cicatrice 	scar	SCAR	497	NOUN	B	91	2.97297297297297	4.5945945945946	3.41176470588235	5	2.6	4.25	9	8	3	7.58	6.28	6.02
Monnier-2014-1031-224	224	ciel	sky	SKY	1732	NOUN			7.11081081081081	4.27027027027027	7.47058823529412	5.23529411764706	6.805	3.45	4	4	1	142.22	301.76	6.69
Monnier-2014-1031-225	225	cigale	cicada	CICADA	2353	NOUN			5.64864864864865	4.21621621621622	5.70588235294118	4.47058823529412	5.6	4	6	5	2	1.43	1.15	5.77
Monnier-2014-1031-226	226	cigare	cigar			NOUN	AF	58	4.05405405405405	4.86486486486487	4.82352941176471	5.05882352941176	3.4	4.7	6	5	2	10.63	17.7	6.69
Monnier-2014-1031-227	227	cigarette	cigarette	CIGARETTE	969	NOUN	AF	59	3.52	3.62	4.22222222222222	5.05555555555556	3.125	2.8125	9	7	3	39.22	77.57	6.85
Monnier-2014-1031-228	228	cil	eyelash	EYELASH	1540	NOUN			5.3	3.36	5	3.77777777777778	5.46875	3.125	3	3	1	0.77	2.16	6.6
Monnier-2014-1031-229	229	cintre	coat-hanger			NOUN	AF	116	4.64864864864865	2.51351351351351	4.41176470588235	2.64705882352941	4.85	2.4	6	4	1	0.57	2.91	4.9
Monnier-2014-1031-230	230	circuit 	circuit			NOUN	B	92	5.48648648648649	4.05405405405405	5.41176470588235	3.41176470588235	5.55	4.6	7	6	2	7	7.77	4.53
Monnier-2014-1031-231	231	cirque	circus			NOUN			6.56756756756757	5.56756756756757	7.11764705882353	4.88235294117647	6.1	6.15	6	4	1	22.95	18.38	6.6
Monnier-2014-1031-232	232	ciseaux	scissors	SHEARS	356	NOUN	AF	197	4.48648648648649	2.94594594594595	4.41176470588235	2.64705882352941	4.55	3.2	6	4	2	0.86	2.84	6.87
Monnier-2014-1031-233	233	cité	city	CITY	2547	NOUN			4.7012987012987	4.46753246753247	4	5.11111111111111	4.79411764705882	4.38235294117647	4	4	2	14.55	20.68	5.18
Monnier-2014-1031-234	234	citoyen	citizen	CITIZEN	1032	NOUN			6.18987341772152	4.22784810126582	5.75	3	6.23943661971831	4.36619718309859	7	7	3	11.61	5.2	4.19
Monnier-2014-1031-235	235	citron	lemon	LEMON	3091	NOUN	AF	135	4.94594594594595	4.48648648648649	5.35294117647059	4.52941176470588	4.6	4.45	6	5	2	8.1	9.05	6.95
Monnier-2014-1031-236	236	citrouille	pumpkin	PUMPKIN	864	NOUN	AF	181	5.26315789473684	3.36842105263158	4.70588235294118	3.41176470588235	5.71428571428571	3.33333333333333	10	6	2	1.56	2.43	6.94
Monnier-2014-1031-237	237	clair	light	LIGHT (COLOR)	250	ADJ			6.83116883116883	3.97402597402597	7	4.41666666666667	6.8	3.89230769230769	5	4	1	88.54	91.01	4.3
Monnier-2014-1031-238	238	classe	class			NOUN			5.31168831168831	3.93506493506493	5.33333333333333	4.55555555555556	5.30882352941176	3.85294117647059	6	4	1	70.46	90.74	5.63
Monnier-2014-1031-239	239	classeur 	box file			NOUN	B	94	4.26315789473684	2.71052631578947	4.58823529411765	2.88235294117647	4	2.57142857142857	8	6	2	0.56	1.35	5.93
Monnier-2014-1031-240	240	classique	classic			ADJ			5.17721518987342	3.35443037974684	5	3.125	5.19718309859155	3.38028169014084	9	6	2	13.74	15.81	
Monnier-2014-1031-241	241	clef	key	KEY	1472	NOUN	AF	128	5.62162162162162	3.13513513513513	5.76470588235294	3.52941176470588	5.5	2.8	4	3	1	14.61	35.61	6.28
Monnier-2014-1031-242	242	clémence	clemency			NOUN			6.81558441558442	3.56623376623377	6.66666666666667	3.83333333333333	6.84307692307692	3.51692307692308	8	6	2	3.44	2.43	2.23
Monnier-2014-1031-243	243	cloche	bell	BELL	2246	NOUN	AF	25	5.16216216216216	3.21621621621622	5.35294117647059	3.70588235294118	5	2.8	6	4	1	9.01	18.24	6.52
Monnier-2014-1031-244	244	clou	nail	NAIL (TOOL)	502	NOUN	AF	151	4.26315789473684	3.10526315789474	5.11764705882353	3.58823529411765	3.57142857142857	2.71428571428571	4	3	1	7.79	10.2	6.47
Monnier-2014-1031-245	245	clown	clown	CLOWN	4020	NOUN	AF	63	4.55263157894737	4.47368421052632	4.82352941176471	4.52941176470588	4.33333333333333	4.42857142857143	5	4	1	0.06	6.49	6.87
Monnier-2014-1031-246	246	coccinelle	ladybug	LADYBUG	3139	NOUN	AF	361	7.18918918918919	4.32432432432432	7.17647058823529	4.70588235294118	7.2	4	10	8	3	1.15	1.35	6.71
Monnier-2014-1031-247	247	cochon	pig	PIG	1337	NOUN	AF	172	5.48	3.86	5.5	4.16666666666667	5.46875	3.6875	6	4	2	21.67	12.7	6.89
Monnier-2014-1031-248	248	code	code			NOUN			4.93506493506494	4.22077922077922	4.55555555555556	4.44444444444444	4.98529411764706	4.19117647058824	4	3	1	43.85	13.58	4.7
Monnier-2014-1031-249	249	coeur	heart	HEART	1223	NOUN	AF	119	7.02702702702703	5.81081081081081	6.11764705882353	5.29411764705882	7.8	6.25	5	3	1	224.98	380.07	6.7
Monnier-2014-1031-250	250	coffre	safe			NOUN	B	285	5.72972972972973	4	6.05882352941176	3.64705882352941	5.45	4.3	6	4	1	35.97	25.14	6.4
Monnier-2014-1031-251	251	coin	corner	CORNER	192	NOUN			4.5	3.02	4.44444444444444	3.61111111111111	4.53125	2.6875	4	3	1	93.43	167.09	5.73
Monnier-2014-1031-252	252	col 	collar	COLLAR	2012	NOUN			4.97297297297297	2.81081081081081	4.94117647058824	2.88235294117647	5	2.75	3	3	1	8.35	51.82	5.4
Monnier-2014-1031-253	253	colère	anger	ANGER	82	NOUN			2.78378378378378	6.27837837837838	3.70588235294118	6.35294117647059	2	6.215	6	5	2	67.91	92.77	4.32
Monnier-2014-1031-254	254	colle 	glue	GLUE	1069	NOUN			4.86486486486487	3.18918918918919	5.23529411764706	3.52941176470588	4.55	2.9	5	3	1	7.95	7.43	6.14
Monnier-2014-1031-255	255	collier	necklace	NECKLACE	1961	NOUN	AF	153	6.48648648648649	4.7027027027027	5.88235294117647	4.17647058823529	7	5.15	7	5	2	17.79	14.8	6.67
Monnier-2014-1031-256	256	colonne	column	COLUMN	2045	NOUN	B	96	4.97297297297297	2.13513513513513	4.70588235294118	2.11764705882353	5.2	2.15	7	5	2	9.24	25.95	5.83
Monnier-2014-1031-257	257	commerce	business	BUSINESS	2931	NOUN			5.24050632911392	4.91139240506329	5.25	3	5.23943661971831	5.12676056338028	8	6	2	18.55	29.05	3.56
Monnier-2014-1031-258	258	commode	dresser	DRESSER	4055	NOUN	AF	79	4.75675675675676	3.21621621621622	4.47058823529412	3.52941176470588	5	2.95	7	5	2	3.21	10.88	4.98
Monnier-2014-1031-259	259	compas	compass	COMPASS	2606	NOUN			4.51948051948052	3.48051948051948	4.75	3.33333333333333	4.47692307692308	3.50769230769231	6	4	2	1.5	2.84	5.66
Monnier-2014-1031-260	260	composition	composition			NOUN			6.37662337662338	4.49350649350649	6.44444444444444	3.77777777777778	6.36764705882353	4.58823529411765	11	9	4	3.56	14.59	3.01
Monnier-2014-1031-261	261	concept	concept	CONCEPT	3966	NOUN			5.77215189873418	4.20253164556962	5.625	3.125	5.7887323943662	4.32394366197183	7	6	2	7.63	2.03	2.23
Monnier-2014-1031-262	262	concombre	cucumber	CUCUMBER	496	NOUN			5.61038961038961	3.64415584415584	5.66666666666667	4.5	5.6	3.48615384615385	9	6	2	1.82	1.15	6.89
Monnier-2014-1031-263	263	confort	comfort			NOUN			7.8961038961039	2.7012987012987	7.88888888888889	2.55555555555556	7.89705882352941	2.72058823529412	7	5	2	5.97	16.62	3.84
