ID	NUMBER	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS	AFRIKAANS_AOA	AFRIKAANS	AMERICANENGLISH_AOA	AMERICANENGLISH	CATALAN_AOA	CATALAN	CZECH_AOA	CZECH	DANISH_AOA	DANISH	DUTCH_AOA	DUTCH	ENGLISH_AOA	ENGLISH	FINNISH_AOA	FINNISH	GAELIC_AOA	GAELIC	GERMAN_AOA	GERMAN	GREEK_AOA	GREEK	HEBREW_AOA	HEBREW	HUNGARIAN_AOA	HUNGARIAN	ICELANDIC_AOA	ICELANDIC	IRISH_AOA	IRISH	XHOSA_AOA	XHOSA	ITALIAN_AOA	ITALIAN	LEBANESEARABIC_AOA	LEBANESEARABIC	LITHUANIAN_AOA	LITHUANIAN	LUXEMBOURGISH_AOA	LUXEMBOURGISH	MALAY_AOA	MALAY	MALTESE_AOA	MALTESE	PERSIAN_AOA	PERSIAN	POLISH_AOA	POLISH	RUSSIAN_AOA	RUSSIAN	SOUTHAFRICANENGLISH_AOA	SOUTHAFRICANENGLISH	SERBIAN_AOA	SERBIAN	SLOVAK_AOA	SLOVAK	SPANISH_AOA	SPANISH	SWEDISH_AOA	SWEDISH	TURKISH_AOA	TURKISH	WESTERNARMENIAN_AOA	WESTERNARMENIAN
Luniewska-2019-299-114	114	scale	2783	SCALES (MEASURE INSTRUMENT)	5.05405405405405	skaal	5.65217391304348	scale	5.1	balança	4.65384615384615	váha	4.26086956521739	vægt	4.40909090909091	weegschaal	5.29032258064516	scale	4.33333333333333	vaaka	12.2380952380952	meidh	4.19047619047619	Waage	4.59090909090909	ζυγαριά	4.57894736842105	mishkal	4.61904761904762	mérleg	5.17391304347826	vigt	5.8	scála	6.84	isikali	4.6	bilancia	6.04761904761905	mize:n	5.25	svarstyklės	4	Wo	7.13513513513514	penimbang	5.38461538461539	miżien	4.80952380952381	ترازو	4.34375	waga	4.13888888888889	весы	4.78048780487805	scale	5.93939393939394	vaga	4.63636363636364	váha	6.59090909090909	báscula	4.39130434782609	våg	4.56410256410256	tartı	5.58333333333333	Կշիռք 
Luniewska-2019-299-115	115	scarf				-	4.78260869565217	scarf	3.3	bufanda	3.38461538461538	šála	3.5	halstørklæde	3.72727272727273	sjaal	3.68951612903226	scarf	2.33333333333333	kaulaliina	8.80952380952381	stoc	3	Schal		-	3.80952380952381	ca'if	2.9047619047619	sál	3.21739130434783	trefill	3.55	scairf	5.84	isikhafu	3.6	sciarpa		-	3.46428571428571	šalikas	2.95454545454545	Schal	8.35135135135135	selendang	5.07692307692308	xalla	4.14285714285714	شال گردن		-	2.66666666666667	шарф	4.19512195121951	scarf	4.18181818181818	šal	2.66666666666667	šál	4.05882352941176	bufanda	3.26086956521739	halsduk	3.76190476190476	atkı	4.91666666666667	Վզկապ 
Luniewska-2019-299-116	116	scissors	356	SHEARS	3.62162162162162	skêr	4.43478260869565	scissors	3.9	tisores	3.5	nůžky	2.82608695652174	saks	3.36363636363636	schaar	3.88306451612903	scissors	2.375	sakset	4.57142857142857	siosar	2.52380952380952	Schere	3.94117647058824	ψαλίδι	3.0952380952381	misparayim	3.61904761904762	olló	3.47826086956522	skæri	3.9	siosúr	5.33333333333333	isikere	3.48	forbici	3.61904761904762	m'ass	3.64285714285714	žirklės	3.22727272727273	Schéier	6.89189189189189	menggunting	4.66666666666667	mqass	3.52380952380952	قیچی	3.65625	nożyczki	3.27777777777778	ножницы	3.54761904761905	scissors	4.42424242424242	makaze	3.45454545454545	nožnice	3.54545454545455	tijeras	2.56521739130435	sax	3.25641025641026	makas	3.08333333333333	Մկրատ
Luniewska-2019-299-117	117	sewing machine	3097	SEWING MACHINE	5.52777777777778	naaimasjien	5.8695652173913	sewing machine	4.5	màquina de cosir	5.07692307692308	šicí stroj	4.08695652173913	symaskine	5.40909090909091	naaimachine	6.06451612903226	sewing machine	3.29166666666667	ompelukone	12.8095238095238	inneal-fuaigheil	4.52380952380952	Nähmaschine	5.29411764705882	ραπτομηχανή	4.625	mexonat tfira	4.95238095238095	varrógép	3.78260869565217	saumavél	7.21052631578947	inneall fuála	6.95833333333333	umashini wokuthunga	5.2	macchina da cucire	5.85714285714286	makanet khiyata	4.5	siuvimo mašina	4.31818181818182	Bitzmaschinn		-	5.0625	magna tal-ħjata	4.85714285714286	چرخ خیاطی	4.625	maszyna do szycia	4.30555555555556	швейная машина	4.60975609756098	sewing machine	6.15151515151515	šivaća mašina	4.39393939393939	šijací stroj	5.45454545454545	máquina de coser	3.95652173913043	symaskin	4.71794871794872	dikiş makinası	5.83333333333333	Կարի մեքենայ 
Luniewska-2019-299-118	118	shirt	1622	SHIRT	2.94594594594595	hemp	3.04347826086957	shirt	3.4	camisa	4.46153846153846	košile	3.56521739130435	skjorte	5.40909090909091	overhemd	3.63709677419355	shirt	1.375	paita	3.85714285714286	lèine	3.57142857142857	Hemd	4.07352941176471	πουκάμισο	2.38095238095238	xulca	4.14285714285714	ing	4.17391304347826	skyrta	2.95	léine	5.18518518518519	ishethi	3.76	camicia	3.52380952380952	ami:s	4.14285714285714	marškiniai	3.68181818181818	Hiem	6.94594594594595	kemeja	4.5	qmis	3.76190476190476	پیراهن	3.96875	koszula	2.91666666666667	рубашка	3.11904761904762	shirt	4.75757575757576	košulja	3.75757575757576	košeľa	3.63636363636364	camisa	3.8695652173913	skjorta	3.56410256410256	gömlek	3.70833333333333	Շապիկ 
Luniewska-2019-299-119	119	shoe	1381	SHOE	2.72972972972973	skoen	3	shoe	2.45	sabata	2.38461538461538	bota	2.04347826086957	sko	2.31818181818182	schoen	2.39112903225806	shoe	1.33333333333333	kenkä	3.57142857142857	bròg	2	Schuh	2.47058823529412	παπούτσι	2.19047619047619	na'al 	2.76190476190476	cipő	2.08695652173913	skór	1.95	bróg	4.22727272727273	isihlangu	2.4	scarpa	2.95238095238095	sobba:t	2.46428571428571	batas	2.40909090909091	Schong	4.31081081081081	kasut	3.57142857142857	żarbuna	2.80952380952381	کفش	2.32258064516129	but	2.95833333333333	туфля	2.30952380952381	shoe	3.57575757575758	cipela	2.06060606060606	topánka	2.59090909090909	zapato	2.39130434782609	sko	2.02564102564103	ayakkabı	2	Կօշիկ
Luniewska-2019-299-120	120	slide			4.08333333333333	glyplank	3.47826086956522	slide	3.55	tobogan	3.5	skluzavka	3.26086956521739	rutchebane	3.04545454545455	glijbaan	2.7741935483871	slide	2.45833333333333	liukumäki	10.3333333333333	sleamhnag	2.28571428571429	Rutsche	3.34375	τσουλήθρα	2.30952380952381	maglesha	3.95238095238095	csúszda	3.21739130434783	rennibraut	4.73684210526316	sleamhnán	8.7	isilayidi	2.76	scivolo	3.45238095238095	zehlayta	4.75	čiuožykla	2.84090909090909	Rutschban	6.31081081081081	gelongsor	3.91666666666667	żurżieqa	2.71428571428571	سرسره	3.4375	zjeżdżalnia	2.65714285714286	горка	3.07142857142857	slide	4.09090909090909	tobogan	2.78787878787879	šmýkačka	3.23529411764706	tobogán	3.47826086956522	rutschkana	3.30769230769231	kaydırak	2.45833333333333	Սահնակ
Luniewska-2019-299-121	121	snail	1543	SNAIL	3.40540540540541	slak	4.08695652173913	snail	2.9	cargol	2.92307692307692	šnek	2.65217391304348	snegl	3.40909090909091	slak	3.21544715447154	snail	2.33333333333333	etana	5.19047619047619	seilcheag	2.38095238095238	Schnecke	3.77941176470588	σαλιγκάρι	3.0952380952381	xilazon	3.23809523809524	csiga	4.30434782608696	snigill	3.25	seilide	8.05263157894737	inkumba	4.68	chiocciola	4.95238095238095	bezze:'a	4.28571428571429	sraigė	2.72727272727273	Schleek	4.33783783783784	siput	3	bebbuxu	4.75	حلزون	3.15625	ślimak	3.36111111111111	улитка	3	snail	4.27272727272727	puž	2.60606060606061	slimák	3.27272727272727	caracol	2.78260869565217	snigel	5	salyangoz	4.45833333333333	Խխունջ 
Luniewska-2019-299-122	122	snake	730	SNAKE		-	3.8695652173913	snake	3.95	serp	2.88461538461538	had	3	slange	3.36363636363636	slang	3.5	snake	2.16666666666667	käärme	5.47619047619048	nathair	3	Schlange		-	2.80952380952381	naxash	3.8	kígyó	4.30434782608696	slanga	4.66666666666667	nathair	5.24	inyoka	3.48	serpente		-	3.78571428571429	gyvatė	3.59090909090909	Schlaang	4.48648648648649	ular	4	serp	3.71428571428571	مار		-	3.52777777777778	змея	3.19047619047619	snake	4.24242424242424	zmija	2.44444444444444	had	5.94117647058824	víbora	3.04347826086957	orm	3.71428571428571	yılan	3.58333333333333	Օձ 
Luniewska-2019-299-123	123	snowman	3098	SNOWMAN	4.69444444444444	sneeuman	3.95652173913043	snowman	4.8	ninot de neu	3.03846153846154	sněhulák	2.95652173913043	snemand	3.86363636363636	sneeuwpop	3.14112903225806	snowman	2.125	lumiukko	4.33333333333333	bodach-sneachda	2.76190476190476	Schneemann	4.44117647058824	χιονάνθρωπος	4.95238095238095	ish sheleg	3.19047619047619	hóember	3.04347826086957	snjókarl	3.1	fear sneachta	7.94736842105263	umntu wekhephu	3.44	pupazzo di neve	4.33333333333333	rajoul min al talj 	3.5	senis-besmegenis	2.72727272727273	Schnéimännchen	7	orang salji	4.16666666666667	snowman	3.76190476190476	آدم برفی	2.9375	bałwan	2.72222222222222	снеговик	4.35714285714286	snowman	3.45454545454545	sneško belić	2.63636363636364	snehuliak	4.90909090909091	muñeco de nieve	2.95652173913043	snögubbe	3.44736842105263	kardan adam	3.375	Ձիւնամարդ
Luniewska-2019-299-124	124	sock	1522	SOCK	2.81081081081081	sokkie	3.1304347826087	sock	2.7	mitjons	2.76923076923077	ponožka	2.04347826086957	sok	2.09090909090909	sok	2.43548387096774	sock	1.5	sukka	3.47619047619048	stocainn	2.23809523809524	Socke	3.23529411764706	κάλτσα	2.33333333333333	gerev	2.52380952380952	zokni	2.1304347826087	sokkur	2.2	stoca	4.77777777777778	ikawusi	3.2	calzino	3.21428571428571	kalse	3.25	kojinė	2.77272727272727	Strëmp	5.14864864864865	stoking	3.38461538461538	kalzetta	2.80952380952381	جوراب	2.83870967741935	skarpetka	2.31944444444444	носок	2.54761904761905	sock	3.42424242424242	čarapa	2.54545454545455	ponožka	3.04545454545455	calcetín	2.65217391304348	strumpa 	2.30769230769231	çorap	2.375	Գուլպայ 
Luniewska-2019-299-125	125	sofa	3099	SOFA	3.5	bank	3.65217391304348	couch	3.7	sofà	3.69230769230769	gauč	2.52173913043478	sofa	2.86363636363636	bank	3.38211382113821	sofa	2.125	sohva	3.38095238095238	sòfa	2.57142857142857	Sofa	3.25757575757576	καναπές	2.65	sapa	6.90476190476191	kanapé	2.95652173913043	sófi	5.21052631578947	tolg	4.68	isofa	3.12	divano	3.33333333333333	kanabe:ye	3.53571428571429	sofa	3.22727272727273	Canapé	5.62162162162162	sofa	4	sufan	4.0952380952381	مبل	3.625	kanapa	2.37142857142857	диван	4.80952380952381	couch	4.93939393939394	sofa	3.57575757575758	gauč	3.72727272727273	sillón	2.60869565217391	soffa	4.41025641025641	kanape		-
Luniewska-2019-299-126	126	spoon	1378	SPOON	2.81081081081081	lepel	3.30434782608696	spoon	2.35	cullera	2.30769230769231	lžíce	1.8695652173913	ske	2.09090909090909	lepel	2.36290322580645	spoon	1.29166666666667	lusikka	3.33333333333333	spàin	1.9047619047619	Löffel	2.69117647058824	κουτάλι	2.0952380952381	kaf	2.61904761904762	kanál	2.26086956521739	skeið	2.10526315789474	spúnóg	3.41666666666667	icephe	2.52	cucchiaio	2.5	male3'a 	2.5	šaukštas	2.31818181818182	Läffel	4.14864864864865	sudu	4	mgħarfa	2.38095238095238	قاشق	2.46875	łyżka	1.8	ложка	2.30952380952381	spoon	3.39393939393939	kašika	2.21212121212121	lyžica	2.59090909090909	cuchara	2.26086956521739	sked	2.20512820512821	kaşık	2.04166666666667	Դգալ 
Luniewska-2019-299-127	127	squirrel	1628	SQUIRREL	4.62162162162162	eekhoring	4.04347826086957	squirrel	4.7	esquirol	3.26923076923077	veverka	3.21739130434783	egern	4.36363636363636	eekhoorn	3.82258064516129	squirrel	2.04166666666667	orava	7.14285714285714	feòrag	3.42857142857143	Eichhörnchen	4.14705882352941	σκίουρος	4.38095238095238	sna'i	3.38095238095238	mókus	4.69565217391304	íkorni	5.45	iora rua	10.2608695652174	unomatse	3.92	scoiattolo	5.85714285714286	senje:b	4.07142857142857	voverė	3.13636363636364	Kaweechelchen	4.82432432432432	tupai	5.27272727272727	squirrel	5.04761904761905	سنجاب	3.65625	wiewiórka	2.80555555555556	белка	3.85714285714286	squirrel	4.36363636363636	veverica	3.63636363636364	veverička	4.13636363636364	ardilla	2.82608695652174	ekorre	4.53846153846154	sincap	4.95833333333333	Սկիւռ 
Luniewska-2019-299-128	128	stairs	34	STAIRS		-	3.56521739130435	stairs	3.15	escala	2.88461538461538	schody	2.39130434782609	trappe	2.72727272727273	trap	2.90322580645161	stairs	2.22222222222222	portaat	3.85714285714286	staidhre	2.28571428571429	Treppe		-	3.21428571428571	madregot	3.33333333333333	lépcső	3	stigi	3.1	staighre	6.16	izitepsi	3.04	scala		-	3.39285714285714	laiptai	2.45454545454545	Trap	4.54054054054054	tangga	3.28571428571429	taraġ	3.57142857142857	پله		-	2.80555555555556	лестница	3.35714285714286	stairs	4	stepenice	2.55555555555556	schody	3.70588235294118	escalera	2.8695652173913	trappa 	3	merdiven	3	Աստիճան 
Luniewska-2019-299-129	129	star	1430	STAR	3.02702702702703	ster	3.26086956521739	star	3	estrella	3.07692307692308	hvězda	3.17391304347826	stjerne	3.04545454545455	ster	2.83870967741935	star	1.95833333333333	tähti	3.9047619047619	rionnag	2.66666666666667	Stern	2.96969696969697	αστέρι	2.9047619047619	koxav	3.65	csillag	3.26086956521739	stjarna	3	réalta	5.58333333333333	inkwekhwezi	2.88	stella	3.71428571428571	nejme	3.78571428571429	žvaigždė	2.95454545454545	Stär	4.62162162162162	bintang	3.3	stilla	3.61904761904762	ستاره	3.4375	gwiazda	3.02777777777778	звезда	2.88095238095238	star	4.12121212121212	zvezda	3	hviezda	4.13636363636364	estrella	3.1304347826087	stjärna	3.20512820512821	yıldız	3.08333333333333	Աստղ
Luniewska-2019-299-130	130	stool	2058	STOOL	2.91891891891892	stoel	4.21739130434783	stool	4.05	tamboret	3.53846153846154	stolička	4.21739130434783	taburet	4.31818181818182	kruk	4.19354838709677	stool	3.04166666666667	jakkara	6.52380952380952	stòl	3.23809523809524	Hocker	4.70588235294118	σκαμπό	3.71428571428571	shrafraf	2.85714285714286	szék	4.30434782608696	kollur	3.05	stól	3.95238095238095	isitulo	4.72	sgabello	6.42857142857143	tabouret	2.64285714285714	kėdė	4.65909090909091	Hocker	4.47297297297297	kerusi	5.125	banketta	4.52380952380952	چهارپایه	3.74193548387097	stołek	3.22857142857143	табуретка	3.95	stool	3.3030303030303	stolica	2.39393939393939	stolička	4.5	banco	3.43478260869565	pall	4.69230769230769	tabure		-
Luniewska-2019-299-131	131	strawberry	3138	STRAWBERRY	4.11111111111111	aarbei	3.91304347826087	strawberry	3.35	maduixa	2.73076923076923	jahoda	2.60869565217391	jordbær	3.27272727272727	aardbei	3.67741935483871	strawberry	1.83333333333333	mansikka	10.0952380952381	sùbh-làir	2.52380952380952	Erdbeere	3.63636363636364	φράουλα	2.33333333333333	tut	3.33333333333333	eper	5	jarðarber	4.2	sú talún	5.76	iqunube	2.8	fragola	3.64285714285714	fraiz	3.14285714285714	braškė	2.68181818181818	Äerdbier	5.63513513513514	strawberi	4	frawla	4.23809523809524	توت فرنگی	3.125	truskawka	2.63888888888889	клубника	3.47619047619048	strawberry	3.81818181818182	jagoda	3	jahoda	3.09090909090909	fresa	2.73913043478261	jordgubbe	2.92307692307692	çilek	4.16666666666667	Ելակ 
Luniewska-2019-299-132	132	sun	1343	SUN	2.7027027027027	son	2.95652173913043	sun	2.45	sol	2.30769230769231	slunce	2.21739130434783	sol	2.36363636363636	zon	2.37903225806452	sun	1.33333333333333	aurinko	3.38095238095238	grian	1.9047619047619	Sonne	2.55882352941176	ήλιος	1.95238095238095	shemesh	2.61904761904762	nap	2.1304347826087	sól	2.3	grian	4	ilanga	2.24	sole	2.80952380952381	chames	2.5	saulė	2.34090909090909	Sonn	4.2027027027027	matahari	2.81818181818182	xemx	3.38095238095238	خورشید	2.65625	słońce	1.97222222222222	солнце	2.26190476190476	sun	3.12121212121212	sunce	1.90909090909091	slnko	2.36363636363636	sol	2.17391304347826	sol	2.43589743589744	güneş	2.20833333333333	Արեւ
Luniewska-2019-299-133	133	sunglasses	3100	SUNGLASSES	4.91891891891892	sonbril	4.73913043478261	sunglasses	5.85	ulleres de sol	4.73076923076923	sluneční brýle	3.60869565217391	solbriller	4.63636363636364	zonnebril	4.66129032258065	sunglasses	3.58333333333333	aurinkolasit	8.90476190476191	speuclairean-grèine	4.42857142857143	Sonnenbrille	4.578125	γυαλιά ηλίου	4.1	mishkafey shemesh	3.9047619047619	napszemüveg	4.54545454545455	sólgleraugu	5.55	spéaclaí gréine	6	amazaza	4.36	occhiali da sole	4.88095238095238	3wayne:t chames	4.25	akiniai	4.09090909090909	Sonnebrëll	7.35135135135135	cermin mata	5.41666666666667	nuċċali tax-xemx	5.57142857142857	عینک دودی	5.125	okulary przeciwsłoneczne	4.5	солнечные очки	4.23809523809524	sunglasses	5.03030303030303	naočare za sunce	4.6969696969697	slnečné okuliare	5.45454545454545	gafas de sol	4.39130434782609	solglasögon	5.46153846153846	güneş gözlüğü	4.125	Արեւու ակնոց
Luniewska-2019-299-134	134	sweater				-	4.69565217391304	sweater	3.15	jersei	3.15384615384615	svetr	2.47826086956522	trøje	2.77272727272727	trui	4.93145161290323	sweater	2.05555555555556	(villa)pusero	5.14285714285714	geansaidh	2.80952380952381	Pullover		-	2.80952380952381	sveder	3.61904761904762	pulóver	2.78260869565217	peysa	3	geansaí	3.83333333333333	ijezi	3.84	maglione		-	3.78571428571429	megztinis	2.54545454545455	Pullover	6.64864864864865	baju sejuk	3.92307692307692	flokk	6.42857142857143	پلیور		-	3.80555555555556	свитер	4.5609756097561	jersey	4.12121212121212	džemper	3.77777777777778	pulóver	3.55555555555556	jersey	2.43478260869565	tröja 	3.14285714285714	kazak		-
Luniewska-2019-299-135	135	swing	3101	SWING	3.37837837837838	swaai	3.82608695652174	swing	4.5	gronxador	2.96153846153846	houpačka	2.30434782608696	gynge	3.13636363636364	schommel	2.95161290322581	swing	2.04166666666667	keinu	9.28571428571429	dreallag	2.04761904761905	Schaukel	2.83823529411765	κούνια	2.23809523809524	nadneda	2.9047619047619	hinta	2.43478260869565	róla	5.10526315789474	luascán	4.45833333333333	ujingi	2.96	altalena	3.11904761904762	marjou:ha	3.57142857142857	supynės	2.45454545454545	Klunsch	5.25675675675676	buaian	3.63636363636364	bandla	2.47619047619048	تاب	3.09375	huśtawka	2.27777777777778	качели	2.71428571428571	swing	3.63636363636364	ljuljaška	2.51515151515152	hojdačka	2.90909090909091	columpio	2.82608695652174	gunga	2.79487179487179	salıncak	2.41666666666667	Օրօրոց
Luniewska-2019-299-136	136	tail	1220	TAIL	3.21621621621622	stert	3.56521739130435	tail	3.05	cua	2.92307692307692	ocas	2.73913043478261	hale	2.81818181818182	staart	3.10483870967742	tail	2.20833333333333	häntä	3.80952380952381	earball	2.9047619047619	Schwanz	3.66666666666667	ουρά	2.76190476190476	zanav	4.04761904761905	farok	3.8695652173913	rófa	2.85	eireaball	4.60869565217391	umsila	3.12	coda	3.66666666666667	danab	3.39285714285714	uodega	2.86363636363636	Schwanz	4.32432432432432	ekor	4.71428571428571	denb	3.80952380952381	دم	3.0625	ogon	2.72222222222222	хвост	2.80952380952381	tail	3.75757575757576	rep	3.06060606060606	chvost	4.27272727272727	cola	2.43478260869565	svans	3.58974358974359	kuyruk	3.91666666666667	Պոչ
Luniewska-2019-299-137	137	tank	3102	TANK	4.78378378378378	tenk	4.95652173913043	tank	6.15	tanc	5	tank	4.8695652173913	tank	6.04545454545455	tank	4.63709677419355	tank	5.25	panssarivaunu	6.19047619047619	tanca	5.04761904761905	Panzer	5.859375	τανκ	4.5	tank	6.14285714285714	tank	6.21739130434783	skriðdreki	5.4	tanc	5.70833333333333	itanki	5.76	carro armato	5.19047619047619	debbe:be	4.53571428571429	tankas	4.81818181818182	Panzer	6.2972972972973	kereta kebal	6.5	tank tal-gwerra	5.47619047619048	تانک	4.6875	czołg	4.30555555555556	танк	5.40476190476191	tank	5.46875	tenk	5.3125	tank	6.40909090909091	tanque	5.8695652173913	tank	6.12820512820513	tank	7.54166666666667	Թանկ 
Luniewska-2019-299-138	138	telephone	1379	TELEPHONE	3.43243243243243	telefoon	3.65217391304348	phone	4.9	telèfon	3.69230769230769	telefon	3	telefon	3.40909090909091	telefoon	3.55645161290323	telephone	1.95833333333333	puhelin	5.19047619047619	fòn	2.9047619047619	Telefon	3.04411764705882	τηλέφωνο	3.2	telefon	3.61904761904762	telefon	2.91304347826087	sími	4.85	teileafón	5.36	ifowuni	2.96	telefono	2.73809523809524	telefone	4.17857142857143	telefonas	2.70454545454545	Telefon	5.56756756756757	telefon	3.85714285714286	telefown	3.9047619047619	تلفن	3.5625	telefon	3	телефон	3.45238095238095	telephone	4.36363636363636	telefon	3.24242424242424	telefón	3.68181818181818	teléfono	3	telefon	3.48717948717949	telefon	3.16666666666667	Հեռաձայն 
Luniewska-2019-299-139	139	television	1788	TELEVISION		-	4.08695652173913	television	5.55	televisor	3.15384615384615	televize	2.8695652173913	fjernsyn	3.27272727272727	televisie	3.36693548387097	television	1.88888888888889	televisio	5.66666666666667	telebhisean	3.47619047619048	Fernseher		-	2.525	televizya	3.52380952380952	tv (tévé)	4.8695652173913	sjónvarp	3.75	teilifís	5.52380952380952	ithivi	3.12	televisione		-	3.78571428571429	televizorius	3.43181818181818	Fernseh	5.02702702702703	televisyen	3.72222222222222	televixin		-		-	2.77142857142857	телевизор	4.92857142857143	television	3.78787878787879	televizor	2.77777777777778	televízor	3.11764705882353	tele	3.17391304347826	tv	3.0952380952381	televizyon	3.91666666666667	Հեռատեսիլ 
Luniewska-2019-299-140	140	tennis ball	3103	TENNIS BALL	4.24324324324324	tennisbal	4.82608695652174	tennis ball	6	pilota de tennis	2.46153846153846	míček	4.52173913043478	tennisbold	5.13636363636364	tennisbal	4.81451612903226	tennis ball	4.33333333333333	tennispallo	6.57142857142857	ball teanais	4.5	Tennisball	5.54545454545455	μπαλάκι του τένις	4.6	kadur tenis	5.61904761904762	teniszlabda	5.65217391304348	tennisbolti	4.85	liathróid leadóige	6.51851851851852	ibhola yetenesi	5.08	palla da tennis	5	ta:bet tennis	6.39285714285714	teniso kamuoliukas	4.77272727272727	Tennisball	7.27027027027027	bolatenis	5.07142857142857	ballun tat-tenis	2.30952380952381	توپ	5.25	piłka tenisowa	5.14285714285714	теннисный мячик	4.23809523809524	tennis ball	2.75757575757576	lopta	6.09090909090909	tenisová loptička	5.36363636363636	pelota de tenis	4.39130434782609	tennisboll	6.25641025641026	tenis topu	6.66666666666667	Թենիսի գնդակ 
