ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	WOLD_ID	URL	IDS_ID	DESCRIPTION	CONTEXT	PART_OF_SPEECH	SEMANTIC_FIELD	AGE_SCORE	BORROWING_SCORE	SIMPLICITY_SCORE	REPRESENTATION	RANK
Haspelmath-2009-1460-1293	3231	DEITY	1293	the god	22-12	http://wold.clld.org/meaning/22-12	22.12	-	-	Noun	22	0.8714285714	0.3658536585	0.9059233449	50	142
Haspelmath-2009-1460-1294	911	TEMPLE	1294	the temple	22-13	http://wold.clld.org/meaning/22-13	22.13	‘general term for house of worship’	-	Noun	22	0.8534246575	0.6164383562	0.8493150685	41	300
Haspelmath-2009-1460-1295	853	ALTAR	1295	the altar	22-14	http://wold.clld.org/meaning/22-14	22.14	‘a raised place on which religious rites are performed’	-	Noun	22	0.8220338983	0.686440678	0.8813559322	30	717
Haspelmath-2009-1460-1296	1103	SACRIFICE	1296	the sacrifice	22-15	http://wold.clld.org/meaning/22-15	22.15	‘ritual killing of an animal’	-	Noun	22	0.7547619048	0.3630952381	0.755952381	42	1396
Haspelmath-2009-1460-1297	257	WORSHIP	1297	to worship	22-16	http://wold.clld.org/meaning/22-16	22.16	‘to perform a rite in honor of a deity’	-	Verb	22	0.7617977528	0.2528089888	0.6741573034	48	1362
Haspelmath-2009-1460-1298	24	PRAY	1298	to pray	22-17	http://wold.clld.org/meaning/22-17	22.17	‘to ask a deity for something’	The farmers prayed for rain.	Verb	22	0.8114942529	0.3793103448	0.7902298851	49	885
Haspelmath-2009-1460-1299	852	PRIEST	1299	the priest	22-18	http://wold.clld.org/meaning/22-18	22.18	‘clergy of any religion’	-	Noun	22	0.8046728972	0.6214953271	0.8598130841	54	984
Haspelmath-2009-1460-1300	1702	HOLY	1300	holy	22-19	http://wold.clld.org/meaning/22-19	22.19	-	-	Adjective	22	0.8364806867	0.2864806867	0.7682403433	40	506
Haspelmath-2009-1460-1301	304	PREACH	1301	to preach	22-22	http://wold.clld.org/meaning/22-22	22.22	-	-	Verb	22	0.82	0.5846153846	0.7923076923	36	753
Haspelmath-2009-1460-1302	391	BLESS	1302	to bless	22-23	http://wold.clld.org/meaning/22-23	22.23	-	-	Verb	22	0.7605263158	0.2894736842	0.7368421053	39	1370
Haspelmath-2009-1460-1303	8	CURSE	1303	to curse	22-24	http://wold.clld.org/meaning/22-24	22.24	-	-	Verb	22	0.7651162791	0.1686046512	0.7674418605	44	1344
Haspelmath-2009-1460-1304	303	ABSTAIN FROM FOOD	1304	to fast	22-26	http://wold.clld.org/meaning/22-26	22.26	‘to refrain from eating’	-	Verb	22	0.7566929134	0.2952755906	0.6161417323	43	1386
Haspelmath-2009-1460-1305	1565	HEAVEN	1305	the heaven	22-31	http://wold.clld.org/meaning/22-31	22.31	‘the abode of deities’	-	Noun	22	0.8024804777	0.3830960037	0.7657326596	47	1018
Haspelmath-2009-1460-1306	878	HELL	1306	the hell	22-32	http://wold.clld.org/meaning/22-32	22.32	-	-	Noun	22	0.8028683181	0.4928292047	0.8357235984	44	1007
Haspelmath-2009-1460-1307	1973	DEMON	1307	the demon	22-35	http://wold.clld.org/meaning/22-35	22.35	‘evil spirit’	-	Noun	22	0.8394366197	0.4436619718	0.8732394366	51	465
Haspelmath-2009-1460-1308	1945	IDOL	1308	the idol	22-37	http://wold.clld.org/meaning/22-37	22.37	‘statue of a deity’	-	Noun	22	0.8020833333	0.375	0.8229166667	27	1026
Haspelmath-2009-1460-1309	392	MAGIC	1309	the magic	22-42	http://wold.clld.org/meaning/22-42	22.42	-	-	Noun	22	0.8247311828	0.3360215054	0.7688172043	47	684
Haspelmath-2009-1460-1310	2137	MAGICIAN	1310	the sorcerer or witch	22-43	http://wold.clld.org/meaning/22-43	22.43	-	-	Noun	22	0.8075987842	0.2302431611	0.6990881459	57	945
Haspelmath-2009-1460-1311	3206	ELF OR FAIRY	1311	the fairy or elf	22-44	http://wold.clld.org/meaning/22-44	22.44	-	-	Noun	22	0.845	0.4875	0.8125	40	393
Haspelmath-2009-1460-1312	1175	GHOST	1312	the ghost	22-45	http://wold.clld.org/meaning/22-45	22.45	-	-	Noun	22	0.8077181208	0.3020134228	0.8565436242	57	940
Haspelmath-2009-1460-1313	107	OMEN	1313	the omen	22-47	http://wold.clld.org/meaning/22-47	22.47	-	-	Noun	22	0.8417910448	0.3507462687	0.8134328358	34	435
Haspelmath-2009-1460-1314	1315	RADIO	1314	the radio	23-1	http://wold.clld.org/meaning/23-1	0	-	-	Noun	23	0.7047619048	0.7619047619	0.8928571429	42	1456
Haspelmath-2009-1460-1315	1788	TELEVISION	1315	the television	23-11	http://wold.clld.org/meaning/23-11	0	-	-	Noun	23	0.7273972603	0.8356164384	0.9178082192	37	1440
Haspelmath-2009-1460-1316	1379	TELEPHONE	1316	the telephone	23-12	http://wold.clld.org/meaning/23-12	0	-	-	Noun	23	0.7107438017	0.7314049587	0.8636363636	41	1451
Haspelmath-2009-1460-1317	638	MOTORCYCLE	1317	the motorcycle	23-135	http://wold.clld.org/meaning/23-135	0	-	-	Noun	23	0.7102040816	0.6258503401	0.8469387755	38	1452
Haspelmath-2009-1460-1318	1111	CAR	1318	the car	23-14	http://wold.clld.org/meaning/23-14	0	‘motor vehicle’	-	Noun	23	0.7327444795	0.789274448	0.8552050473	52	1439
Haspelmath-2009-1460-1319	1070	BUS	1319	the bus	23-15	http://wold.clld.org/meaning/23-15	0	-	-	Noun	23	0.6697557921	0.729805886	0.8901064496	48	1460
Haspelmath-2009-1460-1320	1597	AIRPLANE	1320	the airplane	23-16	http://wold.clld.org/meaning/23-16	0	-	-	Noun	23	0.739047619	0.5857142857	0.780952381	53	1433
Haspelmath-2009-1460-1321	59	ELECTRICITY	1321	the electricity	23-17	http://wold.clld.org/meaning/23-17	0	-	-	Noun	23	0.7646683673	0.6632653061	0.8820153061	47	1347
Haspelmath-2009-1460-1322	662	BATTERY	1322	the battery	23-175	http://wold.clld.org/meaning/23-175	0	-	-	Noun	23	0.7157894737	0.75	0.8815789474	38	1448
Haspelmath-2009-1460-1323	616	HOSPITAL	1323	the hospital	23-2	http://wold.clld.org/meaning/23-2	0	-	-	Noun	23	0.7465116279	0.5639534884	0.761627907	43	1418
Haspelmath-2009-1460-1324	1104	NURSE	1324	the nurse	23-21	http://wold.clld.org/meaning/23-21	0	-	-	Noun	23	0.781938326	0.449339207	0.7257709251	40	1250
Haspelmath-2009-1460-1325	395	PILL	1325	the pill or tablet	23-22	http://wold.clld.org/meaning/23-22	0	-	-	Noun	23	0.7746478873	0.6126760563	0.8521126761	38	1291
Haspelmath-2009-1460-1326	1805	INJECTION	1326	the injection	23-23	http://wold.clld.org/meaning/23-23	0	(of liquid drugs into the body)	-	Noun	23	0.7589958159	0.6307531381	0.8368200837	44	1376
Haspelmath-2009-1460-1327	1488	FAUCET	1327	the tap/faucet	23-5	http://wold.clld.org/meaning/23-5	0	-	-	Noun	23	0.7818181818	0.5151515152	0.8787878788	34	1252
Haspelmath-2009-1460-1328	915	SINK (BASIN)	1328	the sink	23-51	http://wold.clld.org/meaning/23-51	0	‘washbasin’	-	Noun	23	0.7051282051	0.4166666667	0.7307692308	40	1455
Haspelmath-2009-1460-1329	219	TOILET	1329	the toilet	23-52	http://wold.clld.org/meaning/23-52	0	-	-	Noun	23	0.8033057851	0.5330578512	0.8099173554	61	1004
Haspelmath-2009-1460-1330	105	MATTRESS	1330	the mattress	23-53	http://wold.clld.org/meaning/23-53	0	-	-	Noun	23	0.8028169014	0.6478873239	0.9084507042	36	1009
Haspelmath-2009-1460-1331	815	GOVERNMENT	1331	the government	23-3	http://wold.clld.org/meaning/23-3	0	-	-	Noun	23	0.8004857738	0.6339347675	0.8251214434	37	1046
Haspelmath-2009-1460-1332	899	PRESIDENT	1332	the president	23-31	http://wold.clld.org/meaning/23-31	0	-	-	Noun	23	0.7460014154	0.6786978061	0.8588110403	37	1419
Haspelmath-2009-1460-1333	486	MINISTER	1333	the minister	23-32	http://wold.clld.org/meaning/23-32	0	'political (not religious)'	-	Noun	23	0.7935779817	0.7706422018	0.9036697248	32	1128
Haspelmath-2009-1460-1334	656	POLICE	1334	the police	23-33	http://wold.clld.org/meaning/23-33	0	-	-	Noun	23	0.767755102	0.7979591837	0.8775510204	42	1335
Haspelmath-2009-1460-1335	599	DRIVER'S LICENSE	1335	the driver's license	23-34	http://wold.clld.org/meaning/23-34	0	-	-	Noun	23	0.72	0.4642857143	0.75	36	1445
Haspelmath-2009-1460-1336	1066	CRIME	1336	the crime	23-37	http://wold.clld.org/meaning/23-37	0	-	-	Noun	23	0.8299765808	0.4847775176	0.7915690867	41	616
Haspelmath-2009-1460-1337	240	ELECTION	1337	the election	23-38	http://wold.clld.org/meaning/23-38	0	-	-	Noun	23	0.8264705882	0.4779411765	0.7352941176	34	658
Haspelmath-2009-1460-1338	167	MAIL	1338	the post/mail	23-4	http://wold.clld.org/meaning/23-4	0	-	-	Noun	23	0.7737704918	0.6885245902	0.9016393443	33	1296
Haspelmath-2009-1460-1339	596	POSTAGE STAMP	1339	the postage stamp	23-41	http://wold.clld.org/meaning/23-41	0	-	-	Noun	23	0.776056338	0.6056338028	0.8802816901	36	1282
Haspelmath-2009-1460-1340	1612	LETTER	1340	the letter	23-42	http://wold.clld.org/meaning/23-42	0	‘epistula’	-	Noun	23	0.792184956	0.5805926408	0.911103875	45	1145
Haspelmath-2009-1460-1341	1284	BANK	1341	the bank	23-44	http://wold.clld.org/meaning/23-44	0	‘financial institution’	-	Noun	23	0.7485714286	0.8357142857	0.9	35	1412
Haspelmath-2009-1460-1342	1051	CAN	1342	the tin/can	23-54	http://wold.clld.org/meaning/23-54	0	‘hermetically sealed metal container for preserved food’	-	Noun	23	0.7899371069	0.6949685535	0.9433962264	43	1164
Haspelmath-2009-1460-1343	1802	SCREW	1343	the screw	23-55	http://wold.clld.org/meaning/23-55	0	-	-	Noun	23	0.7797297297	0.7466216216	0.9121621622	38	1263
Haspelmath-2009-1460-1344	836	SCREWDRIVER	1344	the screwdriver	23-555	http://wold.clld.org/meaning/23-555	0	-	-	Noun	23	0.7565853659	0.5926829268	0.7365853659	35	1388
Haspelmath-2009-1460-1345	1321	BOTTLE	1345	the bottle	23-56	http://wold.clld.org/meaning/23-56	0	‘glass container for liquids with narrow neck’	-	Noun	23	0.8102272727	0.6022727273	0.9886363636	47	905
Haspelmath-2009-1460-1346	874	CANDY	1346	the candy/sweets	23-565	http://wold.clld.org/meaning/23-565	0	-	-	Noun	23	0.8262135922	0.5606796117	0.8398058252	54	667
Haspelmath-2009-1460-1347	1898	SPECTACLES	1347	the spectacles/glasses	23-24	http://wold.clld.org/meaning/23-24	0	-	-	Noun	23	0.7926086957	0.5217391304	0.7847826087	40	1140
Haspelmath-2009-1460-1348	654	PLASTIC	1348	the plastic	23-57	http://wold.clld.org/meaning/23-57	0	-	-	Noun	23	0.7147058824	0.8382352941	0.9485294118	34	1450
Haspelmath-2009-1460-1349	1804	BOMB	1349	the bomb	23-575	http://wold.clld.org/meaning/23-575	0	-	-	Noun	23	0.721875	0.7734375	0.9375	32	1443
Haspelmath-2009-1460-1350	1677	WORKSHOP	1350	the workshop	23-58	http://wold.clld.org/meaning/23-58	0	‘small factory’	-	Noun	23	0.7885245902	0.4508196721	0.7704918033	32	1180
Haspelmath-2009-1460-1351	969	CIGARETTE	1351	the cigarette	23-59	http://wold.clld.org/meaning/23-59	0	-	-	Noun	23	0.7595041322	0.632231405	0.9039256198	47	1373
Haspelmath-2009-1460-1352	1967	CALENDAR	1352	the calendar	23-61	http://wold.clld.org/meaning/23-61	0	-	-	Noun	23	0.8194444444	0.7708333333	0.9166666667	36	759
Haspelmath-2009-1460-1353	216	MOVIE	1353	the film/movie	23-62	http://wold.clld.org/meaning/23-62	0	movie	-	Noun	23	0.7148648649	0.7432432432	0.9121621622	38	1449
Haspelmath-2009-1460-1354	642	MUSIC	1354	the music	23-63	http://wold.clld.org/meaning/23-63	0	-	-	Noun	23	0.8272321429	0.5803571429	0.9129464286	41	650
Haspelmath-2009-1460-1355	1096	SONG	1355	the song	23-64	http://wold.clld.org/meaning/23-64	0	-	-	Noun	23	0.8545112782	0.2236842105	0.8759398496	48	284
Haspelmath-2009-1460-1356	1298	NEWSPAPER	1356	the newspaper	23-6	http://wold.clld.org/meaning/23-6	0	-	-	Noun	23	0.7728081321	0.6842439644	0.8465692503	39	1305
Haspelmath-2009-1460-1357	591	ADDRESS	1357	the address	23-385	http://wold.clld.org/meaning/23-385	0	-	The address is written on the envelope.	Noun	23	0.7397727273	0.6903409091	0.8636363636	30	1431
Haspelmath-2009-1460-1358	1356	NUMBER	1358	the number	23-39	http://wold.clld.org/meaning/23-39	0	-	number two	Noun	23	0.756626506	0.656626506	0.9397590361	43	1387
Haspelmath-2009-1460-1359	900	TRAIN	1359	the train	23-155	http://wold.clld.org/meaning/23-155	0	-	-	Noun	23	0.7571428571	0.6038961039	0.7922077922	39	1381
Haspelmath-2009-1460-1360	397	BIRTH CERTIFICATE	1360	the birth certificate	23-36	http://wold.clld.org/meaning/23-36	0	-	-	Noun	23	0.779916318	0.3776150628	0.6412133891	35	1262
Haspelmath-2009-1460-1361	966	BRAKE	1361	to brake	23-18	http://wold.clld.org/meaning/23-18	0	(when driving a vehicle)	-	Verb	23	0.775	0.421875	0.78125	32	1289
Haspelmath-2009-1460-1362	650	PETROLEUM	1362	the petroleum	23-195	http://wold.clld.org/meaning/23-195	0	-	-	Noun	23	0.7552631579	0.6546052632	0.8618421053	42	1394
Haspelmath-2009-1460-1363	110	MOTOR	1363	the motor	23-185	http://wold.clld.org/meaning/23-185	0	-	-	Noun	23	0.7390697674	0.9127906977	0.9581395349	39	1432
Haspelmath-2009-1460-1364	144	MACHINE	1364	the machine	23-19	http://wold.clld.org/meaning/23-19	0	-	-	Noun	23	0.7839034205	0.8948692153	0.9004024145	35	1230
Haspelmath-2009-1460-1365	747	BICYCLE	1365	the bicycle	23-13	http://wold.clld.org/meaning/23-13	0	-	-	Noun	23	0.7445652174	0.625	0.847826087	47	1421
Haspelmath-2009-1460-1366	1362	STREET	1366	the street	23-395	http://wold.clld.org/meaning/23-395	0	-	-	Noun	23	0.8037914692	0.4928909953	0.9170616114	46	997
Haspelmath-2009-1460-1367	37	LIBERATE	1367	to liberate	19-445	http://wold.clld.org/meaning/19-445	0	-	King Rama V liberated the slaves in Siam.	Verb	19	0.7785400659	0.2003293085	0.6802963776	40	1270
Haspelmath-2009-1460-1368	1611	INVITE	1368	to invite	19-565	http://wold.clld.org/meaning/19-565	0	-	We invited our neighbors to our place for dinner.	Verb	19	0.7991902834	0.1973684211	0.8238866397	46	1060
Haspelmath-2009-1460-1369	1790	LICENSE PLATE	1369	the license plate	23-35	http://wold.clld.org/meaning/23-35	0	-	-	Noun	23	0.7172413793	0.3793103448	0.6551724138	30	1447
Haspelmath-2009-1460-1370	1497	POSTCARD	1370	the postcard	23-43	http://wold.clld.org/meaning/23-43	0	-	-	Noun	23	0.7506225848	0.4740231859	0.6994418205	30	1406
Haspelmath-2009-1460-1371	1579	BE	1371	to be	24-01	http://wold.clld.org/meaning/24-01	0	-	-	Verb	24	0.86225	0.0675	0.9475	43	223
Haspelmath-2009-1460-1372	1990	BECOME	1372	to become	24-02	http://wold.clld.org/meaning/24-02	0	-	The caterpillar became a butterfly.	Verb	24	0.8332518337	0.1711491443	0.8422982885	43	566
Haspelmath-2009-1460-1373	1478	WITHOUT	1373	without	24-03	http://wold.clld.org/meaning/24-03	24.03	-	-	Function word	24	0.8316546763	0.2194244604	0.8705035971	37	588
Haspelmath-2009-1460-1374	97	THROUGH	1374	through	24-05	http://wold.clld.org/meaning/24-05	24.05	-	The car went through the tunnel.	Function word	24	0.8564231738	0.1057934509	0.9244332494	36	266
Haspelmath-2009-1460-1375	200	SAME	1375	same	24-13	http://wold.clld.org/meaning/24-13	24.13	-	the same person	Function word	24	0.7494252874	0.1149425287	0.7356321839	47	1408
Haspelmath-2009-1460-1376	1240	NOT	1376	not	24-06	http://wold.clld.org/meaning/24-06	24.06	-	-	Function word	24	0.9329032258	0.035483871	0.9741935484	47	4
Haspelmath-2009-1460-1377	1214	THIS	1377	this	24-07	http://wold.clld.org/meaning/24-07	0	-	this man	Function word	24	0.8439516129	0	0.8971774194	44	409
Haspelmath-2009-1460-1378	78	THAT	1378	that	24-08	http://wold.clld.org/meaning/24-08	0	-	that woman	Function word	24	0.7960526316	0.0281954887	0.8735902256	58	1104
Haspelmath-2009-1460-1379	136	HERE	1379	here	24-09	http://wold.clld.org/meaning/24-09	0	-	-	Function word	24	0.8167202572	0.0192926045	0.7877813505	53	797
Haspelmath-2009-1460-1380	1937	THERE	1380	there	24-1	http://wold.clld.org/meaning/24-1	0	-	-	Function word	24	0.8324074074	0.0185185185	0.7962962963	57	577
Haspelmath-2009-1460-1381	197	OTHER	1381	other	24-11	http://wold.clld.org/meaning/24-11	0	-	I don't want this one, give me the other one.	Function word	24	0.8049382716	0.0864197531	0.9012345679	44	981
Haspelmath-2009-1460-1382	1836	VAGINA	1382	the vagina	4-493	http://wold.clld.org/meaning/4-493	0	‘the passage from a woman’s outer sexual organs to her womb’	-	Noun	4	0.7606896552	0.3362068966	0.9086206897	57	1368
Haspelmath-2009-1460-1383	1373	TEA	1383	the tea	23-9	http://wold.clld.org/meaning/23-9	0	-	-	Noun	23	0.8108433735	0.8253012048	0.9578313253	42	893
Haspelmath-2009-1460-1384	1299	COFFEE	1384	the coffee	23-91	http://wold.clld.org/meaning/23-91	0	-	-	Noun	23	0.7738095238	0.8630952381	0.9613095238	43	1295
Haspelmath-2009-1460-1385	1354	NEXT	1385	next	24-12	http://wold.clld.org/meaning/24-12	0	-	-	Function word	24	0.8053333333	0.0333333333	0.7133333333	40	971
Haspelmath-2009-1460-1386	912	COYOTE	1386	the coyote	3-862	http://wold.clld.org/meaning/3-862	0	-	-	Noun	3	0.8689655172	0.3965517241	0.8965517241	15	156
Haspelmath-2009-1460-1387	1190	HARE	1387	the hare	3-863	http://wold.clld.org/meaning/3-863	0	-	-	Noun	3	0.8033333333	0.1416666667	0.8458333333	39	1003
Haspelmath-2009-1460-1388	1893	QUAIL	1388	the quail	3-865	http://wold.clld.org/meaning/3-865	0	-	-	Noun	3	0.83125	0.1484375	0.9296875	32	599
Haspelmath-2009-1460-1389	828	RACCOON	1389	the raccoon	3-866	http://wold.clld.org/meaning/3-866	0	-	-	Noun	3	0.7857142857	0.4285714286	0.8214285714	14	1214
Haspelmath-2009-1460-1390	1628	SQUIRREL	1390	the squirrel	3-869	http://wold.clld.org/meaning/3-869	0	-	-	Noun	3	0.8105263158	0.2302631579	0.8815789474	38	901
Haspelmath-2009-1460-1391	1876	REINDEER	1391	the reindeer/caribou	3-871	http://wold.clld.org/meaning/3-871	0	-	-	Noun	3	0.8466666667	0.5416666667	0.9	17	374
Haspelmath-2009-1460-1392	1772	ELK	1392	the elk/moose	3-872	http://wold.clld.org/meaning/3-872	0	-	-	Noun	3	0.8277777778	0.3055555556	0.8472222222	19	643
Haspelmath-2009-1460-1393	1194	BEAVER	1393	the beaver	3-873	http://wold.clld.org/meaning/3-873	0	-	-	Noun	3	0.80625	0.4375	0.90625	16	959
Haspelmath-2009-1460-1394	16	SLED	1394	the sledge/sled	10-79	http://wold.clld.org/meaning/10-79	0	-	-	Noun	10	0.8363636364	0.4318181818	0.9090909091	22	509
Haspelmath-2009-1460-1395	340	LASSO	1395	the lasso	8-29	http://wold.clld.org/meaning/8-29	0	-	-	Noun	8	0.8295454545	0.5113636364	0.8409090909	23	621
Haspelmath-2009-1460-1396	116	LARCH	1396	the larch	8-991	http://wold.clld.org/meaning/8-991	0	a tree (Larix) of the pine family	-	Noun	8	0.8727272727	0.3636363636	0.8181818182	11	139
Haspelmath-2009-1460-1397	286	NEEDLE TREE	1397	the needle(2)	8-993	http://wold.clld.org/meaning/8-993	0	‘needle of coniferous tree’	-	Noun	8	0.8003802281	0.1340304183	0.8574144487	23	1048
Haspelmath-2009-1460-1398	261	ARCTIC LIGHTS	1398	the arctic lights	1-771	http://wold.clld.org/meaning/1-771	0	‘aurora borealis’	-	Noun	1	0.71875	0.21875	0.5625	16	1446
Haspelmath-2009-1460-1399	1137	TENDON	1399	the sinew or tendon	4-465	http://wold.clld.org/meaning/4-465	0	-	-	Noun	4	0.8524940618	0.174584323	0.9625890736	41	314
Haspelmath-2009-1460-1400	247	TAN	1400	to tan	7-67	http://wold.clld.org/meaning/7-67	0	‘to make animal skin into leather by by treating it with tannin (=a kind of acid)’	to tan hides	Verb	7	0.8401197605	0.2155688623	0.7305389222	29	455
Haspelmath-2009-1460-1401	233	SNOWSHOE	1401	the snowshoe	6-98	http://wold.clld.org/meaning/6-98	0	-	She put on her snowshoes before going out into the cold.	Noun	6	0.7642857143	0.1428571429	0.6964285714	14	1353
Haspelmath-2009-1460-1402	393	CIRCUMCISION	1402	the circumcision	22-5	http://wold.clld.org/meaning/22-5	0	-	-	Noun	22	0.8132075472	0.5188679245	0.7830188679	27	857
Haspelmath-2009-1460-1403	1946	INITIATION CEREMONY	1403	the initiation ceremony	22-51	http://wold.clld.org/meaning/22-51	0	-	-	Noun	22	0.7078947368	0.1578947368	0.6842105263	20	1453
Haspelmath-2009-1460-1404	287	CONE	1404	the cone	8-996	http://wold.clld.org/meaning/8-996	0	‘fruit of a pine or fir tree’	-	Noun	8	0.7814814815	0.2222222222	0.8055555556	28	1254
Haspelmath-2009-1460-1405	311	BODY LOUSE	1405	the body louse	3-8112	http://wold.clld.org/meaning/3-8112	3.8112	-	-	Noun	3	0.8598684211	0.0493421053	0.9506578947	39	241
Haspelmath-2009-1460-1406	1837	VULVA	1406	the vulva	4-494	http://wold.clld.org/meaning/4-494	0	‘the outer part of a woman’s sexual organs’	-	Noun	4	0.8345	0.315	0.87875	41	543
Haspelmath-2009-1460-1407	312	TAPIR	1407	the tapir	3-99	http://wold.clld.org/meaning/3-99	0	-	-	Noun	3	0.7905660377	0.4528301887	0.9009433962	19	1158
Haspelmath-2009-1460-1408	295	WHETSTONE	1408	the whetstone	9-93	http://wold.clld.org/meaning/9-93	0	-	Before cutting the meat, he sharpened his knife with a whetstone.	Noun	9	0.8115942029	0.1268115942	0.6811594203	37	883
Haspelmath-2009-1460-1409	294	TUMPLINE	1409	the tumpline	9-92	http://wold.clld.org/meaning/9-92	0	'a strap slung over the forehead or chest used (especially by native Americans) for carrying packs or loads'	-	Noun	9	0.7875	0.125	0.875	9	1197
