ID	NUMBER	SPANISH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	COLOR_MEAN	MOTION_MEAN	GRASP_MEAN	PAIN_MEAN	SOUND_MEAN	TASTE_MEAN	SMELL_MEAN	BODY_OBJECT_INTERACTION	CONCRETENESS	IMAGEABILITY	SEMANTIC_CATEGORY
DiezAlamo-2018-750-720	720	AVALANCHA	avalanche			4	7.56	1.04166666666667	6.84	7.41666666666667	2.6	2.5	2.91228070175439	4.66	5.594	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-721	721	LADERA	hillside	SLOPE	3076	4.33333333333333	1.68	1.29166666666667	2.92	2.20833333333333	3	3.125	2.89473684210526	5.256	4.229	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-722	722	BARRANCO	ravine	RAVINE	1930	2.95833333333333	1.72	1.125	5.6	2.58333333333333	2.08	2.375	2.89473684210526	5.597	5.924	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-723	723	HÉROE	hero			5.66666666666667	6.08	2.20833333333333	2.24	3.83333333333333	4.16	2.29166666666667	2.87931034482759	5.051	5.679	
DiezAlamo-2018-750-724	724	ELEMENTO	element			2.95833333333333	3.44	3.45833333333333	2.6	1.79166666666667	3.12	1.79166666666667	2.86666666666667	3.268	3.273	
DiezAlamo-2018-750-725	725	CUARTEL	barracks			3.25	1.52	1.125	3.36	4.375	2.28	3.70833333333333	2.79661016949153	5.375	5.984	
DiezAlamo-2018-750-726	726	LÍNEA	line	LINE	1048	2.66666666666667	2.08	1.875	1.44	1.08333333333333	3.16	1.45833333333333	2.77966101694915	4.788	4.897	
DiezAlamo-2018-750-727	727	RAPAZ	predatory bird			3.83333333333333	6.56	3.875	4.2	4.54166666666667	3.56	3.83333333333333	2.77586206896552	4.478	5.509	Aves (A bird)
DiezAlamo-2018-750-728	728	CINE	cinema			4.875	2	1.08333333333333	2.08	5.75	4.64	3.58333333333333	2.76271186440678	5.766	6.575	Deportes (A sport)
DiezAlamo-2018-750-729	729	CIMA	summit	SUMMIT	1614	3.91666666666667	1.4	1.33333333333333	2.72	2.25	3.84	2.20833333333333	2.71428571428571	4.888	5.644	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-730	730	ESTÓMAGO	stomach	STOMACH	819	3.66666666666667	4.88	2.66666666666667	4.08	2.95833333333333	2.08	4.54166666666667	2.67796610169492	6.376		Partes del cuerpo humano (A part of the human body)
DiezAlamo-2018-750-731	731	ÓPTICA	optics			3.33333333333333	1.56	1.54166666666667	2	2.25	2.72	2.33333333333333	2.66666666666667	5.39	5.125	Ciencias (A science)
DiezAlamo-2018-750-732	732	CÉLULA	cell			3.29166666666667	5.68	2.625	2.52	1	3.2	1.83333333333333	2.4406779661017	5.603	4.454	
DiezAlamo-2018-750-733	733	BÓVEDA	vault			3.875	1.6	1.70833333333333	2.64	2.29166666666667	2.52	2.58333333333333	2.43103448275862	5.443	5.708	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-734	734	MÉDULA	marrow	MARROW	1835	2.45833333333333	2.12	2.5	3.04	1.375	2.12	2.58333333333333	2.22033898305085	5.915	4.745	Partes del cuerpo humano (A part of the human body)
DiezAlamo-2018-750-735	735	PRECIPICIO	precipice	PRECIPICE	618	4	1.56	1.04166666666667	5.56	2.45833333333333	2.52	1.79166666666667	2.15254237288136	4.954	5.608	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-736	736	NIEBLA	fog	FOG	249	2.58333333333333	5.88	1.04166666666667	2.08	1.125	4.2	2	2.11864406779661	5.525	6.002	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-737	737	SIRENA	siren			6.04166666666667	6	1.75	2.24	4.70833333333333	3.48	2.54166666666667	2.08620689655172	4.324	5.881	
DiezAlamo-2018-750-738	738	TECHO	ceiling			2.33333333333333	1.32	1.41666666666667	2.88	2.125	2.48	1.95833333333333	2.06779661016949	5.676	5.873	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-739	739	SIGNO	sign	SIGN	1720	2.79166666666667	2	2.41666666666667	1.76	1.04166666666667	3.28	1	1.86666666666667	3.885	5.134	
DiezAlamo-2018-750-740	740	PENÍNSULA	peninsula			3.625	1.68	1	1.68	3.04166666666667	3.76	1.91666666666667	1.86440677966102	6.018	5.425	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-741	741	RAYO	lightning	LIGHTNING	1654	6.70833333333333	7.24	1	6.6	5.04166666666667	2.72	1.625	1.75862068965517	5.596	6.224	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-742	742	DRAGÓN	dragon	DRAGON	2038	6.70833333333333	5.64	1.625	5.24	6.625	2.76	3.20833333333333	1.51666666666667	6.006	5.882	
DiezAlamo-2018-750-743	743	NUBE	cloud	CLOUD	1489	4.08333333333333	6.6	1.25	1.4	1.54166666666667	5.68	1.625	1.45762711864407	6.001	6.618	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-744	744	ÁNGEL	angel			4.875	5	1.41666666666667	1.16	1.75	4.68	1.375	1.45	5.058	5.38	'Nombres de varón (A male''s first name)'
DiezAlamo-2018-750-745	745	ABISMO	abyss			3.20833333333333	1.76	1.04166666666667	5.64	2.625	2.56	1.54166666666667	1.40677966101695	3.86	5.191	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-746	746	HADA	fairy	FAIRY	1138	6.04166666666667	5.04	1.375	1.36	1.70833333333333	3.92	2	1.3859649122807	5.256	4.967	
DiezAlamo-2018-750-747	747	JÚPITER	jupiter			5.625	5.32	1	1.6	2.125	3.52	1.5	1.27118644067797	6.024	4.676	
DiezAlamo-2018-750-748	748	HORIZONTE	horizon	HORIZON	2287	4.5	2.12	1	1.16	1.375	4.56	1.54166666666667	1.26666666666667	5.236	5.759	
DiezAlamo-2018-750-749	749	CIELO	sky	SKY	1732	5.95833333333333	3.48	1	1.32	2.08333333333333	5.56	1.25	1.24137931034483	5.156	6.351	Colores (A color)
DiezAlamo-2018-750-750	750	DIABLO	devil	DEVIL	3917	6.375	4.4	1.45833333333333	5.24	3.45833333333333	2.6	2.5	1.10344827586207	5.312	5.506	
