ID	NUMBER	ENGLISH	WORDPAIR	POS	SIM_LEX_999	CONCRETENESS_WORD1	CONCRETENESS_WORD2	CONCRETENESS	ASSOCIATION_STRENGTH	SIM_ASSOCIATION_333	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hill-2015-999-1409	1409	anger	word1-705	N	4.1	2.41	1.75	1	0.1	0	82	ANGER
Hill-2015-999-1410	1410	mood	word2-705	N	4.1	2.41	1.75	1	0.1	0		
Hill-2015-999-1411	1411	elegance	word1-706	N	5.72	2.18	2.67	1	0.1	0		
Hill-2015-999-1412	1412	style	word2-706	N	5.72	2.18	2.67	1	0.1	0		
Hill-2015-999-1413	1413	beauty	word1-707	N	1.58	2.93	2.86	2	0.1	0		
Hill-2015-999-1414	1414	age	word2-707	N	1.58	2.93	2.86	2	0.1	0	1789	AGE
Hill-2015-999-1415	1415	book	word1-708	N	2.58	4.9	2.72	3	0.1	0	963	BOOK
Hill-2015-999-1416	1416	theme	word2-708	N	2.58	4.9	2.72	3	0.1	0		
Hill-2015-999-1417	1417	friend	word1-709	N	2.53	3.07	4.6	3	0.1	0	1325	FRIEND
Hill-2015-999-1418	1418	mother	word2-709	N	2.53	3.07	4.6	3	0.1	0	1216	MOTHER
Hill-2015-999-1419	1419	vitamin	word1-710	N	5.55	4.48	4.59	3	0.1	0		
Hill-2015-999-1420	1420	iron	word2-710	N	5.55	4.48	4.59	3	0.1	0	621	IRON
Hill-2015-999-1421	1421	car	word1-711	N	2.75	4.89	4.76	4	0.1	0	1111	CAR
Hill-2015-999-1422	1422	factory	word2-711	N	2.75	4.89	4.76	4	0.1	0		
Hill-2015-999-1423	1423	pact	word1-712	N	2.45	2.52	2.15	1	0	0		
Hill-2015-999-1424	1424	condition	word2-712	N	2.45	2.52	2.15	1	0	0		
Hill-2015-999-1425	1425	chapter	word1-713	N	0.48	3.43	1.9	2	0	0	835	CHAPTER
Hill-2015-999-1426	1426	choice	word2-713	N	0.48	3.43	1.9	2	0	0		
Hill-2015-999-1427	1427	arithmetic	word1-714	N	2.35	2.74	3.07	2	0	0		
Hill-2015-999-1428	1428	rhythm	word2-714	N	2.35	2.74	3.07	2	0	0		
Hill-2015-999-1429	1429	winner	word1-715	N	1.08	3.21	2.72	2	0	0		
Hill-2015-999-1430	1430	presence	word2-715	N	1.08	3.21	2.72	2	0	0		
Hill-2015-999-1431	1431	belief	word1-716	N	0.4	1.19	5	2	0	0	3333	BELIEF (RELIGIOUS)
Hill-2015-999-1432	1432	flower	word2-716	N	0.4	1.19	5	2	0	0	239	FLOWER
Hill-2015-999-1433	1433	winner	word1-717	N	3.23	3.21	3.06	2	0	0		
Hill-2015-999-1434	1434	goal	word2-717	N	3.23	3.21	3.06	2	0	0		
Hill-2015-999-1435	1435	trick	word1-718	N	0.48	3.36	3.13	2	0	0		
Hill-2015-999-1436	1436	size	word2-718	N	0.48	3.36	3.13	2	0	0	2845	SIZE (OF OBJECT)
Hill-2015-999-1437	1437	choice	word1-719	N	0.98	1.9	4.63	2	0	0		
Hill-2015-999-1438	1438	vein	word2-719	N	0.98	1.9	4.63	2	0	0	1924	VEIN
Hill-2015-999-1439	1439	hymn	word1-720	N	0.68	4.04	2.54	2	0	0		
Hill-2015-999-1440	1440	conquest	word2-720	N	0.68	4.04	2.54	2	0	0		
Hill-2015-999-1441	1441	endurance	word1-721	N	0.4	2	4.68	2	0	0		
Hill-2015-999-1442	1442	band	word2-721	N	0.4	2	4.68	2	0	0		
Hill-2015-999-1443	1443	jail	word1-722	N	1.08	4.83	1.9	2	0	0		
Hill-2015-999-1444	1444	choice	word2-722	N	1.08	4.83	1.9	2	0	0		
Hill-2015-999-1445	1445	condition	word1-723	N	0.48	2.15	4.76	2	0	0		
Hill-2015-999-1446	1446	boy	word2-723	N	0.48	2.15	4.76	2	0	0	1366	BOY
Hill-2015-999-1447	1447	flower	word1-724	N	0.4	5	2	2	0	0	239	FLOWER
Hill-2015-999-1448	1448	endurance	word2-724	N	0.4	5	2	2	0	0		
Hill-2015-999-1449	1449	hole	word1-725	N	0.3	4.81	2.22	2	0	0	1667	HOLE
Hill-2015-999-1450	1450	agreement	word2-725	N	0.3	4.81	2.22	2	0	0	3644	AGREEMENT
Hill-2015-999-1451	1451	doctor	word1-726	N	0.48	4.69	2.56	2	0	0		
Hill-2015-999-1452	1452	temper	word2-726	N	0.48	4.69	2.56	2	0	0		
Hill-2015-999-1453	1453	fraternity	word1-727	N	0.68	2.46	4.81	2	0	0		
Hill-2015-999-1454	1454	door	word2-727	N	0.68	2.46	4.81	2	0	0	1567	DOOR
Hill-2015-999-1455	1455	task	word1-728	N	0.68	2.84	4.46	2	0	0		
Hill-2015-999-1456	1456	woman	word2-728	N	0.68	2.84	4.46	2	0	0	962	WOMAN
Hill-2015-999-1457	1457	fraternity	word1-729	N	0.88	2.46	4.86	2	0	0		
Hill-2015-999-1458	1458	baseball	word2-729	N	0.88	2.46	4.86	2	0	0		
Hill-2015-999-1459	1459	cent	word1-730	N	0.4	4.19	3.13	2	0	0		
Hill-2015-999-1460	1460	size	word2-730	N	0.4	4.19	3.13	2	0	0	2845	SIZE (OF OBJECT)
Hill-2015-999-1461	1461	presence	word1-731	N	0.48	2.72	4.81	3	0	0		
Hill-2015-999-1462	1462	door	word2-731	N	0.48	2.72	4.81	3	0	0	1567	DOOR
Hill-2015-999-1463	1463	mouse	word1-732	N	0.48	4.83	2.72	3	0	0	1491	MOUSE
Hill-2015-999-1464	1464	management	word2-732	N	0.48	4.83	2.72	3	0	0		
Hill-2015-999-1465	1465	task	word1-733	N	0.48	2.84	4.72	3	0	0		
Hill-2015-999-1466	1466	highway	word2-733	N	0.48	2.84	4.72	3	0	0		
Hill-2015-999-1467	1467	liquor	word1-734	N	0.4	4.73	2.83	3	0	0	842	LIQUOR
Hill-2015-999-1468	1468	century	word2-734	N	0.4	4.73	2.83	3	0	0		
Hill-2015-999-1469	1469	task	word1-735	N	0.68	2.84	4.77	3	0	0		
Hill-2015-999-1470	1470	straw	word2-735	N	0.68	2.84	4.77	3	0	0	2299	STRAW
Hill-2015-999-1471	1471	island	word1-736	N	0.3	4.96	2.84	3	0	0	622	ISLAND
Hill-2015-999-1472	1472	task	word2-736	N	0.3	4.96	2.84	3	0	0		
Hill-2015-999-1473	1473	night	word1-737	N	0.48	4.52	3.43	3	0	0	1233	NIGHT
Hill-2015-999-1474	1474	chapter	word2-737	N	0.48	4.52	3.43	3	0	0	835	CHAPTER
Hill-2015-999-1475	1475	pollution	word1-738	N	0.68	3.75	4.4	3	0	0		
Hill-2015-999-1476	1476	president	word2-738	N	0.68	3.75	4.4	3	0	0	899	PRESIDENT
Hill-2015-999-1477	1477	gun	word1-739	N	0.48	4.83	3.36	3	0	0	1566	GUN
Hill-2015-999-1478	1478	trick	word2-739	N	0.48	4.83	3.36	3	0	0		
Hill-2015-999-1479	1479	bath	word1-740	N	0.58	4.85	3.36	3	0	0		
Hill-2015-999-1480	1480	trick	word2-740	N	0.58	4.85	3.36	3	0	0		
Hill-2015-999-1481	1481	diet	word1-741	N	1.18	3.21	5	3	0	0		
Hill-2015-999-1482	1482	apple	word2-741	N	1.18	3.21	5	3	0	0	1320	APPLE
Hill-2015-999-1483	1483	cent	word1-742	N	0.58	4.19	4.13	3	0	0		
Hill-2015-999-1484	1484	wife	word2-742	N	0.58	4.19	4.13	3	0	0	1199	WIFE
Hill-2015-999-1485	1485	chapter	word1-743	N	0.3	3.43	4.96	3	0	0	835	CHAPTER
Hill-2015-999-1486	1486	tail	word2-743	N	0.3	3.43	4.96	3	0	0	1220	TAIL
Hill-2015-999-1487	1487	course	word1-744	N	0.58	3.82	4.89	3	0	0		
Hill-2015-999-1488	1488	stomach	word2-744	N	0.58	3.82	4.89	3	0	0	819	STOMACH
Hill-2015-999-1489	1489	hymn	word1-745	N	0.4	4.04	4.77	3	0	0		
Hill-2015-999-1490	1490	straw	word2-745	N	0.4	4.04	4.77	3	0	0	2299	STRAW
Hill-2015-999-1491	1491	dentist	word1-746	N	0.4	4.93	3.89	3	0	0		
Hill-2015-999-1492	1492	colonel	word2-746	N	0.4	4.93	3.89	3	0	0		
Hill-2015-999-1493	1493	wife	word1-747	N	0.4	4.13	4.77	3	0	0	1199	WIFE
Hill-2015-999-1494	1494	straw	word2-747	N	0.4	4.13	4.77	3	0	0	2299	STRAW
Hill-2015-999-1495	1495	hole	word1-748	N	0.68	4.81	4.13	3	0	0	1667	HOLE
Hill-2015-999-1496	1496	wife	word2-748	N	0.68	4.81	4.13	3	0	0	1199	WIFE
Hill-2015-999-1497	1497	pupil	word1-749	N	0.78	4.55	4.4	3	0	0	753	PUPIL (STUDENT)
Hill-2015-999-1498	1498	president	word2-749	N	0.78	4.55	4.4	3	0	0	899	PRESIDENT
Hill-2015-999-1499	1499	bath	word1-750	N	0.48	4.85	4.13	3	0	0		
Hill-2015-999-1500	1500	wife	word2-750	N	0.48	4.85	4.13	3	0	0	1199	WIFE
Hill-2015-999-1501	1501	people	word1-751	N	0.48	4.82	4.19	3	0	0	789	PEOPLE
Hill-2015-999-1502	1502	cent	word2-751	N	0.48	4.82	4.19	3	0	0		
Hill-2015-999-1503	1503	formula	word1-752	N	1.77	4.11	4.96	3	0	0		
Hill-2015-999-1504	1504	log	word2-752	N	1.77	4.11	4.96	3	0	0		
Hill-2015-999-1505	1505	woman	word1-753	N	0.58	4.46	4.69	3	0	0	962	WOMAN
Hill-2015-999-1506	1506	fur	word2-753	N	0.58	4.46	4.69	3	0	0	580	FUR
Hill-2015-999-1507	1507	apple	word1-754	N	0.58	5	4.21	3	0	0	1320	APPLE
Hill-2015-999-1508	1508	sunshine	word2-754	N	0.58	5	4.21	3	0	0	3276	SUNSHINE
Hill-2015-999-1509	1509	gun	word1-755	N	1.18	4.83	4.46	3	0	0	1566	GUN
Hill-2015-999-1510	1510	dawn	word2-755	N	1.18	4.83	4.46	3	0	0	729	DAWN
Hill-2015-999-1511	1511	meal	word1-756	N	0.98	4.62	4.72	3	0	0	1526	MEAL
Hill-2015-999-1512	1512	waist	word2-756	N	0.98	4.62	4.72	3	0	0	1681	WAIST
Hill-2015-999-1513	1513	camera	word1-757	N	0.48	5	4.4	3	0	0	2618	CAMERA
Hill-2015-999-1514	1514	president	word2-757	N	0.48	5	4.4	3	0	0	899	PRESIDENT
Hill-2015-999-1515	1515	liquor	word1-758	N	0.68	4.73	4.68	3	0	0	842	LIQUOR
Hill-2015-999-1516	1516	band	word2-758	N	0.68	4.73	4.68	3	0	0		
Hill-2015-999-1517	1517	stomach	word1-759	N	2.35	4.89	4.63	4	0	0	819	STOMACH
Hill-2015-999-1518	1518	vein	word2-759	N	2.35	4.89	4.63	4	0	0	1924	VEIN
Hill-2015-999-1519	1519	gun	word1-760	N	0.3	4.83	4.69	4	0	0	1566	GUN
Hill-2015-999-1520	1520	fur	word2-760	N	0.3	4.83	4.69	4	0	0	580	FUR
Hill-2015-999-1521	1521	couch	word1-761	N	0.88	4.71	4.86	4	0	0		
Hill-2015-999-1522	1522	baseball	word2-761	N	0.88	4.71	4.86	4	0	0		
Hill-2015-999-1523	1523	worker	word1-762	N	0.68	4.59	5	4	0	0	2977	WORKER
Hill-2015-999-1524	1524	camera	word2-762	N	0.68	4.59	5	4	0	0	2618	CAMERA
Hill-2015-999-1525	1525	deck	word1-763	N	0.48	4.77	4.83	4	0	0		
Hill-2015-999-1526	1526	mouse	word2-763	N	0.48	4.77	4.83	4	0	0	1491	MOUSE
Hill-2015-999-1527	1527	rice	word1-764	N	0.4	4.86	4.76	4	0	0	926	RICE
Hill-2015-999-1528	1528	boy	word2-764	N	0.4	4.86	4.76	4	0	0	1366	BOY
Hill-2015-999-1529	1529	people	word1-765	N	0.68	4.82	4.83	4	0	0	789	PEOPLE
Hill-2015-999-1530	1530	gun	word2-765	N	0.68	4.82	4.83	4	0	0	1566	GUN
Hill-2015-999-1531	1531	cliff	word1-766	N	0.3	4.71	4.96	4	0	0	992	CLIFF
Hill-2015-999-1532	1532	tail	word2-766	N	0.3	4.71	4.96	4	0	0	1220	TAIL
Hill-2015-999-1533	1533	ankle	word1-767	N	0.3	4.81	4.86	4	0	0	803	ANKLE
Hill-2015-999-1534	1534	window	word2-767	N	0.3	4.81	4.86	4	0	0	1375	WINDOW
Hill-2015-999-1535	1535	princess	word1-768	N	0.3	4.72	4.96	4	0	0		
Hill-2015-999-1536	1536	island	word2-768	N	0.3	4.72	4.96	4	0	0	622	ISLAND
Hill-2015-999-1537	1537	container	word1-769	N	0.3	4.85	4.83	4	0	0		
Hill-2015-999-1538	1538	mouse	word2-769	N	0.3	4.85	4.83	4	0	0	1491	MOUSE
Hill-2015-999-1539	1539	wagon	word1-770	N	2.65	4.89	4.85	4	0	0		
Hill-2015-999-1540	1540	container	word2-770	N	2.65	4.89	4.85	4	0	0		
Hill-2015-999-1541	1541	people	word1-771	N	0.48	4.82	4.92	4	0	0	789	PEOPLE
Hill-2015-999-1542	1542	balloon	word2-771	N	0.48	4.82	4.92	4	0	0	3083	BALLOON
Hill-2015-999-1543	1543	dollar	word1-772	N	0.4	4.93	4.82	4	0	0		
Hill-2015-999-1544	1544	people	word2-772	N	0.4	4.93	4.82	4	0	0	789	PEOPLE
Hill-2015-999-1545	1545	bath	word1-773	N	0.4	4.85	4.92	4	0	0		
Hill-2015-999-1546	1546	balloon	word2-773	N	0.4	4.85	4.92	4	0	0	3083	BALLOON
Hill-2015-999-1547	1547	stomach	word1-774	N	0.4	4.89	4.9	4	0	0	819	STOMACH
Hill-2015-999-1548	1548	bedroom	word2-774	N	0.4	4.89	4.9	4	0	0	2505	BEDROOM
Hill-2015-999-1549	1549	bicycle	word1-775	N	0.4	4.89	4.9	4	0	0	747	BICYCLE
Hill-2015-999-1550	1550	bedroom	word2-775	N	0.4	4.89	4.9	4	0	0	2505	BEDROOM
Hill-2015-999-1551	1551	log	word1-776	N	0.4	4.96	4.85	4	0	0		
Hill-2015-999-1552	1552	bath	word2-776	N	0.4	4.96	4.85	4	0	0		
Hill-2015-999-1553	1553	bowl	word1-777	N	0.48	4.87	4.96	4	0	0	1530	BOWL
Hill-2015-999-1554	1554	tail	word2-777	N	0.48	4.87	4.96	4	0	0	1220	TAIL
Hill-2015-999-1555	1555	go	word1-778	V	2.42	3.15	2.72	2	5.75	1	695	GO
Hill-2015-999-1556	1556	come	word2-778	V	2.42	3.15	2.72	2	5.75	1	1446	COME
Hill-2015-999-1557	1557	take	word1-779	V	6.18	3.06	3.84	2	3.28	1	1749	TAKE
Hill-2015-999-1558	1558	steal	word2-779	V	6.18	3.06	3.84	2	3.28	1	713	STEAL
Hill-2015-999-1559	1559	listen	word1-780	V	8.17	3.47	3.66	2	3.22	1	1608	LISTEN
Hill-2015-999-1560	1560	hear	word2-780	V	8.17	3.47	3.66	2	3.22	1	1408	HEAR
Hill-2015-999-1561	1561	think	word1-781	V	8.25	2.41	1.52	1	3.17	1	2271	THINK
Hill-2015-999-1562	1562	rationalize	word2-781	V	8.25	2.41	1.52	1	3.17	1		
Hill-2015-999-1563	1563	occur	word1-782	V	9.32	1.84	1.78	1	2.87	1		
Hill-2015-999-1564	1564	happen	word2-782	V	9.32	1.84	1.78	1	2.87	1	248	HAPPEN
Hill-2015-999-1565	1565	vanish	word1-783	V	9.8	2.77	2.86	2	2.76	1		
Hill-2015-999-1566	1566	disappear	word2-783	V	9.8	2.77	2.86	2	2.76	1	485	DISAPPEAR
Hill-2015-999-1567	1567	multiply	word1-784	V	1.75	2.79	2.86	2	2.53	1		
Hill-2015-999-1568	1568	divide	word2-784	V	1.75	2.79	2.86	2	2.53	1	1119	DIVIDE
Hill-2015-999-1569	1569	plead	word1-785	V	9.08	2.59	2.96	2	2.5	1		
Hill-2015-999-1570	1570	beg	word2-785	V	9.08	2.59	2.96	2	2.5	1	3534	BEG
Hill-2015-999-1571	1571	begin	word1-786	V	8.2	2.56	2.23	1	2.44	1	1806	BEGIN
Hill-2015-999-1572	1572	originate	word2-786	V	8.2	2.56	2.23	1	2.44	1		
Hill-2015-999-1573	1573	protect	word1-787	V	9.13	2.86	2.31	1	2.28	1	2900	PROTECT
Hill-2015-999-1574	1574	defend	word2-787	V	9.13	2.86	2.31	1	2.28	1	1330	DEFEND
Hill-2015-999-1575	1575	kill	word1-788	V	5.9	3.9	3.08	2	2	1	1417	KILL
Hill-2015-999-1576	1576	destroy	word2-788	V	5.9	3.9	3.08	2	2	1	681	DESTROY
Hill-2015-999-1577	1577	create	word1-789	V	8.72	2.62	2.67	2	1.72	1		
Hill-2015-999-1578	1578	make	word2-789	V	8.72	2.62	2.67	2	1.72	1	734	MAKE
Hill-2015-999-1579	1579	accept	word1-790	V	0.83	3.03	2.4	2	1.69	1		
Hill-2015-999-1580	1580	reject	word2-790	V	0.83	3.03	2.4	2	1.69	1		
Hill-2015-999-1581	1581	ignore	word1-791	V	6.87	2.22	2.41	1	1.56	1	41	IGNORE
Hill-2015-999-1582	1582	avoid	word2-791	V	6.87	2.22	2.41	1	1.56	1	3639	AVOID
Hill-2015-999-1583	1583	carry	word1-792	V	5.8	4.04	2.55	2	1.37	1	700	CARRY
Hill-2015-999-1584	1584	bring	word2-792	V	5.8	4.04	2.55	2	1.37	1	692	BRING
Hill-2015-999-1585	1585	leave	word1-793	V	0.95	2.53	3.12	2	1.3	1	1752	LEAVE
Hill-2015-999-1586	1586	enter	word2-793	V	0.95	2.53	3.12	2	1.3	1	749	ENTER
Hill-2015-999-1587	1587	choose	word1-794	V	7.62	2.62	2.41	1	1.28	1	1750	CHOOSE
Hill-2015-999-1588	1588	elect	word2-794	V	7.62	2.62	2.41	1	1.28	1		
Hill-2015-999-1589	1589	lose	word1-795	V	7.33	2.25	3	2	1.28	1	1660	LOSE
Hill-2015-999-1590	1590	fail	word2-795	V	7.33	2.25	3	2	1.28	1	3861	FAIL
Hill-2015-999-1591	1591	encourage	word1-796	V	1.58	2.61	1.9	1	1.23	1		
Hill-2015-999-1592	1592	discourage	word2-796	V	1.58	2.61	1.9	1	1.23	1		
Hill-2015-999-1593	1593	achieve	word1-797	V	8.57	2.29	2.33	1	1.22	1		
Hill-2015-999-1594	1594	accomplish	word2-797	V	8.57	2.29	2.33	1	1.22	1		
Hill-2015-999-1595	1595	make	word1-798	V	8.33	2.67	2.6	2	1.2	1	734	MAKE
Hill-2015-999-1596	1596	construct	word2-798	V	8.33	2.67	2.6	2	1.2	1		
Hill-2015-999-1597	1597	listen	word1-799	V	4.93	3.47	2.67	2	1.19	1	1608	LISTEN
Hill-2015-999-1598	1598	obey	word2-799	V	4.93	3.47	2.67	2	1.19	1	1635	OBEY
Hill-2015-999-1599	1599	inform	word1-800	V	9.25	2.25	3.04	2	1.15	1		
Hill-2015-999-1600	1600	notify	word2-800	V	9.25	2.25	3.04	2	1.15	1		
Hill-2015-999-1601	1601	receive	word1-801	V	1.47	2.69	2.83	2	1.11	1		
Hill-2015-999-1602	1602	give	word2-801	V	1.47	2.69	2.83	2	1.11	1	1447	GIVE
Hill-2015-999-1603	1603	borrow	word1-802	V	2.62	3.1	2.96	2	1	1	1823	BORROW
Hill-2015-999-1604	1604	beg	word2-802	V	2.62	3.1	2.96	2	1	1	3534	BEG
Hill-2015-999-1605	1605	take	word1-803	V	7.1	3.06	3	2	0.9	1	1749	TAKE
Hill-2015-999-1606	1606	obtain	word2-803	V	7.1	3.06	3	2	0.9	1		
Hill-2015-999-1607	1607	advise	word1-804	V	8.1	2.03	1.74	1	0.89	1		
Hill-2015-999-1608	1608	recommend	word2-804	V	8.1	2.03	1.74	1	0.89	1	2759	RECOMMEND
Hill-2015-999-1609	1609	imitate	word1-805	V	6.75	2.66	2.18	1	0.89	1	117	IMITATE
Hill-2015-999-1610	1610	portray	word2-805	V	6.75	2.66	2.18	1	0.89	1		
Hill-2015-999-1611	1611	win	word1-806	V	7.9	2.67	2.33	1	0.89	1	866	WIN
Hill-2015-999-1612	1612	succeed	word2-806	V	7.9	2.67	2.33	1	0.89	1	1112	SUCCEED
Hill-2015-999-1613	1613	think	word1-807	V	5.13	2.41	1.92	1	0.88	1	2271	THINK
Hill-2015-999-1614	1614	decide	word2-807	V	5.13	2.41	1.92	1	0.88	1	685	DECIDE
Hill-2015-999-1615	1615	greet	word1-808	V	6.17	2.96	3	2	0.83	1	3552	GREET
Hill-2015-999-1616	1616	meet	word2-808	V	6.17	2.96	3	2	0.83	1	1831	MEET
Hill-2015-999-1617	1617	agree	word1-809	V	0.77	2.31	2.75	1	0.81	1	3643	AGREE
Hill-2015-999-1618	1618	argue	word2-809	V	0.77	2.31	2.75	1	0.81	1		
Hill-2015-999-1619	1619	enjoy	word1-810	V	5.92	2.29	2.55	1	0.79	1		
Hill-2015-999-1620	1620	entertain	word2-810	V	5.92	2.29	2.55	1	0.79	1		
Hill-2015-999-1621	1621	destroy	word1-811	V	1.6	3.08	2.67	2	0.78	1	681	DESTROY
Hill-2015-999-1622	1622	make	word2-811	V	1.6	3.08	2.67	2	0.78	1	734	MAKE
Hill-2015-999-1623	1623	save	word1-812	V	6.58	2.42	2.86	2	0.74	1		
Hill-2015-999-1624	1624	protect	word2-812	V	6.58	2.42	2.86	2	0.74	1	2900	PROTECT
Hill-2015-999-1625	1625	give	word1-813	V	7.22	2.83	3.07	2	0.72	1	1447	GIVE
Hill-2015-999-1626	1626	lend	word2-813	V	7.22	2.83	3.07	2	0.72	1	582	LEND
Hill-2015-999-1627	1627	understand	word1-814	V	7.47	2.28	1.68	1	0.71	1	1536	UNDERSTAND
Hill-2015-999-1628	1628	know	word2-814	V	7.47	2.28	1.68	1	0.71	1	3626	KNOW
Hill-2015-999-1629	1629	take	word1-815	V	5.08	3.06	2.69	2	0.7	1	1749	TAKE
Hill-2015-999-1630	1630	receive	word2-815	V	5.08	3.06	2.69	2	0.7	1		
Hill-2015-999-1631	1631	accept	word1-816	V	6.88	3.03	2.03	1	0.69	1		
Hill-2015-999-1632	1632	acknowledge	word2-816	V	6.88	3.03	2.03	1	0.69	1		
Hill-2015-999-1633	1633	decide	word1-817	V	8.87	1.92	2.62	1	0.67	1	685	DECIDE
Hill-2015-999-1634	1634	choose	word2-817	V	8.87	1.92	2.62	1	0.67	1	1750	CHOOSE
Hill-2015-999-1635	1635	accept	word1-818	V	6.75	3.03	1.55	1	0.67	1		
Hill-2015-999-1636	1636	believe	word2-818	V	6.75	3.03	1.55	1	0.67	1	1890	BELIEVE
Hill-2015-999-1637	1637	keep	word1-819	V	8.27	2.37	2.6	1	0.62	1	1477	KEEP
Hill-2015-999-1638	1638	possess	word2-819	V	8.27	2.37	2.6	1	0.62	1		
Hill-2015-999-1639	1639	roam	word1-820	V	8.83	2.85	2.28	1	0.61	1		
Hill-2015-999-1640	1640	wander	word2-820	V	8.83	2.85	2.28	1	0.61	1	3666	WANDER
Hill-2015-999-1641	1641	succeed	word1-821	V	0.83	2.33	3	2	0.61	1	1112	SUCCEED
Hill-2015-999-1642	1642	fail	word2-821	V	0.83	2.33	3	2	0.61	1	3861	FAIL
Hill-2015-999-1643	1643	spend	word1-822	V	0.55	2.93	2.42	2	0.61	1		
Hill-2015-999-1644	1644	save	word2-822	V	0.55	2.93	2.42	2	0.61	1		
Hill-2015-999-1645	1645	leave	word1-823	V	7.63	2.53	3.15	2	0.61	1	1752	LEAVE
Hill-2015-999-1646	1646	go	word2-823	V	7.63	2.53	3.15	2	0.61	1	695	GO
Hill-2015-999-1647	1647	come	word1-824	V	8.1	2.72	3.17	2	0.61	1	1446	COME
Hill-2015-999-1648	1648	attend	word2-824	V	8.1	2.72	3.17	2	0.61	1		
Hill-2015-999-1649	1649	know	word1-825	V	5.5	1.68	1.55	1	0.6	1	3626	KNOW
Hill-2015-999-1650	1650	believe	word2-825	V	5.5	1.68	1.55	1	0.6	1	1890	BELIEVE
Hill-2015-999-1651	1651	gather	word1-826	V	7.3	2.75	3	2	0.55	1	7	GATHER
Hill-2015-999-1652	1652	meet	word2-826	V	7.3	2.75	3	2	0.55	1	1831	MEET
Hill-2015-999-1653	1653	make	word1-827	V	7.62	2.67	2.39	1	0.54	1	734	MAKE
Hill-2015-999-1654	1654	earn	word2-827	V	7.62	2.67	2.39	1	0.54	1	733	EARN
Hill-2015-999-1655	1655	forget	word1-828	V	3.07	2.04	2.22	1	0.5	1	1523	FORGET
Hill-2015-999-1656	1656	ignore	word2-828	V	3.07	2.04	2.22	1	0.5	1	41	IGNORE
Hill-2015-999-1657	1657	multiply	word1-829	V	2.7	2.79	3	2	0.5	1		
Hill-2015-999-1658	1658	add	word2-829	V	2.7	2.79	3	2	0.5	1	2882	ADD
Hill-2015-999-1659	1659	shrink	word1-830	V	0.23	3.55	3.03	2	0.5	1	54	SHRINK
Hill-2015-999-1660	1660	grow	word2-830	V	0.23	3.55	3.03	2	0.5	1	479	GROW
Hill-2015-999-1661	1661	arrive	word1-831	V	1.33	3.22	2.53	2	0.49	1	1387	ARRIVE
Hill-2015-999-1662	1662	leave	word2-831	V	1.33	3.22	2.53	2	0.49	1	1752	LEAVE
Hill-2015-999-1663	1663	succeed	word1-832	V	3.98	2.33	2.22	1	0.48	1	1112	SUCCEED
Hill-2015-999-1664	1664	try	word2-832	V	3.98	2.33	2.22	1	0.48	1	1812	TRY
Hill-2015-999-1665	1665	accept	word1-833	V	1.75	3.03	2.2	2	0.48	1		
Hill-2015-999-1666	1666	deny	word2-833	V	1.75	3.03	2.2	2	0.48	1	755	DENY
Hill-2015-999-1667	1667	arrive	word1-834	V	7.05	3.22	2.72	2	0.48	1	1387	ARRIVE
Hill-2015-999-1668	1668	come	word2-834	V	7.05	3.22	2.72	2	0.48	1	1446	COME
Hill-2015-999-1669	1669	agree	word1-835	V	1.05	2.31	1.59	1	0.42	0	3643	AGREE
Hill-2015-999-1670	1670	differ	word2-835	V	1.05	2.31	1.59	1	0.42	0		
Hill-2015-999-1671	1671	send	word1-836	V	1.08	2.7	2.69	2	0.42	0	1127	SEND
Hill-2015-999-1672	1672	receive	word2-836	V	1.08	2.7	2.69	2	0.42	0		
Hill-2015-999-1673	1673	win	word1-837	V	5.68	2.67	2.12	1	0.41	0	866	WIN
Hill-2015-999-1674	1674	dominate	word2-837	V	5.68	2.67	2.12	1	0.41	0		
Hill-2015-999-1675	1675	add	word1-838	V	2.3	3	2.86	2	0.41	0	2882	ADD
Hill-2015-999-1676	1676	divide	word2-838	V	2.3	3	2.86	2	0.41	0	1119	DIVIDE
Hill-2015-999-1677	1677	kill	word1-839	V	4.92	3.9	3.97	3	0.41	0	1417	KILL
Hill-2015-999-1678	1678	choke	word2-839	V	4.92	3.9	3.97	3	0.41	0	129	CHOKE
Hill-2015-999-1679	1679	acquire	word1-840	V	8.82	2.93	2.38	2	0.39	0	3892	ACQUIRE (SOMETHING)
Hill-2015-999-1680	1680	get	word2-840	V	8.82	2.93	2.38	2	0.39	0	694	GET
Hill-2015-999-1681	1681	participate	word1-841	V	7.7	2.59	2.86	2	0.39	0		
Hill-2015-999-1682	1682	join	word2-841	V	7.7	2.59	2.86	2	0.39	0	1743	JOIN
Hill-2015-999-1683	1683	leave	word1-842	V	2.53	2.53	1.96	1	0.34	0	1752	LEAVE
Hill-2015-999-1684	1684	remain	word2-842	V	2.53	2.53	1.96	1	0.34	0	987	REMAIN
Hill-2015-999-1685	1685	go	word1-843	V	4	3.15	3.12	2	0.34	0	695	GO
Hill-2015-999-1686	1686	enter	word2-843	V	4	3.15	3.12	2	0.34	0	749	ENTER
Hill-2015-999-1687	1687	take	word1-844	V	5.23	3.06	4.04	2	0.34	0	1749	TAKE
Hill-2015-999-1688	1688	carry	word2-844	V	5.23	3.06	4.04	2	0.34	0	700	CARRY
